,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230205,トヨタ自動車,奈良,0,0,*,*,サーブ,10,川端下,0,1,3289,,,,,,,
1,20230205,トヨタ自動車,奈良,0,0,*,a,レシーブ成功(優),25,山根,1,1,3289,,,,,,,
2,20230205,トヨタ自動車,奈良,0,0,*,a,アタック成功,7,有津,1,1,3289,,,,,,,
3,20230205,トヨタ自動車,奈良,0,1,a,a,,,,1,1,3289,得点,,,,,,
4,20230205,トヨタ自動車,奈良,0,1,a,a,サーブ,18,チョン,0,1,3289,,,,,,,
5,20230205,トヨタ自動車,奈良,0,1,a,*,レシーブ成功(優),1,西村,1,1,3289,,,,,,,
6,20230205,トヨタ自動車,奈良,0,1,a,*,アタック,9,平野,1,1,3289,,,,,,,
7,20230205,トヨタ自動車,奈良,0,1,a,a,アタック成功,18,チョン,2,1,3289,,,,,,,
8,20230205,トヨタ自動車,奈良,0,2,a,a,,,,2,1,3289,得点,,,,,,
9,20230205,トヨタ自動車,奈良,0,2,a,a,サーブミス,18,チョン,0,1,3289,,,,,,,
10,20230205,トヨタ自動車,奈良,1,2,*,*,,,,0,1,3289,得点,,,,,,
11,20230205,トヨタ自動車,奈良,1,2,*,*,サーブ,9,平野,0,1,3289,,,,,,,
12,20230205,トヨタ自動車,奈良,1,2,*,a,レシーブ失敗,25,山根,1,1,3289,,,,,,,
13,20230205,トヨタ自動車,奈良,1,2,*,a,アタック成功,7,有津,1,1,3289,,,,,,,
14,20230205,トヨタ自動車,奈良,1,3,a,a,,,,1,1,3289,得点,,,,,,
15,20230205,トヨタ自動車,奈良,1,3,a,a,サーブ,7,有津,0,1,3289,,,,,,,
16,20230205,トヨタ自動車,奈良,1,3,a,*,レシーブ失敗,1,西村,1,1,3289,,,,,,,
17,20230205,トヨタ自動車,奈良,1,3,a,*,アタック,1,西村,1,1,3289,,,,,,,
18,20230205,トヨタ自動車,奈良,1,3,a,a,アタック成功,16,片野坂,2,1,3289,,,,,,,
19,20230205,トヨタ自動車,奈良,1,4,a,a,,,,2,1,3289,得点,,,,,,
20,20230205,トヨタ自動車,奈良,1,4,a,a,サーブ,7,有津,0,1,3289,,,,,,,
21,20230205,トヨタ自動車,奈良,1,4,a,*,レシーブ成功(優),1,西村,1,1,3289,,,,,,,
22,20230205,トヨタ自動車,奈良,1,4,a,*,アタック成功,1,西村,1,1,3289,,,,,,,
23,20230205,トヨタ自動車,奈良,2,4,*,*,,,,1,1,3289,得点,,,,,,
24,20230205,トヨタ自動車,奈良,2,4,*,*,サーブ,1,西村,0,1,3289,,,,,,,
25,20230205,トヨタ自動車,奈良,2,4,*,a,レシーブ成功(優),16,片野坂,1,1,3289,,,,,,,
26,20230205,トヨタ自動車,奈良,2,4,*,a,アタック成功,12,江崎,1,1,3289,,,,,,,
27,20230205,トヨタ自動車,奈良,2,5,a,a,,,,1,1,3289,得点,,,,,,
28,20230205,トヨタ自動車,奈良,2,5,a,a,サーブ,12,江崎,0,1,3289,,,,,,,
29,20230205,トヨタ自動車,奈良,2,5,a,*,レシーブ成功(良),11,福島,1,1,3289,,,,,,,
30,20230205,トヨタ自動車,奈良,2,5,a,*,アタック失敗,12,石黒,1,1,3289,,,,,,,
31,20230205,トヨタ自動車,奈良,2,6,a,a,,,,1,1,3289,得点,,,,,,
32,20230205,トヨタ自動車,奈良,2,6,a,a,サーブ,12,江崎,0,1,3289,,,,,,,
33,20230205,トヨタ自動車,奈良,2,6,a,*,レシーブ成功(優),11,福島,1,1,3289,,,,,,,
34,20230205,トヨタ自動車,奈良,2,6,a,*,アタック,16,吉岡,1,1,3289,,,,,,,
35,20230205,トヨタ自動車,奈良,2,6,a,*,アタック,16,吉岡,2,1,3289,,,,,,,
36,20230205,トヨタ自動車,奈良,2,6,a,*,アタック成功,16,吉岡,3,1,3289,,,,,,,
37,20230205,トヨタ自動車,奈良,3,6,*,*,,,,3,1,3289,得点,,,,,,
38,20230205,トヨタ自動車,奈良,3,6,*,*,サーブ,16,吉岡,0,1,3289,,,,,,,
39,20230205,トヨタ自動車,奈良,3,6,*,a,レシーブ失敗,25,山根,1,1,3289,,,,,,,
40,20230205,トヨタ自動車,奈良,3,6,*,a,アタック成功,12,江崎,1,1,3289,,,,,,,
41,20230205,トヨタ自動車,奈良,3,7,a,a,,,,1,1,3289,得点,,,,,,
42,20230205,トヨタ自動車,奈良,3,7,a,a,サーブ,16,片野坂,0,1,3289,,,,,,,
43,20230205,トヨタ自動車,奈良,3,7,a,*,レシーブ成功(良),16,吉岡,1,1,3289,,,,,,,
44,20230205,トヨタ自動車,奈良,3,7,a,*,アタック,10,川端下,1,1,3289,,,,,,,
45,20230205,トヨタ自動車,奈良,3,7,a,a,アタック,18,チョン,2,1,3289,,,,,,,
46,20230205,トヨタ自動車,奈良,3,7,a,*,アタック,16,吉岡,3,1,3289,,,,,,,
47,20230205,トヨタ自動車,奈良,3,7,a,*,アタック成功,12,石黒,4,1,3289,,,,,,,
48,20230205,トヨタ自動車,奈良,4,7,*,*,,,,4,1,3289,得点,,,,,,
49,20230205,トヨタ自動車,奈良,4,7,*,*,サーブ,12,石黒,0,1,3289,,,,,,,
50,20230205,トヨタ自動車,奈良,4,7,*,a,レシーブ成功(優),25,山根,1,1,3289,,,,,,,
51,20230205,トヨタ自動車,奈良,4,7,*,a,アタック,26,フランシス,1,1,3289,,,,,,,
52,20230205,トヨタ自動車,奈良,4,7,*,*,アタック失敗,10,川端下,2,1,3289,,,,,,,
53,20230205,トヨタ自動車,奈良,4,7,*,*,,,,2,1,3289,,チャレンジ失敗,,,,,
