,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230325,クボタ,トヨタモビリティ,0,0,*,a,サーブ,9,東,0,1,3335,,,,,,,
1,20230325,クボタ,トヨタモビリティ,0,0,*,*,レシーブ成功(優),8,瀧川,1,1,3335,,,,,,,
2,20230325,クボタ,トヨタモビリティ,0,0,*,*,アタック,14,井上,1,1,3335,,,,,,,
3,20230325,クボタ,トヨタモビリティ,0,0,*,a,アタック成功,3,紅林,2,1,3335,,,,,,,
4,20230325,クボタ,トヨタモビリティ,0,1,a,a,,,,2,1,3335,得点,,,,,,
5,20230325,クボタ,トヨタモビリティ,0,1,a,a,サーブミス,9,東,0,1,3335,,,,,,,
6,20230325,クボタ,トヨタモビリティ,1,1,*,*,,,,0,1,3335,得点,,,,,,
7,20230325,クボタ,トヨタモビリティ,1,1,*,*,サーブ,8,瀧川,0,1,3335,,,,,,,
8,20230325,クボタ,トヨタモビリティ,1,1,*,a,レシーブ失敗,10,野田,1,1,3335,,,,,,,
9,20230325,クボタ,トヨタモビリティ,1,1,*,a,アタック失敗,2,浅川,1,1,3335,,,,,,,
10,20230325,クボタ,トヨタモビリティ,2,1,*,*,,,,1,1,3335,得点,,,,,,
11,20230325,クボタ,トヨタモビリティ,2,1,*,*,サーブ,8,瀧川,0,1,3335,,,,,,,
12,20230325,クボタ,トヨタモビリティ,2,1,*,a,レシーブ成功(良),3,紅林,1,1,3335,,,,,,,
13,20230325,クボタ,トヨタモビリティ,2,1,*,a,アタック成功,3,紅林,1,1,3335,,,,,,,
14,20230325,クボタ,トヨタモビリティ,2,2,a,a,,,,1,1,3335,得点,,,,,,
15,20230325,クボタ,トヨタモビリティ,2,2,a,a,サーブ,24,森,0,1,3335,,,,,,,
16,20230325,クボタ,トヨタモビリティ,2,2,a,*,レシーブ成功(優),11,枡富,1,1,3335,,,,,,,
17,20230325,クボタ,トヨタモビリティ,2,2,a,*,アタック成功,11,枡富,1,1,3335,,,,,,,
18,20230325,クボタ,トヨタモビリティ,3,2,*,*,,,,1,1,3335,得点,,,,,,
19,20230325,クボタ,トヨタモビリティ,3,2,*,*,サーブミス,5,丸一,0,1,3335,,,,,,,
20,20230325,クボタ,トヨタモビリティ,3,3,a,a,,,,0,1,3335,得点,,,,,,
21,20230325,クボタ,トヨタモビリティ,3,3,a,a,サーブ,11,星名,0,1,3335,,,,,,,
22,20230325,クボタ,トヨタモビリティ,3,3,a,*,レシーブ成功(優),8,瀧川,1,1,3335,,,,,,,
