,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230304,トヨタ自動車,トヨタモビリティ,0,0,*,*,サーブミス,10,川端下,0,1,3323,,,,,,
1,20230304,トヨタ自動車,トヨタモビリティ,0,1,a,a,,,,0,1,3323,得点,,,,,
2,20230304,トヨタ自動車,トヨタモビリティ,0,1,a,a,サーブ,24,森,0,1,3323,,,,,,
3,20230304,トヨタ自動車,トヨタモビリティ,0,1,a,*,レシーブ成功(優),1,西村,1,1,3323,,,,,,
4,20230304,トヨタ自動車,トヨタモビリティ,0,1,a,*,アタック成功,9,平野,1,1,3323,,,,,,
5,20230304,トヨタ自動車,トヨタモビリティ,1,1,*,*,,,,1,1,3323,得点,,,,,
6,20230304,トヨタ自動車,トヨタモビリティ,1,1,*,*,サーブ,9,平野,0,1,3323,,,,,,
7,20230304,トヨタ自動車,トヨタモビリティ,1,1,*,a,レシーブ成功(優),3,紅林,1,1,3323,,,,,,
8,20230304,トヨタ自動車,トヨタモビリティ,1,1,*,a,アタック成功,9,東,1,1,3323,,,,,,
9,20230304,トヨタ自動車,トヨタモビリティ,1,2,a,a,,,,1,1,3323,得点,,,,,
10,20230304,トヨタ自動車,トヨタモビリティ,1,2,a,a,サーブミス,2,浅川,0,1,3323,,,,,,
11,20230304,トヨタ自動車,トヨタモビリティ,2,2,*,*,,,,0,1,3323,得点,,,,,
12,20230304,トヨタ自動車,トヨタモビリティ,2,2,*,*,サーブ,1,西村,0,1,3323,,,,,,
13,20230304,トヨタ自動車,トヨタモビリティ,2,2,*,a,レシーブ成功(良),3,紅林,1,1,3323,,,,,,
14,20230304,トヨタ自動車,トヨタモビリティ,2,2,*,a,アタック成功,27,天谷,1,1,3323,,,,,,
15,20230304,トヨタ自動車,トヨタモビリティ,2,3,a,a,,,,1,1,3323,得点,,,,,
16,20230304,トヨタ自動車,トヨタモビリティ,2,3,a,a,サーブ,9,東,0,1,3323,,,,,,
17,20230304,トヨタ自動車,トヨタモビリティ,2,3,a,*,レシーブ成功(優),16,吉岡,1,1,3323,,,,,,
18,20230304,トヨタ自動車,トヨタモビリティ,2,3,a,*,アタック成功,16,吉岡,1,1,3323,,,,,,
19,20230304,トヨタ自動車,トヨタモビリティ,3,3,*,*,,,,1,1,3323,得点,,,,,
20,20230304,トヨタ自動車,トヨタモビリティ,3,3,*,*,サーブ,16,吉岡,0,1,3323,,,,,,
21,20230304,トヨタ自動車,トヨタモビリティ,3,3,*,a,レシーブ成功(優),9,東,1,1,3323,,,,,,
22,20230304,トヨタ自動車,トヨタモビリティ,3,3,*,a,アタック,3,紅林,1,1,3323,,,,,,
23,20230304,トヨタ自動車,トヨタモビリティ,3,3,*,*,アタック成功,10,川端下,2,1,3323,,,,,,
24,20230304,トヨタ自動車,トヨタモビリティ,4,3,*,*,,,,2,1,3323,得点,,,,,
25,20230304,トヨタ自動車,トヨタモビリティ,4,3,*,*,サーブ,16,吉岡,0,1,3323,,,,,,
26,20230304,トヨタ自動車,トヨタモビリティ,4,3,*,a,レシーブ成功(優),10,野田,1,1,3323,,,,,,
27,20230304,トヨタ自動車,トヨタモビリティ,4,3,*,*,その他ミス,8,山岡,1,1,3323,,,,,,
28,20230304,トヨタ自動車,トヨタモビリティ,4,4,a,a,,,,1,1,3323,得点,,,,,
29,20230304,トヨタ自動車,トヨタモビリティ,4,4,a,a,サーブ,27,天谷,0,1,3323,,,,,,
30,20230304,トヨタ自動車,トヨタモビリティ,4,4,a,*,レシーブ成功(優),1,西村,1,1,3323,,,,,,
31,20230304,トヨタ自動車,トヨタモビリティ,4,4,a,*,アタック成功,12,石黒,1,1,3323,,,,,,
32,20230304,トヨタ自動車,トヨタモビリティ,5,4,*,*,,,,1,1,3323,得点,,,,,
33,20230304,トヨタ自動車,トヨタモビリティ,5,4,*,*,サーブ,12,石黒,0,1,3323,,,,,,
34,20230304,トヨタ自動車,トヨタモビリティ,5,4,*,a,レシーブ成功(優),9,東,1,1,3323,,,,,,
35,20230304,トヨタ自動車,トヨタモビリティ,5,4,*,a,アタック成功,24,森,1,1,3323,,,,,,
36,20230304,トヨタ自動車,トヨタモビリティ,5,5,a,a,,,,1,1,3323,得点,,,,,
37,20230304,トヨタ自動車,トヨタモビリティ,5,5,a,a,サーブミス,11,星名,0,1,3323,,,,,,
38,20230304,トヨタ自動車,トヨタモビリティ,6,5,*,*,,,,0,1,3323,得点,,,,,
39,20230304,トヨタ自動車,トヨタモビリティ,6,5,*,*,サーブ,8,山岡,0,1,3323,,,,,,
40,20230304,トヨタ自動車,トヨタモビリティ,6,5,*,a,レシーブ成功(良),9,東,1,1,3323,,,,,,
41,20230304,トヨタ自動車,トヨタモビリティ,6,5,*,a,アタック成功,3,紅林,1,1,3323,,,,,,
