Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
トヨタ自動車サンホークス,3,3,25,25,25,,,75,81,37,11,45.7,12.33,9,6,2,66.7,11,3.67,74,3,8,20,8.1,46,12.0,14.0,41.3,3.0,24,奈良ドリーマーズ,0,0,12,23,21,,,56,91,26,11,28.6,8.67,11,3,3,27.3,6,2.00,57,2,11,18,6.6,64,24.0,20.0,53.1,2.0,22
奈良ドリーマーズ,0,0,12,23,21,,,56,91,26,11,28.6,8.67,11,3,3,27.3,6,2.00,57,2,11,18,6.6,64,24.0,20.0,53.1,2.0,22,トヨタ自動車サンホークス,3,3,25,25,25,,,75,81,37,11,45.7,12.33,9,6,2,66.7,11,3.67,74,3,8,20,8.1,46,12.0,14.0,41.3,3.0,24
サフィルヴァ北海道,0,0,19,21,21,,,61,66,27,8,40.9,9.00,8,2,2,25.0,4,1.33,56,0,11,9,-0.9,49,21.0,16.0,59.2,4.0,21,ヴィアティン三重,3,3,25,25,25,,,75,80,38,10,47.5,12.67,13,6,1,46.2,7,2.33,73,2,9,16,5.1,50,20.0,19.0,59.0,2.0,28
ヴィアティン三重,3,3,25,25,25,,,75,80,38,10,47.5,12.67,13,6,1,46.2,7,2.33,73,2,9,16,5.1,50,20.0,19.0,59.0,2.0,28,サフィルヴァ北海道,0,0,19,21,21,,,61,66,27,8,40.9,9.00,8,2,2,25.0,4,1.33,56,0,11,9,-0.9,49,21.0,16.0,59.2,4.0,21
ヴィアティン三重,3,2,25,21,25,18,16,105,127,64,8,50.4,12.80,22,9,3,40.9,9,1.80,105,4,11,14,4.5,84,48.0,18.0,67.9,0.0,28,トヨタ自動車サンホークス,2,1,22,25,16,25,14,102,136,69,10,50.7,13.80,19,10,2,52.6,9,1.80,102,5,15,16,5.1,92,57.0,19.0,72.3,3.0,19
トヨタ自動車サンホークス,2,1,22,25,16,25,14,102,136,69,10,50.7,13.80,19,10,2,52.6,9,1.80,102,5,15,16,5.1,92,57.0,19.0,72.3,3.0,19,ヴィアティン三重,3,2,25,21,25,18,16,105,127,64,8,50.4,12.80,22,9,3,40.9,9,1.80,105,4,11,14,4.5,84,48.0,18.0,67.9,0.0,28
サフィルヴァ北海道,2,1,23,25,25,25,15,113,133,52,8,39.1,10.40,21,10,2,47.6,20,4.00,112,8,19,19,7.1,85,44.0,16.0,61.2,3.0,31,奈良ドリーマーズ,3,2,25,23,27,14,17,106,155,60,16,38.7,12.00,22,6,6,27.3,12,2.40,105,2,14,26,4.8,91,45.0,21.0,61.0,1.0,32
奈良ドリーマーズ,3,2,25,23,27,14,17,106,155,60,16,38.7,12.00,22,6,6,27.3,12,2.40,105,2,14,26,4.8,91,45.0,21.0,61.0,1.0,32,サフィルヴァ北海道,2,1,23,25,25,25,15,113,133,52,8,39.1,10.40,21,10,2,47.6,20,4.00,112,8,19,19,7.1,85,44.0,16.0,61.2,3.0,31
大同特殊鋼レッドスター,3,3,25,25,25,,,75,68,38,3,55.9,12.67,8,4,2,50.0,4,1.33,73,2,10,12,3.4,42,23.0,8.0,64.3,1.0,31,兵庫デルフィーノ,0,0,15,18,22,,,55,90,33,11,36.7,11.00,11,2,2,18.2,6,2.00,57,2,15,9,0.9,61,30.0,18.0,63.9,5.0,14
兵庫デルフィーノ,0,0,15,18,22,,,55,90,33,11,36.7,11.00,11,2,2,18.2,6,2.00,57,2,15,9,0.9,61,30.0,18.0,63.9,5.0,14,大同特殊鋼レッドスター,3,3,25,25,25,,,75,68,38,3,55.9,12.67,8,4,2,50.0,4,1.33,73,2,10,12,3.4,42,23.0,8.0,64.3,1.0,31
つくばユナイテッドSunGAIA,3,3,25,23,25,25,,98,96,51,9,53.1,12.75,14,9,2,64.3,7,1.75,97,0,15,22,1.8,59,38.0,6.0,69.5,1.0,40,きんでんトリニティーブリッツ,1,0,23,25,18,19,,85,119,53,10,44.5,13.25,12,5,1,41.7,5,1.25,86,2,26,14,-1.2,82,40.0,20.0,61.0,4.0,25
きんでんトリニティーブリッツ,1,0,23,25,18,19,,85,119,53,10,44.5,13.25,12,5,1,41.7,5,1.25,86,2,26,14,-1.2,82,40.0,20.0,61.0,4.0,25,つくばユナイテッドSunGAIA,3,3,25,23,25,25,,98,96,51,9,53.1,12.75,14,9,2,64.3,7,1.75,97,0,15,22,1.8,59,38.0,6.0,69.5,1.0,40
大同特殊鋼レッドスター,3,3,25,25,25,,,75,71,46,4,64.8,15.33,4,1,1,25.0,5,1.67,73,5,8,22,11.6,49,21.0,10.0,53.1,2.0,19,きんでんトリニティーブリッツ,0,0,15,23,16,,,54,79,34,9,43.0,11.33,3,0,1,0.0,4,1.33,56,2,7,16,7.6,63,21.0,17.0,46.8,3.0,14
きんでんトリニティーブリッツ,0,0,15,23,16,,,54,79,34,9,43.0,11.33,3,0,1,0.0,4,1.33,56,2,7,16,7.6,63,21.0,17.0,46.8,3.0,14,大同特殊鋼レッドスター,3,3,25,25,25,,,75,71,46,4,64.8,15.33,4,1,1,25.0,5,1.67,73,5,8,22,11.6,49,21.0,10.0,53.1,2.0,19
つくばユナイテッドSunGAIA,3,2,23,18,27,25,15,108,139,55,10,39.6,11.00,18,9,0,50.0,8,1.60,107,4,18,18,3.7,82,43.0,18.0,63.4,5.0,41,兵庫デルフィーノ,2,1,25,25,25,19,11,105,148,54,15,36.5,10.80,28,7,4,25.0,17,3.40,106,1,23,21,0.5,87,48.0,19.0,66.1,3.0,33
兵庫デルフィーノ,2,1,25,25,25,19,11,105,148,54,15,36.5,10.80,28,7,4,25.0,17,3.40,106,1,23,21,0.5,87,48.0,19.0,66.1,3.0,33,つくばユナイテッドSunGAIA,3,2,23,18,27,25,15,108,139,55,10,39.6,11.00,18,9,0,50.0,8,1.60,107,4,18,18,3.7,82,43.0,18.0,63.4,5.0,41
富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,83,44,6,53.0,14.67,15,7,4,46.7,6,2.00,74,4,10,19,8.4,43,25.0,5.0,64.0,2.0,21,クボタスピアーズ,0,0,19,22,13,,,54,80,34,6,42.5,11.33,12,8,1,66.7,2,0.67,55,0,12,13,0.5,63,29.0,12.0,55.6,3.0,18
クボタスピアーズ,0,0,19,22,13,,,54,80,34,6,42.5,11.33,12,8,1,66.7,2,0.67,55,0,12,13,0.5,63,29.0,12.0,55.6,3.0,18,富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,83,44,6,53.0,14.67,15,7,4,46.7,6,2.00,74,4,10,19,8.4,43,25.0,5.0,64.0,2.0,21
トヨタ自動車サンホークス,3,3,25,25,25,,,75,81,43,6,53.1,14.33,8,4,1,50.0,7,2.33,74,1,8,22,6.1,51,39.0,3.0,79.4,0.0,24,東京ヴェルディ,0,0,17,23,22,,,62,97,41,10,42.3,13.67,20,8,3,40.0,4,1.33,63,3,11,7,3.2,66,32.0,11.0,56.8,3.0,14
東京ヴェルディ,0,0,17,23,22,,,62,97,41,10,42.3,13.67,20,8,3,40.0,4,1.33,63,3,11,7,3.2,66,32.0,11.0,56.8,3.0,14,トヨタ自動車サンホークス,3,3,25,25,25,,,75,81,43,6,53.1,14.33,8,4,1,50.0,7,2.33,74,1,8,22,6.1,51,39.0,3.0,79.4,0.0,24
富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,78,40,9,51.3,13.33,12,8,2,66.7,12,4.00,74,5,13,13,6.8,54,35.0,8.0,72.2,0.0,18,東京ヴェルディ,0,0,21,22,19,,,62,87,34,8,39.1,11.33,12,3,1,25.0,2,0.67,63,4,7,9,7.1,58,35.0,8.0,67.2,3.0,22
東京ヴェルディ,0,0,21,22,19,,,62,87,34,8,39.1,11.33,12,3,1,25.0,2,0.67,63,4,7,9,7.1,58,35.0,8.0,67.2,3.0,22,富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,78,40,9,51.3,13.33,12,8,2,66.7,12,4.00,74,5,13,13,6.8,54,35.0,8.0,72.2,0.0,18
トヨタ自動車サンホークス,3,3,25,25,25,,,75,74,42,7,56.8,14.00,10,7,2,70.0,3,1.00,74,6,12,16,9.5,42,20.0,14.0,64.3,4.0,24,クボタスピアーズ,0,0,21,15,17,,,53,69,25,9,36.2,8.33,14,3,4,21.4,3,1.00,54,2,12,6,0.9,60,27.0,13.0,55.8,3.0,23
クボタスピアーズ,0,0,21,15,17,,,53,69,25,9,36.2,8.33,14,3,4,21.4,3,1.00,54,2,12,6,0.9,60,27.0,13.0,55.8,3.0,23,トヨタ自動車サンホークス,3,3,25,25,25,,,75,74,42,7,56.8,14.00,10,7,2,70.0,3,1.00,74,6,12,16,9.5,42,20.0,14.0,64.3,4.0,24
つくばユナイテッドSunGAIA,1,0,22,16,25,22,,85,131,54,6,41.2,13.50,19,6,3,31.6,7,1.75,86,1,18,17,0.9,87,48.0,14.0,63.2,5.0,23,大同特殊鋼レッドスター,3,3,25,25,22,25,,97,126,55,12,43.7,13.75,13,6,0,46.2,12,3.00,96,1,9,24,4.9,68,35.0,15.0,62.5,2.0,29
大同特殊鋼レッドスター,3,3,25,25,22,25,,97,126,55,12,43.7,13.75,13,6,0,46.2,12,3.00,96,1,9,24,4.9,68,35.0,15.0,62.5,2.0,29,つくばユナイテッドSunGAIA,1,0,22,16,25,22,,85,131,54,6,41.2,13.50,19,6,3,31.6,7,1.75,86,1,18,17,0.9,87,48.0,14.0,63.2,5.0,23
富士通カワサキレッドスピリッツ,3,3,21,26,25,25,,97,115,56,8,48.7,14.00,22,6,3,27.3,11,2.75,96,2,13,32,7.0,70,32.0,18.0,58.6,1.0,28,サフィルヴァ北海道,1,0,25,24,15,20,,84,79,33,7,41.8,8.25,29,8,3,27.6,8,2.00,71,0,11,17,2.1,55,20.0,13.0,48.2,4.0,22
サフィルヴァ北海道,1,0,25,24,15,20,,84,79,33,7,41.8,8.25,29,8,3,27.6,8,2.00,71,0,11,17,2.1,55,20.0,13.0,48.2,4.0,22,富士通カワサキレッドスピリッツ,3,3,21,26,25,25,,97,115,56,8,48.7,14.00,22,6,3,27.3,11,2.75,96,2,13,32,7.0,70,32.0,18.0,58.6,1.0,28
ヴォレアス北海道,3,3,25,25,25,,,75,56,25,5,44.6,8.33,19,7,2,36.8,9,3.00,63,5,13,12,7.5,45,19.0,16.0,60.0,1.0,31,トヨタ自動車サンホークス,0,0,19,20,18,,,57,82,32,16,39.0,10.67,10,4,3,40.0,2,0.67,59,3,12,9,3.8,58,21.0,18.0,51.7,3.0,20
トヨタ自動車サンホークス,0,0,19,20,18,,,57,82,32,16,39.0,10.67,10,4,3,40.0,2,0.67,59,3,12,9,3.8,58,21.0,18.0,51.7,3.0,20,ヴォレアス北海道,3,3,25,25,25,,,75,56,25,5,44.6,8.33,19,7,2,36.8,9,3.00,63,5,13,12,7.5,45,19.0,16.0,60.0,1.0,31
富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,83,48,8,57.8,16.00,21,14,3,66.7,4,1.33,74,6,11,16,9.8,50,18.0,22.0,58.0,2.0,17,トヨタ自動車サンホークス,0,0,18,17,20,,,55,90,34,5,37.8,11.33,10,4,0,40.0,0,0.00,56,0,6,10,1.8,60,14.0,27.0,45.8,6.0,21
トヨタ自動車サンホークス,0,0,18,17,20,,,55,90,34,5,37.8,11.33,10,4,0,40.0,0,0.00,56,0,6,10,1.8,60,14.0,27.0,45.8,6.0,21,富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,83,48,8,57.8,16.00,21,14,3,66.7,4,1.33,74,6,11,16,9.8,50,18.0,22.0,58.0,2.0,17
ヴォレアス北海道,3,3,25,25,26,,,76,65,36,7,55.4,12.00,19,14,1,73.7,5,1.67,66,5,10,23,12.5,48,24.0,9.0,59.4,2.0,17,サフィルヴァ北海道,0,0,18,19,24,,,61,54,24,4,44.4,8.00,10,4,2,40.0,5,1.67,54,3,9,11,6.5,45,15.0,10.0,44.4,0.0,20
サフィルヴァ北海道,0,0,18,19,24,,,61,54,24,4,44.4,8.00,10,4,2,40.0,5,1.67,54,3,9,11,6.5,45,15.0,10.0,44.4,0.0,20,ヴォレアス北海道,3,3,25,25,26,,,76,65,36,7,55.4,12.00,19,14,1,73.7,5,1.67,66,5,10,23,12.5,48,24.0,9.0,59.4,2.0,17
兵庫デルフィーノ,3,3,27,36,25,,,88,119,50,11,42.0,16.67,14,5,2,35.7,6,2.00,87,3,13,13,3.4,68,45.0,10.0,73.5,7.0,29,クボタスピアーズ,0,0,25,34,22,,,81,107,42,7,39.3,14.00,13,6,0,46.2,8,2.67,82,0,14,13,-0.3,72,39.0,19.0,67.4,8.0,31
クボタスピアーズ,0,0,25,34,22,,,81,107,42,7,39.3,14.00,13,6,0,46.2,8,2.67,82,0,14,13,-0.3,72,39.0,19.0,67.4,8.0,31,兵庫デルフィーノ,3,3,27,36,25,,,88,119,50,11,42.0,16.67,14,5,2,35.7,6,2.00,87,3,13,13,3.4,68,45.0,10.0,73.5,7.0,29
ヴィアティン三重,3,3,25,23,25,25,,98,100,51,9,51.0,12.75,20,10,3,50.0,8,2.00,97,5,9,29,10.3,50,32.0,10.0,74.0,3.0,34,東京ヴェルディ,1,0,13,25,13,14,,65,111,38,13,34.2,9.50,18,10,2,55.6,5,1.25,66,1,15,8,-1.1,86,34.0,20.0,51.2,6.0,21
東京ヴェルディ,1,0,13,25,13,14,,65,111,38,13,34.2,9.50,18,10,2,55.6,5,1.25,66,1,15,8,-1.1,86,34.0,20.0,51.2,6.0,21,ヴィアティン三重,3,3,25,23,25,25,,98,100,51,9,51.0,12.75,20,10,3,50.0,8,2.00,97,5,9,29,10.3,50,32.0,10.0,74.0,3.0,34
千葉ZELVA,0,0,25,13,23,,,61,91,38,6,41.8,12.67,22,11,2,50.0,9,3.00,62,1,12,6,-0.8,67,35.0,12.0,61.2,4.0,13,奈良ドリーマーズ,3,3,27,25,25,,,77,77,45,4,58.4,15.00,20,10,1,50.0,4,1.33,72,2,6,19,7.3,45,33.0,6.0,80.0,0.0,22
奈良ドリーマーズ,3,3,27,25,25,,,77,77,45,4,58.4,15.00,20,10,1,50.0,4,1.33,72,2,6,19,7.3,45,33.0,6.0,80.0,0.0,22,千葉ZELVA,0,0,25,13,23,,,61,91,38,6,41.8,12.67,22,11,2,50.0,9,3.00,62,1,12,6,-0.8,67,35.0,12.0,61.2,4.0,13
東京ヴェルディ,3,2,22,25,21,25,15,108,122,54,10,44.3,10.80,33,18,1,54.5,10,2.00,107,5,22,12,2.3,76,29.0,16.0,48.7,0.0,39,兵庫デルフィーノ,2,1,25,23,25,16,9,98,137,57,13,41.6,11.40,16,6,3,37.5,6,1.20,99,3,21,30,5.3,82,45.0,23.0,68.9,5.0,32
兵庫デルフィーノ,2,1,25,23,25,16,9,98,137,57,13,41.6,11.40,16,6,3,37.5,6,1.20,99,3,21,30,5.3,82,45.0,23.0,68.9,5.0,32,東京ヴェルディ,3,2,22,25,21,25,15,108,122,54,10,44.3,10.80,33,18,1,54.5,10,2.00,107,5,22,12,2.3,76,29.0,16.0,48.7,0.0,39
クボタスピアーズ,1,0,20,22,25,18,,85,99,53,11,53.5,13.25,16,8,4,50.0,7,1.75,86,1,11,22,4.4,80,51.0,10.0,70.0,9.0,24,奈良ドリーマーズ,3,3,25,25,21,25,,96,113,56,9,49.6,14.00,17,7,2,41.2,6,1.50,94,3,11,19,5.3,75,42.0,10.0,62.7,4.0,31
奈良ドリーマーズ,3,3,25,25,21,25,,96,113,56,9,49.6,14.00,17,7,2,41.2,6,1.50,94,3,11,19,5.3,75,42.0,10.0,62.7,4.0,31,クボタスピアーズ,1,0,20,22,25,18,,85,99,53,11,53.5,13.25,16,8,4,50.0,7,1.75,86,1,11,22,4.4,80,51.0,10.0,70.0,9.0,24
千葉ZELVA,0,0,19,19,17,,,55,85,32,9,37.6,10.67,20,8,4,40.0,9,3.00,56,1,6,10,3.6,66,35.0,10.0,60.6,8.0,13,ヴィアティン三重,3,3,25,25,25,,,75,85,43,4,50.6,14.33,10,1,3,10.0,7,2.33,74,2,8,19,6.4,50,27.0,12.0,66.0,1.0,23
ヴィアティン三重,3,3,25,25,25,,,75,85,43,4,50.6,14.33,10,1,3,10.0,7,2.33,74,2,8,19,6.4,50,27.0,12.0,66.0,1.0,23,千葉ZELVA,0,0,19,19,17,,,55,85,32,9,37.6,10.67,20,8,4,40.0,9,3.00,56,1,6,10,3.6,66,35.0,10.0,60.6,8.0,13
ヴォレアス北海道,3,3,25,25,22,25,,97,110,63,6,57.3,15.75,28,13,3,46.4,11,2.75,96,6,13,19,7.8,61,38.0,16.0,75.4,4.0,17,千葉ZELVA,1,0,12,18,25,16,,71,97,39,7,40.2,9.75,13,2,3,15.4,5,1.25,72,4,9,5,4.2,80,39.0,19.0,60.6,1.0,23
千葉ZELVA,1,0,12,18,25,16,,71,97,39,7,40.2,9.75,13,2,3,15.4,5,1.25,72,4,9,5,4.2,80,39.0,19.0,60.6,1.0,23,ヴォレアス北海道,3,3,25,25,22,25,,97,110,63,6,57.3,15.75,28,13,3,46.4,11,2.75,96,6,13,19,7.8,61,38.0,16.0,75.4,4.0,17
大同特殊鋼レッドスター,0,0,29,16,19,,,64,104,45,8,43.3,15.00,10,3,2,30.0,1,0.33,66,1,12,8,0.0,71,38.0,22.0,69.0,1.0,17,埼玉アザレア,3,3,31,25,25,,,81,92,47,6,51.1,15.67,20,9,1,45.0,13,4.33,79,0,8,11,0.9,53,37.0,8.0,77.4,3.0,21
埼玉アザレア,3,3,31,25,25,,,81,92,47,6,51.1,15.67,20,9,1,45.0,13,4.33,79,0,8,11,0.9,53,37.0,8.0,77.4,3.0,21,大同特殊鋼レッドスター,0,0,29,16,19,,,64,104,45,8,43.3,15.00,10,3,2,30.0,1,0.33,66,1,12,8,0.0,71,38.0,22.0,69.0,1.0,17
つくばユナイテッドSunGAIA,3,2,25,21,25,21,15,107,140,68,7,48.6,13.60,32,12,4,37.5,6,1.20,106,2,23,14,-0.2,86,58.0,14.0,75.6,4.0,31,警視庁フォートファイターズ,2,1,21,25,23,25,8,102,128,54,14,42.2,10.80,22,10,2,45.5,11,2.20,103,3,15,13,2.4,83,54.0,13.0,72.9,2.0,34
警視庁フォートファイターズ,2,1,21,25,23,25,8,102,128,54,14,42.2,10.80,22,10,2,45.5,11,2.20,103,3,15,13,2.4,83,54.0,13.0,72.9,2.0,34,つくばユナイテッドSunGAIA,3,2,25,21,25,21,15,107,140,68,7,48.6,13.60,32,12,4,37.5,6,1.20,106,2,23,14,-0.2,86,58.0,14.0,75.6,4.0,31
富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,67,37,1,55.2,12.33,17,7,0,41.2,7,2.33,74,7,9,14,11.1,35,15.0,12.0,60.0,2.0,24,奈良ドリーマーズ,0,0,19,11,15,,,45,86,30,12,34.9,10.00,10,2,2,20.0,3,1.00,46,0,11,8,-1.6,64,30.0,14.0,57.8,1.0,12
奈良ドリーマーズ,0,0,19,11,15,,,45,86,30,12,34.9,10.00,10,2,2,20.0,3,1.00,46,0,11,8,-1.6,64,30.0,14.0,57.8,1.0,12,富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,67,37,1,55.2,12.33,17,7,0,41.2,7,2.33,74,7,9,14,11.1,35,15.0,12.0,60.0,2.0,24
大同特殊鋼レッドスター,2,1,25,25,18,24,12,104,142,61,13,43.0,12.20,23,12,5,52.2,11,2.20,104,3,13,15,3.4,86,47.0,19.0,65.7,2.0,29,警視庁フォートファイターズ,3,2,15,21,25,26,15,102,134,62,8,46.3,12.40,19,5,3,26.3,11,2.20,102,1,15,20,2.2,90,58.0,15.0,72.8,6.0,28
警視庁フォートファイターズ,3,2,15,21,25,26,15,102,134,62,8,46.3,12.40,19,5,3,26.3,11,2.20,102,1,15,20,2.2,90,58.0,15.0,72.8,6.0,28,大同特殊鋼レッドスター,2,1,25,25,18,24,12,104,142,61,13,43.0,12.20,23,12,5,52.2,11,2.20,104,3,13,15,3.4,86,47.0,19.0,65.7,2.0,29
つくばユナイテッドSunGAIA,3,3,25,25,25,,,75,97,52,7,53.6,17.33,12,8,0,66.7,5,1.67,73,1,14,15,1.7,53,32.0,10.0,69.8,2.0,17,奈良ドリーマーズ,0,0,20,22,19,,,61,73,32,7,43.8,10.67,13,5,3,38.5,5,1.67,63,1,10,10,1.6,59,36.0,7.0,66.9,0.0,23
奈良ドリーマーズ,0,0,20,22,19,,,61,73,32,7,43.8,10.67,13,5,3,38.5,5,1.67,63,1,10,10,1.6,59,36.0,7.0,66.9,0.0,23,つくばユナイテッドSunGAIA,3,3,25,25,25,,,75,97,52,7,53.6,17.33,12,8,0,66.7,5,1.67,73,1,14,15,1.7,53,32.0,10.0,69.8,2.0,17
富士通カワサキレッドスピリッツ,3,3,25,25,27,,,77,95,56,8,58.9,18.67,15,11,2,73.3,3,1.00,76,2,17,21,3.9,59,34.0,15.0,70.3,1.0,16,埼玉アザレア,0,0,21,20,25,,,66,83,33,5,39.8,11.00,16,9,2,56.2,6,2.00,67,1,8,9,1.9,57,27.0,9.0,55.3,3.0,26
埼玉アザレア,0,0,21,20,25,,,66,83,33,5,39.8,11.00,16,9,2,56.2,6,2.00,67,1,8,9,1.9,57,27.0,9.0,55.3,3.0,26,富士通カワサキレッドスピリッツ,3,3,25,25,27,,,77,95,56,8,58.9,18.67,15,11,2,73.3,3,1.00,76,2,17,21,3.9,59,34.0,15.0,70.3,1.0,16
ヴィアティン三重,3,3,25,25,25,25,,100,113,58,6,51.3,14.50,14,10,0,71.4,8,2.00,99,4,12,24,7.1,63,45.0,7.0,77.0,1.0,30,クボタスピアーズ,1,0,13,18,27,20,,78,128,48,14,37.5,12.00,18,6,3,33.3,7,1.75,79,4,14,9,3.5,85,46.0,13.0,61.8,2.0,19
クボタスピアーズ,1,0,13,18,27,20,,78,128,48,14,37.5,12.00,18,6,3,33.3,7,1.75,79,4,14,9,3.5,85,46.0,13.0,61.8,2.0,19,ヴィアティン三重,3,3,25,25,25,25,,100,113,58,6,51.3,14.50,14,10,0,71.4,8,2.00,99,4,12,24,7.1,63,45.0,7.0,77.0,1.0,30
サフィルヴァ北海道,1,0,17,32,21,25,,95,108,54,9,50.0,13.50,15,4,5,26.7,6,1.50,95,3,16,8,1.1,83,19.0,44.0,49.4,3.0,32,きんでんトリニティーブリッツ,3,3,25,30,25,27,,107,120,65,10,54.2,16.25,21,12,3,57.1,8,2.00,106,6,18,18,5.7,79,28.0,41.0,61.4,4.0,28
きんでんトリニティーブリッツ,3,3,25,30,25,27,,107,120,65,10,54.2,16.25,21,12,3,57.1,8,2.00,106,6,18,18,5.7,79,28.0,41.0,61.4,4.0,28,サフィルヴァ北海道,1,0,17,32,21,25,,95,108,54,9,50.0,13.50,15,4,5,26.7,6,1.50,95,3,16,8,1.1,83,19.0,44.0,49.4,3.0,32
