Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
警視庁フォートファイターズ,3,2,25,21,24,25,15,110,157,68,10,43.3,13.60,24,10,2,41.7,10,2.00,109,5,13,21,6.4,93,40.0,40.0,64.5,5.0,27,トヨタ自動車サンホークス,2,1,22,25,26,19,13,105,141,64,12,45.4,12.80,21,7,3,33.3,12,2.40,106,1,12,13,1.2,93,45.0,25.0,61.8,3.0,28
大分三好ヴァイセアドラー,0,0,23,20,22,,,65,85,37,4,43.5,12.33,19,8,1,42.1,7,2.33,66,2,13,15,3.8,66,26.0,15.0,50.8,2.0,19,VC長野トライデンツ,3,3,25,25,25,,,75,102,47,10,46.1,15.67,8,1,0,12.5,6,2.00,74,3,7,23,9.5,53,18.0,19.0,51.9,2.0,19
VC長野トライデンツ,3,3,25,25,25,,,75,102,47,10,46.1,15.67,8,1,0,12.5,6,2.00,74,3,7,23,9.5,53,18.0,19.0,51.9,2.0,19,大分三好ヴァイセアドラー,0,0,23,20,22,,,65,85,37,4,43.5,12.33,19,8,1,42.1,7,2.33,66,2,13,15,3.8,66,26.0,15.0,50.8,2.0,19
大分三好ヴァイセアドラー,1,0,23,25,22,22,,92,96,49,9,51.0,12.25,27,12,2,44.4,8,2.00,93,6,17,20,7.3,72,20.0,27.0,46.5,4.0,29,つくばユナイテッドSunGAIA,3,3,25,18,25,25,,93,100,52,6,52.0,13.00,7,3,0,42.9,6,1.50,92,5,17,23,7.1,72,29.0,20.0,54.2,6.0,30
つくばユナイテッドSunGAIA,3,3,25,18,25,25,,93,100,52,6,52.0,13.00,7,3,0,42.9,6,1.50,92,5,17,23,7.1,72,29.0,20.0,54.2,6.0,30,大分三好ヴァイセアドラー,1,0,23,25,22,22,,92,96,49,9,51.0,12.25,27,12,2,44.4,8,2.00,93,6,17,20,7.3,72,20.0,27.0,46.5,4.0,29
富士通カワサキレッドスピリッツ,3,3,25,25,25,25,,100,108,65,7,60.2,16.25,12,5,2,41.7,7,1.75,99,8,18,20,8.6,75,32.0,25.0,59.3,0.0,20,警視庁フォートファイターズ,1,0,16,22,27,22,,87,105,55,6,52.4,13.75,18,5,2,27.8,6,1.50,88,1,13,17,2.3,77,32.0,23.0,56.5,1.0,25
警視庁フォートファイターズ,1,0,16,22,27,22,,87,105,55,6,52.4,13.75,18,5,2,27.8,6,1.50,88,1,13,17,2.3,77,32.0,23.0,56.5,1.0,25,富士通カワサキレッドスピリッツ,3,3,25,25,25,25,,100,108,65,7,60.2,16.25,12,5,2,41.7,7,1.75,99,8,18,20,8.6,75,32.0,25.0,59.3,0.0,20
大分三好ヴァイセアドラー,3,3,25,25,25,,,75,75,41,2,54.7,13.67,19,9,1,47.4,8,2.67,73,4,7,15,8.2,46,11.0,20.0,45.7,0.0,22,警視庁フォートファイターズ,0,0,19,20,17,,,56,88,41,3,46.6,13.67,13,5,1,38.5,3,1.00,58,3,9,15,7.8,63,17.0,31.0,51.6,10.0,9
警視庁フォートファイターズ,0,0,19,20,17,,,56,88,41,3,46.6,13.67,13,5,1,38.5,3,1.00,58,3,9,15,7.8,63,17.0,31.0,51.6,10.0,9,大分三好ヴァイセアドラー,3,3,25,25,25,,,75,75,41,2,54.7,13.67,19,9,1,47.4,8,2.67,73,4,7,15,8.2,46,11.0,20.0,45.7,0.0,22
富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,68,43,5,63.2,14.33,9,6,2,66.7,10,3.33,73,3,14,23,7.2,47,16.0,14.0,48.9,3.0,19,つくばユナイテッドSunGAIA,0,0,22,23,17,,,62,73,33,5,45.2,11.00,5,2,1,40.0,3,1.00,64,4,12,17,8.2,58,17.0,18.0,44.8,2.0,22
つくばユナイテッドSunGAIA,0,0,22,23,17,,,62,73,33,5,45.2,11.00,5,2,1,40.0,3,1.00,64,4,12,17,8.2,58,17.0,18.0,44.8,2.0,22,富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,68,43,5,63.2,14.33,9,6,2,66.7,10,3.33,73,3,14,23,7.2,47,16.0,14.0,48.9,3.0,19
警視庁フォートファイターズ,3,3,25,25,25,,,75,85,43,6,50.6,14.33,19,13,2,68.4,9,3.00,73,3,6,21,9.2,53,25.0,17.0,63.2,7.0,20,埼玉アザレア,0,0,20,17,23,,,60,93,36,8,38.7,12.00,9,5,1,55.6,5,1.67,62,0,9,11,0.8,65,28.0,15.0,54.6,3.0,19
埼玉アザレア,0,0,20,17,23,,,60,93,36,8,38.7,12.00,9,5,1,55.6,5,1.67,62,0,9,11,0.8,65,28.0,15.0,54.6,3.0,19,警視庁フォートファイターズ,3,3,25,25,25,,,75,85,43,6,50.6,14.33,19,13,2,68.4,9,3.00,73,3,6,21,9.2,53,25.0,17.0,63.2,7.0,20
VC長野トライデンツ,1,0,31,19,22,19,,91,124,51,10,41.1,12.75,12,6,1,50.0,11,2.75,92,3,15,19,4.3,91,45.0,25.0,63.2,5.0,26,富士通カワサキレッドスピリッツ,3,3,29,25,25,25,,104,130,58,8,44.6,14.50,15,3,4,20.0,14,3.50,103,2,12,21,4.1,77,32.0,26.0,58.4,6.0,30
富士通カワサキレッドスピリッツ,3,3,29,25,25,25,,104,130,58,8,44.6,14.50,15,3,4,20.0,14,3.50,103,2,12,21,4.1,77,32.0,26.0,58.4,6.0,30,VC長野トライデンツ,1,0,31,19,22,19,,91,124,51,10,41.1,12.75,12,6,1,50.0,11,2.75,92,3,15,19,4.3,91,45.0,25.0,63.2,5.0,26
トヨタ自動車サンホークス,2,1,23,23,25,25,11,107,141,63,15,44.7,12.60,24,9,6,37.5,13,2.60,108,3,14,24,5.1,85,42.0,25.0,64.1,3.0,28,つくばユナイテッドSunGAIA,3,2,25,25,22,17,15,104,124,61,5,49.2,12.20,7,3,0,42.9,8,1.60,103,3,16,17,3.2,91,40.0,26.0,58.2,7.0,32
つくばユナイテッドSunGAIA,3,2,25,25,22,17,15,104,124,61,5,49.2,12.20,7,3,0,42.9,8,1.60,103,3,16,17,3.2,91,40.0,26.0,58.2,7.0,32,トヨタ自動車サンホークス,2,1,23,23,25,25,11,107,141,63,15,44.7,12.60,24,9,6,37.5,13,2.60,108,3,14,24,5.1,85,42.0,25.0,64.1,3.0,28
大同特殊鋼レッドスター,0,0,19,23,21,,,63,87,34,7,39.1,11.33,18,9,2,50.0,4,1.33,65,2,10,21,7.3,59,30.0,10.0,59.3,2.0,23,大分三好ヴァイセアドラー,3,3,25,25,25,,,75,94,40,8,42.6,13.33,19,6,4,31.6,10,3.33,73,6,11,16,9.9,55,18.0,15.0,46.4,4.0,19
大分三好ヴァイセアドラー,3,3,25,25,25,,,75,94,40,8,42.6,13.33,19,6,4,31.6,10,3.33,73,6,11,16,9.9,55,18.0,15.0,46.4,4.0,19,大同特殊鋼レッドスター,0,0,19,23,21,,,63,87,34,7,39.1,11.33,18,9,2,50.0,4,1.33,65,2,10,21,7.3,59,30.0,10.0,59.3,2.0,23
富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,82,41,4,50.0,13.67,8,4,1,50.0,11,3.67,74,5,5,17,10.8,46,23.0,14.0,65.2,1.0,18,埼玉アザレア,0,0,17,20,18,,,55,96,41,8,42.7,13.67,12,7,2,58.3,2,0.67,56,2,10,7,2.2,67,32.0,16.0,59.7,0.0,10
埼玉アザレア,0,0,17,20,18,,,55,96,41,8,42.7,13.67,12,7,2,58.3,2,0.67,56,2,10,7,2.2,67,32.0,16.0,59.7,0.0,10,富士通カワサキレッドスピリッツ,3,3,25,25,25,,,75,82,41,4,50.0,13.67,8,4,1,50.0,11,3.67,74,5,5,17,10.8,46,23.0,14.0,65.2,1.0,18
VC長野トライデンツ,3,2,18,25,25,17,15,100,136,61,2,44.9,12.20,15,3,1,20.0,5,1.00,100,8,12,18,9.5,84,47.0,20.0,67.9,5.0,26,警視庁フォートファイターズ,2,1,25,18,20,25,11,99,121,61,9,50.4,12.20,14,3,2,21.4,18,3.60,99,1,15,16,1.3,84,42.0,21.0,62.5,2.0,19
警視庁フォートファイターズ,2,1,25,18,20,25,11,99,121,61,9,50.4,12.20,14,3,2,21.4,18,3.60,99,1,15,16,1.3,84,42.0,21.0,62.5,2.0,19,VC長野トライデンツ,3,2,18,25,25,17,15,100,136,61,2,44.9,12.20,15,3,1,20.0,5,1.00,100,8,12,18,9.5,84,47.0,20.0,67.9,5.0,26
大分三好ヴァイセアドラー,3,3,25,25,25,,,75,76,45,4,59.2,15.00,22,14,0,63.6,7,2.33,73,3,11,13,4.8,49,17.0,15.0,50.0,2.0,20,トヨタ自動車サンホークス,0,0,23,15,20,,,58,84,33,7,39.3,11.00,8,2,1,25.0,5,1.67,60,3,9,16,7.9,60,29.0,17.0,62.5,4.0,17
トヨタ自動車サンホークス,0,0,23,15,20,,,58,84,33,7,39.3,11.00,8,2,1,25.0,5,1.67,60,3,9,16,7.9,60,29.0,17.0,62.5,4.0,17,大分三好ヴァイセアドラー,3,3,25,25,25,,,75,76,45,4,59.2,15.00,22,14,0,63.6,7,2.33,73,3,11,13,4.8,49,17.0,15.0,50.0,2.0,20
大同特殊鋼レッドスター,0,0,22,20,29,,,71,99,41,6,41.4,13.67,11,3,1,27.3,1,0.33,73,2,9,16,5.1,65,31.0,19.0,62.3,1.0,27,つくばユナイテッドSunGAIA,3,3,25,25,31,,,81,102,54,12,52.9,18.00,6,3,1,50.0,7,2.33,79,4,12,13,5.4,64,30.0,16.0,59.4,3.0,16
つくばユナイテッドSunGAIA,3,3,25,25,31,,,81,102,54,12,52.9,18.00,6,3,1,50.0,7,2.33,79,4,12,13,5.4,64,30.0,16.0,59.4,3.0,16,大同特殊鋼レッドスター,0,0,22,20,29,,,71,99,41,6,41.4,13.67,11,3,1,27.3,1,0.33,73,2,9,16,5.1,65,31.0,19.0,62.3,1.0,27
大分三好ヴァイセアドラー,3,3,23,25,25,25,,98,105,59,6,56.2,14.75,28,16,2,57.1,11,2.75,97,7,14,30,11.3,71,33.0,16.0,57.7,5.0,21,VC長野トライデンツ,1,0,25,17,23,16,,81,102,44,9,43.1,11.00,9,4,2,44.4,8,2.00,82,4,9,22,8.8,80,32.0,19.0,51.9,3.0,25
VC長野トライデンツ,1,0,25,17,23,16,,81,102,44,9,43.1,11.00,9,4,2,44.4,8,2.00,82,4,9,22,8.8,80,32.0,19.0,51.9,3.0,25,大分三好ヴァイセアドラー,3,3,23,25,25,25,,98,105,59,6,56.2,14.75,28,16,2,57.1,11,2.75,97,7,14,30,11.3,71,33.0,16.0,57.7,5.0,21
埼玉アザレア,3,3,25,25,25,,,75,66,37,4,56.1,12.33,4,2,1,50.0,9,3.00,73,3,7,14,6.5,44,22.0,11.0,62.5,5.0,26,つくばユナイテッドSunGAIA,0,0,20,18,19,,,57,82,36,8,43.9,12.00,10,4,1,40.0,3,1.00,59,2,13,11,2.5,65,41.0,8.0,69.2,5.0,16
つくばユナイテッドSunGAIA,0,0,20,18,19,,,57,82,36,8,43.9,12.00,10,4,1,40.0,3,1.00,59,2,13,11,2.5,65,41.0,8.0,69.2,5.0,16,埼玉アザレア,3,3,25,25,25,,,75,66,37,4,56.1,12.33,4,2,1,50.0,9,3.00,73,3,7,14,6.5,44,22.0,11.0,62.5,5.0,26
富士通カワサキレッドスピリッツ,3,3,26,25,15,25,,91,117,55,9,47.0,13.75,15,9,1,60.0,11,2.75,90,2,16,14,1.7,80,33.0,21.0,54.4,4.0,23,大同特殊鋼レッドスター,1,0,24,23,25,20,,92,114,47,9,41.2,11.75,16,8,2,50.0,14,3.50,93,2,12,26,5.9,74,48.0,12.0,73.0,2.0,29
大同特殊鋼レッドスター,1,0,24,23,25,20,,92,114,47,9,41.2,11.75,16,8,2,50.0,14,3.50,93,2,12,26,5.9,74,48.0,12.0,73.0,2.0,29,富士通カワサキレッドスピリッツ,3,3,26,25,15,25,,91,117,55,9,47.0,13.75,15,9,1,60.0,11,2.75,90,2,16,14,1.7,80,33.0,21.0,54.4,4.0,23
トヨタ自動車サンホークス,2,1,29,25,25,22,13,114,155,67,14,43.2,13.40,12,4,3,33.3,8,1.60,115,4,11,23,6.1,97,40.0,25.0,54.1,3.0,35,警視庁フォートファイターズ,3,2,31,23,20,25,15,114,154,72,14,46.8,14.40,25,8,4,32.0,10,2.00,113,4,15,32,7.3,102,60.0,19.0,68.1,6.0,28
警視庁フォートファイターズ,3,2,31,23,20,25,15,114,154,72,14,46.8,14.40,25,8,4,32.0,10,2.00,113,4,15,32,7.3,102,60.0,19.0,68.1,6.0,28,トヨタ自動車サンホークス,2,1,29,25,25,22,13,114,155,67,14,43.2,13.40,12,4,3,33.3,8,1.60,115,4,11,23,6.1,97,40.0,25.0,54.1,3.0,35
大分三好ヴァイセアドラー,3,3,25,25,25,,,75,53,35,3,66.0,11.67,14,10,1,71.4,10,3.33,74,3,9,24,9.1,33,16.0,5.0,56.1,3.0,27,つくばユナイテッドSunGAIA,0,0,12,16,15,,,43,69,25,10,36.2,8.33,11,4,1,36.4,3,1.00,44,0,11,12,0.6,64,36.0,4.0,59.4,6.0,15
つくばユナイテッドSunGAIA,0,0,12,16,15,,,43,69,25,10,36.2,8.33,11,4,1,36.4,3,1.00,44,0,11,12,0.6,64,36.0,4.0,59.4,6.0,15,大分三好ヴァイセアドラー,3,3,25,25,25,,,75,53,35,3,66.0,11.67,14,10,1,71.4,10,3.33,74,3,9,24,9.1,33,16.0,5.0,56.1,3.0,27
埼玉アザレア,2,1,25,16,23,27,11,102,135,64,13,47.4,12.80,9,6,1,66.7,13,2.60,103,2,13,23,4.4,94,38.0,19.0,50.5,6.0,23,VC長野トライデンツ,3,2,18,25,25,25,15,108,150,64,9,42.7,12.80,17,6,2,35.3,6,1.20,107,6,11,37,11.7,89,43.0,23.0,61.2,3.0,32
VC長野トライデンツ,3,2,18,25,25,25,15,108,150,64,9,42.7,12.80,17,6,2,35.3,6,1.20,107,6,11,37,11.7,89,43.0,23.0,61.2,3.0,32,埼玉アザレア,2,1,25,16,23,27,11,102,135,64,13,47.4,12.80,9,6,1,66.7,13,2.60,103,2,13,23,4.4,94,38.0,19.0,50.5,6.0,23
富士通カワサキレッドスピリッツ,3,3,25,25,22,25,,97,128,56,6,43.8,14.00,8,4,0,50.0,5,1.25,96,5,12,21,7.6,73,38.0,18.0,64.4,1.0,31,警視庁フォートファイターズ,1,0,18,22,25,21,,86,129,56,10,43.4,14.00,16,8,3,50.0,10,2.50,87,1,13,17,2.3,82,41.0,18.0,61.0,8.0,19
警視庁フォートファイターズ,1,0,18,22,25,21,,86,129,56,10,43.4,14.00,16,8,3,50.0,10,2.50,87,1,13,17,2.3,82,41.0,18.0,61.0,8.0,19,富士通カワサキレッドスピリッツ,3,3,25,25,22,25,,97,128,56,6,43.8,14.00,8,4,0,50.0,5,1.25,96,5,12,21,7.6,73,38.0,18.0,64.4,1.0,31
トヨタ自動車サンホークス,1,0,25,23,22,25,,95,143,56,10,39.2,14.00,17,8,1,47.1,9,2.25,96,6,11,16,7.6,87,39.0,20.0,56.3,2.0,24,大同特殊鋼レッドスター,3,3,21,25,25,27,,98,143,66,9,46.2,16.50,15,8,1,53.3,7,1.75,97,2,9,27,6.7,82,43.0,20.0,64.6,6.0,23
大同特殊鋼レッドスター,3,3,21,25,25,27,,98,143,66,9,46.2,16.50,15,8,1,53.3,7,1.75,97,2,9,27,6.7,82,43.0,20.0,64.6,6.0,23,トヨタ自動車サンホークス,1,0,25,23,22,25,,95,143,56,10,39.2,14.00,17,8,1,47.1,9,2.25,96,6,11,16,7.6,87,39.0,20.0,56.3,2.0,24
警視庁フォートファイターズ,1,0,23,22,25,24,,94,110,50,8,45.5,12.50,17,7,1,41.2,12,3.00,95,4,8,17,6.6,81,30.0,29.0,54.9,6.0,28,大分三好ヴァイセアドラー,3,3,25,25,21,26,,97,119,61,8,51.3,15.25,25,15,1,60.0,10,2.50,96,4,15,19,5.2,83,47.0,19.0,68.1,5.0,22
大分三好ヴァイセアドラー,3,3,25,25,21,26,,97,119,61,8,51.3,15.25,25,15,1,60.0,10,2.50,96,4,15,19,5.2,83,47.0,19.0,68.1,5.0,22,警視庁フォートファイターズ,1,0,23,22,25,24,,94,110,50,8,45.5,12.50,17,7,1,41.2,12,3.00,95,4,8,17,6.6,81,30.0,29.0,54.9,6.0,28
大分三好ヴァイセアドラー,2,1,30,23,21,25,10,109,139,71,9,51.1,14.20,33,14,3,42.4,10,2.00,110,3,15,22,4.3,100,24.0,41.0,44.5,3.0,25,埼玉アザレア,3,2,28,25,25,21,15,114,142,70,9,49.3,14.00,9,4,0,44.4,14,2.80,113,3,12,33,7.3,94,29.0,41.0,52.7,4.0,27
埼玉アザレア,3,2,28,25,25,21,15,114,142,70,9,49.3,14.00,9,4,0,44.4,14,2.80,113,3,12,33,7.3,94,29.0,41.0,52.7,4.0,27,大分三好ヴァイセアドラー,2,1,30,23,21,25,10,109,139,71,9,51.1,14.20,33,14,3,42.4,10,2.00,110,3,15,22,4.3,100,24.0,41.0,44.5,3.0,25
警視庁フォートファイターズ,1,0,18,20,25,17,,80,133,51,8,38.3,12.75,14,4,3,28.6,9,2.25,81,1,9,13,2.5,76,38.0,18.0,61.8,2.0,19,大同特殊鋼レッドスター,3,3,25,25,18,25,,93,133,64,6,48.1,16.00,22,10,3,45.5,5,1.25,92,5,12,19,7.3,72,29.0,29.0,60.4,1.0,19
大同特殊鋼レッドスター,3,3,25,25,18,25,,93,133,64,6,48.1,16.00,22,10,3,45.5,5,1.25,92,5,12,19,7.3,72,29.0,29.0,60.4,1.0,19,警視庁フォートファイターズ,1,0,18,20,25,17,,80,133,51,8,38.3,12.75,14,4,3,28.6,9,2.25,81,1,9,13,2.5,76,38.0,18.0,61.8,2.0,19
VC長野トライデンツ,2,1,25,28,25,22,9,109,119,65,9,54.6,13.00,17,9,2,52.9,9,1.80,109,6,16,25,7.6,88,43.0,25.0,63.1,8.0,29,つくばユナイテッドSunGAIA,3,2,18,30,16,25,15,104,123,61,11,49.6,12.20,12,3,3,25.0,8,1.60,103,2,14,19,3.2,93,42.0,20.0,55.9,4.0,33
つくばユナイテッドSunGAIA,3,2,18,30,16,25,15,104,123,61,11,49.6,12.20,12,3,3,25.0,8,1.60,103,2,14,19,3.2,93,42.0,20.0,55.9,4.0,33,VC長野トライデンツ,2,1,25,28,25,22,9,109,119,65,9,54.6,13.00,17,9,2,52.9,9,1.80,109,6,16,25,7.6,88,43.0,25.0,63.1,8.0,29
トヨタ自動車サンホークス,0,0,37,17,17,,,71,103,41,7,39.8,13.67,13,6,0,46.2,8,2.67,73,2,7,9,3.4,70,30.0,23.0,59.3,4.0,20,富士通カワサキレッドスピリッツ,3,3,39,25,25,,,89,113,57,4,50.4,19.00,13,6,0,46.2,9,3.00,87,5,14,17,6.6,64,34.0,21.0,69.5,2.0,18
