,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
151,藤川裕樹,大同特殊鋼レッドスター,77,30,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,150.0,63.0,35.0,53.7,6036,4130.0,6.0,27.0,242.0,261.0,227.0,263.0,241.0,263.0,108.0,114.0,0.0,0.0,818.0,901.0,248,252,265,114.0,0.0,10,28,15.0,23.0,0.0,,
152,藤巻睦,サフィルヴァ北海道,100,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.14,8.0,0.0,0.0,2.0,6.2,0.0,0.0,0.0,,2214,1073.0,11.0,1.0,97.0,82.0,93.0,75.0,98.0,84.0,50.0,41.0,15.0,12.0,353.0,294.0,85,87,98,46.0,13.0,12,3,7.0,8.0,1.0,,
153,藤春秀崇,大同特殊鋼レッドスター,168,39,299.0,110.0,24.0,36.8,2.82,40.0,11.0,13.0,27.5,14.0,0.36,142.0,4.0,24.0,30.0,3.9,210.0,97.0,36.0,54.8,7573,5501.0,7.0,35.0,309.0,334.0,288.0,334.0,290.0,338.0,129.0,139.0,12.0,15.0,1028.0,1160.0,318,320,327,138.0,13.0,12,37,23.0,26.0,128.0,28.8,-5.0
154,西澤岳,兵庫デルフィーノ,16,10,11.0,2.0,1.0,18.2,0.2,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,-8.3,0.0,0.0,0.0,,8664,6102.0,1.0,47.0,320.0,402.0,329.0,388.0,331.0,386.0,139.0,200.0,12.0,15.0,1131.0,1391.0,360,373,380,173.0,17.0,9,48,15.0,42.0,2.0,9.1,0.0
155,角大樹,富士通カワサキレッドスピリッツ,238,17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,30.0,1.0,9.0,9.0,3.3,0.0,0.0,0.0,,7555,6186.0,27.0,15.0,330.0,295.0,331.0,291.0,337.0,342.0,216.0,232.0,45.0,34.0,1259.0,1194.0,313,320,368,236.0,44.0,34,21,26.0,29.0,1.0,,
156,諏訪晃大,ヴィアティン三重,39,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,534,932.0,1.0,2.0,25.0,27.0,26.0,24.0,19.0,25.0,25.0,22.0,14.0,16.0,109.0,114.0,25,25,26,24.0,16.0,2,3,5.0,0.0,0.0,,
157,谷口拓万,きんでんトリニティーブリッツ,66,8,4.0,1.0,1.0,25.0,0.12,2.0,0.0,1.0,0.0,1.0,0.12,7.0,0.0,3.0,1.0,-7.1,16.0,3.0,7.0,40.6,1674,1654.0,3.0,6.0,72.0,78.0,59.0,73.0,61.0,73.0,48.0,40.0,0.0,0.0,240.0,264.0,75,64,71,43.0,0.0,4,7,4.0,7.0,2.0,0.0,-50.0
158,谷尻勝将,ヴォレアス北海道,208,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,10.0,8.0,58.3,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,0.0,,
159,谷川結人,きんでんトリニティーブリッツ,224,60,376.0,166.0,44.0,44.1,2.77,100.0,47.0,17.0,47.0,23.0,0.38,164.0,9.0,56.0,31.0,1.7,339.0,130.0,90.0,51.6,8609,5607.0,20.0,28.0,361.0,384.0,350.0,382.0,354.0,374.0,264.0,249.0,72.0,72.0,1401.0,1461.0,367,359,385,265.0,82.0,28,36,22.0,42.0,198.0,32.4,30.0
160,谷平拓海,富士通カワサキレッドスピリッツ,182,43,373.0,176.0,32.0,47.2,4.09,80.0,40.0,10.0,50.0,12.0,0.28,169.0,10.0,49.0,47.0,5.6,322.0,140.0,111.0,60.7,7024,6113.0,27.0,12.0,306.0,272.0,306.0,272.0,310.0,310.0,198.0,203.0,45.0,34.0,1165.0,1091.0,289,300,340,211.0,44.0,33,18,26.0,25.0,198.0,38.6,37.5
161,谷直也,アイシンティルマーレ,322,55,182.0,95.0,16.0,52.2,1.73,0.0,0.0,0.0,,30.0,0.55,154.0,2.0,29.0,29.0,1.3,32.0,13.0,13.0,60.9,7565,5931.0,23.0,19.0,347.0,305.0,316.0,319.0,319.0,310.0,181.0,216.0,70.0,70.0,1233.0,1220.0,328,325,344,205.0,80.0,32,24,18.0,38.0,127.0,43.4,
162,谷越陽介,サフィルヴァ北海道,30,56,24.0,13.0,1.0,54.2,0.23,1.0,0.0,0.0,0.0,19.0,0.34,205.0,7.0,12.0,51.0,8.2,1.0,0.0,0.0,0.0,8055,8941.0,32.0,13.0,357.0,337.0,369.0,318.0,361.0,313.0,211.0,187.0,54.0,59.0,1352.0,1214.0,335,354,361,201.0,64.0,37,21,33.0,25.0,39.0,50.0,0.0
163,赤川尚暉,埼玉アザレア,102,60,14.0,5.0,0.0,35.7,0.08,0.0,0.0,0.0,,3.0,0.05,208.0,5.0,13.0,49.0,6.7,2.0,0.0,0.0,0.0,9172,6591.0,26.0,25.0,385.0,403.0,406.0,397.0,408.0,387.0,289.0,279.0,51.0,59.0,1539.0,1525.0,386,405,436,295.0,64.0,33,34,37.0,30.0,13.0,35.7,
164,辻川頼来,つくばユナイテッドSunGAIA,264,27,1.0,1.0,0.0,100.0,0.04,1.0,1.0,0.0,100.0,0.0,0.0,44.0,2.0,3.0,11.0,9.1,0.0,0.0,0.0,,5860,4391.0,16.0,17.0,254.0,239.0,235.0,266.0,245.0,257.0,207.0,188.0,30.0,24.0,971.0,974.0,257,267,285,213.0,35.0,20,23,19.0,24.0,3.0,100.0,100.0
165,逢沢亘,兵庫デルフィーノ,30,22,57.0,13.0,6.0,22.8,0.59,7.0,2.0,1.0,28.6,7.0,0.32,41.0,1.0,10.0,6.0,0.0,4.0,2.0,2.0,75.0,5219,4347.0,0.0,30.0,214.0,248.0,190.0,244.0,194.0,244.0,88.0,125.0,0.0,0.0,686.0,861.0,231,224,227,110.0,0.0,5,30,14.0,21.0,21.0,12.3,14.3
166,過足幸司,アイシンティルマーレ,102,1,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3336,3160.0,6.0,12.0,146.0,142.0,136.0,138.0,134.0,144.0,97.0,121.0,28.0,29.0,541.0,574.0,146,142,154,115.0,32.0,11,14,8.0,17.0,1.0,100.0,
167,郡浩也,サフィルヴァ北海道,84,46,359.0,170.0,11.0,47.4,3.7,88.0,54.0,2.0,61.4,32.0,0.7,165.0,10.0,21.0,28.0,7.1,234.0,83.0,74.0,51.3,7482,8731.0,29.0,13.0,332.0,318.0,351.0,293.0,336.0,297.0,186.0,169.0,54.0,59.0,1259.0,1136.0,314,331,340,179.0,64.0,34,20,29.0,25.0,212.0,44.3,59.1
168,酒井駿,ヴォレアス北海道,221,14,63.0,32.0,3.0,50.8,2.29,4.0,1.0,0.0,25.0,9.0,0.64,41.0,2.0,12.0,9.0,3.0,97.0,33.0,25.0,46.9,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,43.0,46.0,25.0
169,金澤滉也,ヴィアティン三重,114,10,43.0,19.0,6.0,44.2,1.9,14.0,7.0,1.0,50.0,5.0,0.5,24.0,0.0,8.0,4.0,-4.2,3.0,1.0,0.0,33.3,3329,2886.0,17.0,1.0,142.0,127.0,141.0,132.0,153.0,139.0,100.0,67.0,15.0,12.0,551.0,477.0,130,148,151,91.0,13.0,18,5,23.0,0.0,24.0,30.2,42.9
170,鈴木匡教,つくばユナイテッドSunGAIA,390,20,65.0,26.0,14.0,40.0,1.3,16.0,6.0,5.0,37.5,2.0,0.1,30.0,1.0,14.0,5.0,-4.2,1.0,0.0,0.0,0.0,8039,5671.0,24.0,21.0,351.0,336.0,318.0,354.0,352.0,345.0,272.0,259.0,45.0,37.0,1338.0,1331.0,359,359,386,285.0,51.0,30,29,19.0,40.0,29.0,18.5,6.2
171,鈴木奨平,アイシンティルマーレ,144,31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,5.0,7.0,50.0,4229,2771.0,17.0,7.0,201.0,163.0,180.0,181.0,185.0,166.0,84.0,95.0,42.0,41.0,692.0,646.0,182,183,190,90.0,48.0,21,10,10.0,21.0,0.0,,
172,鈴木康平,アイシンティルマーレ,70,24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,95.0,34.0,31.0,52.1,3652,2541.0,15.0,6.0,176.0,143.0,155.0,154.0,160.0,146.0,66.0,70.0,27.0,30.0,584.0,543.0,161,158,167,67.0,32.0,18,8,10.0,16.0,0.0,,
173,鈴木裕斗,サフィルヴァ北海道,195,10,15.0,6.0,1.0,40.0,0.6,6.0,2.0,0.0,33.3,1.0,0.1,6.0,0.0,3.0,0.0,-12.5,1.0,0.0,0.0,0.0,6957,8336.0,27.0,12.0,310.0,295.0,319.0,278.0,313.0,265.0,186.0,164.0,39.0,47.0,1167.0,1049.0,293,309,308,177.0,51.0,31,19,30.0,20.0,7.0,33.3,33.3
174,鎌田敏弥,つくばユナイテッドSunGAIA,150,53,493.0,195.0,57.0,39.6,3.68,200.0,78.0,38.0,39.0,10.0,0.19,187.0,2.0,25.0,32.0,2.0,2.0,0.0,1.0,25.0,8039,5671.0,24.0,21.0,351.0,336.0,318.0,354.0,352.0,345.0,272.0,259.0,45.0,37.0,1338.0,1331.0,359,359,386,285.0,51.0,30,29,19.0,40.0,207.0,28.0,20.0
175,長濱裕,きんでんトリニティーブリッツ,48,63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,272.0,147.0,63.0,65.6,8609,5607.0,20.0,28.0,361.0,384.0,350.0,382.0,354.0,374.0,264.0,249.0,72.0,72.0,1401.0,1461.0,367,359,385,265.0,82.0,28,36,22.0,42.0,0.0,,
176,長谷川優太,大同特殊鋼レッドスター,117,42,5.0,1.0,1.0,20.0,0.02,1.0,0.0,0.0,0.0,4.0,0.1,117.0,2.0,14.0,16.0,2.1,3.0,0.0,0.0,0.0,7002,5427.0,7.0,32.0,282.0,305.0,263.0,314.0,269.0,313.0,108.0,114.0,12.0,15.0,934.0,1061.0,288,294,303,114.0,13.0,11,34,19.0,26.0,7.0,0.0,0.0
177,関根ヒカル,ヴォレアス北海道,65,23,40.0,15.0,5.0,37.5,0.65,6.0,0.0,3.0,0.0,2.0,0.09,12.0,1.0,3.0,5.0,12.5,0.0,0.0,0.0,,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,18.0,25.0,-50.0
178,阿部誠樹,サフィルヴァ北海道,154,35,5.0,2.0,1.0,40.0,0.06,1.0,0.0,0.0,0.0,1.0,0.03,43.0,1.0,11.0,9.0,1.2,9.0,4.0,2.0,55.6,7542,8163.0,29.0,13.0,332.0,316.0,344.0,305.0,336.0,300.0,211.0,187.0,54.0,59.0,1277.0,1167.0,313,336,341,201.0,64.0,34,21,30.0,25.0,4.0,20.0,0.0
179,陳建禎,サフィルヴァ北海道,300,56,311.0,154.0,28.0,49.5,2.75,48.0,18.0,8.0,37.5,22.0,0.39,208.0,9.0,30.0,56.0,7.5,223.0,106.0,58.0,60.5,8055,8941.0,32.0,13.0,357.0,337.0,369.0,318.0,361.0,313.0,211.0,187.0,54.0,59.0,1352.0,1214.0,335,354,361,201.0,64.0,37,21,33.0,25.0,185.0,40.5,20.8
180,青島賢司,サフィルヴァ北海道,6,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,50.0,3182,2797.0,14.0,4.0,139.0,134.0,147.0,114.0,146.0,117.0,50.0,44.0,15.0,12.0,497.0,421.0,128,130,143,46.0,13.0,15,6,13.0,8.0,0.0,,
181,饒平名丈衣,兵庫デルフィーノ,144,39,262.0,100.0,29.0,38.2,2.56,18.0,3.0,3.0,16.7,6.0,0.15,126.0,4.0,23.0,28.0,4.2,199.0,65.0,58.0,47.2,6352,4757.0,1.0,35.0,246.0,298.0,238.0,292.0,240.0,289.0,104.0,150.0,12.0,15.0,840.0,1044.0,274,278,281,131.0,17.0,7,36,22.0,21.0,110.0,27.1,0.0
182,高橋太,富士通カワサキレッドスピリッツ,120,26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,4.0,6.0,50.0,3383,2991.0,15.0,3.0,147.0,124.0,138.0,138.0,151.0,149.0,122.0,108.0,45.0,34.0,603.0,553.0,133,140,162,115.0,44.0,18,8,16.0,10.0,0.0,,
183,鳥原大地,ヴィアティン三重,330,61,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,318.0,145.0,86.0,59.1,8126,7602.0,30.0,15.0,359.0,345.0,354.0,340.0,366.0,341.0,265.0,236.0,73.0,79.0,1417.0,1341.0,344,367,372,261.0,83.0,36,25,48.0,13.0,0.0,,
184,鳴海宏太,ヴィアティン三重,255,60,412.0,167.0,23.0,40.5,2.78,19.0,9.0,1.0,47.4,18.0,0.3,216.0,5.0,37.0,35.0,2.1,398.0,190.0,118.0,62.6,8126,7602.0,30.0,15.0,359.0,345.0,354.0,340.0,366.0,341.0,265.0,236.0,73.0,79.0,1417.0,1341.0,344,367,372,261.0,83.0,36,25,48.0,13.0,190.0,35.0,42.1
185,黒木隆生,きんでんトリニティーブリッツ,171,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4673,3128.0,11.0,16.0,195.0,217.0,194.0,217.0,208.0,206.0,119.0,112.0,15.0,12.0,731.0,764.0,203,203,226,122.0,13.0,14,19,3.0,30.0,1.0,0.0,
