No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
23,,坊野明里,5,□,□,■,■,■,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,19.0,0.0,1.0,3.0,2.6,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,1.0,2.0,22.0,25.0,20.0,25.0,25.0,18.0,25.0,16.0,14.0,16.0,106.0,100.0,31,24,26,23.0,20.0,2:04,2,3,5.0,,0.0
28,,野津亜珠佳,5,□,□,□,□,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,12.0,1.0,0.0,1.0,10.4,7.0,2.0,1.0,35.7,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,1.0,2.0,22.0,25.0,20.0,25.0,25.0,18.0,25.0,16.0,14.0,16.0,106.0,100.0,31,24,26,23.0,20.0,2:04,2,3,5.0,,1.0
29,,宮部藍梨,5,■,■,■,■,■,68.0,27.0,3.0,39.7,5.4,0.0,0.0,0.0,,2.0,0.4,13.0,0.0,0.0,5.0,9.6,3.0,1.0,2.0,66.7,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,1.0,2.0,22.0,25.0,20.0,25.0,25.0,18.0,25.0,16.0,14.0,16.0,106.0,100.0,31,24,26,23.0,20.0,2:04,2,3,5.0,,29.0
1,,オケケアルメソマチ,5,■,■,■,■,■,35.0,6.0,3.0,17.1,1.2,7.0,1.0,0.0,14.3,3.0,0.6,16.0,0.0,2.0,4.0,3.1,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,9.0
2,,前田美紅,2,,,,□,■,26.0,8.0,2.0,30.8,4.0,1.0,1.0,0.0,100.0,0.0,,6.0,1.0,1.0,1.0,16.7,13.0,3.0,7.0,50.0,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,9.0
3,,木村友里,5,■,■,■,■,■,34.0,14.0,1.0,41.2,2.8,3.0,0.0,1.0,0.0,0.0,,18.0,1.0,0.0,6.0,13.9,31.0,12.0,10.0,54.8,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,15.0
4,,菅原里奈,5,■,■,■,■,■,19.0,5.0,0.0,26.3,1.0,0.0,0.0,0.0,,6.0,1.2,9.0,0.0,1.0,4.0,8.3,2.0,2.0,0.0,100.0,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,11.0
6,,宮本菜月,2,,,□,,□,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
7,,伊藤摩耶,5,■,■,■,■,■,31.0,11.0,0.0,35.5,2.2,0.0,0.0,0.0,,2.0,0.4,13.0,1.0,1.0,5.0,15.4,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,14.0
9,,草島華穂,2,□,,,,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,2.0,16.7,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
10,,柳沢紫子,2,,□,,,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,1.0
12,,石盛めるも,5,■,■,■,■,■,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,16.0,0.0,0.0,4.0,6.2,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
13,,岡村南奈,1,,,,□,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
14,,長尾のどか,2,,,□,,□,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
17,,有村涼美,4,■,■,■,■,,54.0,20.0,6.0,37.0,5.0,14.0,6.0,2.0,42.9,0.0,,16.0,0.0,4.0,5.0,1.6,30.0,18.0,5.0,68.3,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,20.0
18,,佐藤菜々美,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
19,L,有薗未也美,5,●,●,●,●,●,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,23.0,11.0,8.0,65.2,912,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,1137.0,14:00,16:16,2:16,勝又正,服部篤史,長崎有紗,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,2.0,1.0,25.0,22.0,25.0,20.0,18.0,25.0,16.0,25.0,16.0,14.0,100.0,106.0,31,24,26,23.0,20.0,2:04,3,2,,5.0,0.0
2,,櫻井美樹,1,,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
4,,プラクセレステ,2,■,■,,,,23.0,8.0,2.0,34.8,4.0,0.0,0.0,0.0,,1.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,9.0
5,,長野有紗,2,■,,■,,,5.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,,0.0,,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,2.0
6,L,花井萌里,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,18.0,9.0,3.0,58.3,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
12,,孫田菜奈,1,□,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
13,,田中咲希,3,■,■,■,,,22.0,7.0,1.0,31.8,2.33,0.0,0.0,0.0,,0.0,,7.0,1.0,1.0,3.0,21.4,18.0,5.0,7.0,47.2,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,8.0
14,,佐々木千紘,2,,■,■,,,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,8.0,0.0,0.0,4.0,12.5,1.0,0.0,0.0,0.0,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
15,,松本愛希穂,2,,□,■,,,7.0,3.0,1.0,42.9,1.5,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,50.0,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,3.0
17,,清田萌,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
18,,古市梨乃,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
22,,金田莉実,2,■,■,,,,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,8.0,0.0,0.0,1.0,3.1,7.0,1.0,4.0,42.9,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
23,,坊野明里,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.33,6.0,0.0,0.0,2.0,8.3,1.0,0.0,0.0,0.0,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,1.0
28,,野津亜珠佳,2,□,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,1.0,8.3,8.0,4.0,1.0,56.2,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,0.0
29,,宮部藍梨,3,■,■,■,,,52.0,15.0,2.0,28.8,5.0,0.0,0.0,0.0,,2.0,0.67,11.0,2.0,2.0,3.0,20.5,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,ヴィクトリーナ姫路,プレステージ・インターナショナルアランマーレ,0.0,3.0,18.0,25.0,23.0,25.0,17.0,25.0,,,,,58.0,75.0,23,29,25,,,1:17,0,3,3.0,,19.0
1,,オケケアルメソマチ,3,■,■,■,,,26.0,9.0,5.0,34.6,3.0,4.0,2.0,2.0,50.0,4.0,1.33,13.0,1.0,3.0,3.0,7.7,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,14.0
2,,前田美紅,3,■,■,■,,,45.0,16.0,1.0,35.6,5.33,2.0,0.0,0.0,0.0,0.0,,10.0,0.0,2.0,2.0,0.0,21.0,12.0,2.0,61.9,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,16.0
3,,木村友里,3,■,■,■,,,23.0,11.0,1.0,47.8,3.67,1.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,1.0,5.0,23.0,12.0,5.0,63.0,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,11.0
4,,菅原里奈,3,■,■,■,,,10.0,2.0,2.0,20.0,0.67,0.0,0.0,0.0,,2.0,0.67,13.0,1.0,0.0,2.0,11.5,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,5.0
6,,宮本菜月,2,□,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
7,,伊藤摩耶,3,■,■,■,,,19.0,7.0,1.0,36.8,2.33,0.0,0.0,0.0,,1.0,0.33,10.0,1.0,0.0,6.0,25.0,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,9.0
9,,草島華穂,2,,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,4.0,1.0,0.0,2.0,37.5,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,1.0
10,,柳沢紫子,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
12,,石盛めるも,3,■,■,■,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,16.0,0.0,0.0,7.0,10.9,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
13,,岡村南奈,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
14,,長尾のどか,2,□,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
17,,有村涼美,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
18,,佐藤菜々美,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
19,L,有薗未也美,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,12.0,4.0,2.0,41.7,914,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,1356.0,14:00,15:23,1:23,大塚達也,岡田崇,服部篤史,鷲尾正吾,プレステージ・インターナショナルアランマーレ,ヴィクトリーナ姫路,3.0,0.0,25.0,18.0,25.0,23.0,25.0,17.0,,,,,75.0,58.0,23,29,25,,,1:17,3,0,,3.0,0.0
