Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
日立リヴァーレ,3,2,16,25,21,25,15,102,191,73,15,38.2,14.60,14,4,2,28.6,9,1.80,102,4,11,44,12.0,91,39.0,27.0,57.7,4.0,16,トヨタ車体クインシーズ,2,1,25,15,25,20,13,98,175,48,7,27.4,9.60,22,4,2,18.2,13,2.60,98,7,6,25,12.0,91,26.0,21.0,40.1,3.0,30
トヨタ車体クインシーズ,2,1,25,15,25,20,13,98,175,48,7,27.4,9.60,22,4,2,18.2,13,2.60,98,7,6,25,12.0,91,26.0,21.0,40.1,3.0,30,日立リヴァーレ,3,2,16,25,21,25,15,102,191,73,15,38.2,14.60,14,4,2,28.6,9,1.80,102,4,11,44,12.0,91,39.0,27.0,57.7,4.0,16
PFUブルーキャッツ,2,1,20,25,25,19,12,101,196,72,6,36.7,14.40,9,3,1,33.3,4,0.80,100,2,19,24,3.2,90,39.0,18.0,53.3,2.0,23,KUROBEアクアフェアリーズ,3,2,25,19,19,25,15,103,177,63,9,35.6,12.60,21,9,4,42.9,12,2.40,103,1,13,32,5.6,80,38.0,17.0,58.1,1.0,27
KUROBEアクアフェアリーズ,3,2,25,19,19,25,15,103,177,63,9,35.6,12.60,21,9,4,42.9,12,2.40,103,1,13,32,5.6,80,38.0,17.0,58.1,1.0,27,PFUブルーキャッツ,2,1,20,25,25,19,12,101,196,72,6,36.7,14.40,9,3,1,33.3,4,0.80,100,2,19,24,3.2,90,39.0,18.0,53.3,2.0,23
PFUブルーキャッツ,0,0,13,10,17,,,40,105,25,3,23.8,8.33,10,0,1,0.0,3,1.00,42,2,11,9,3.6,65,23.0,12.0,44.6,2.0,10,東レアローズ,3,3,25,25,25,,,75,88,45,2,51.1,15.00,9,3,0,33.3,11,3.67,73,3,8,28,11.0,29,11.0,9.0,53.4,0.0,16
東レアローズ,3,3,25,25,25,,,75,88,45,2,51.1,15.00,9,3,0,33.3,11,3.67,73,3,8,28,11.0,29,11.0,9.0,53.4,0.0,16,PFUブルーキャッツ,0,0,13,10,17,,,40,105,25,3,23.8,8.33,10,0,1,0.0,3,1.00,42,2,11,9,3.6,65,23.0,12.0,44.6,2.0,10
NECレッドロケッツ,3,3,25,25,26,30,,106,181,72,7,39.8,18.00,9,3,1,33.3,7,1.75,105,2,7,30,7.4,84,41.0,19.0,60.1,2.0,25,JTマーヴェラス,1,0,18,19,28,28,,93,183,67,15,36.6,16.75,17,5,5,29.4,6,1.50,94,4,8,22,8.0,97,44.0,22.0,56.7,2.0,16
JTマーヴェラス,1,0,18,19,28,28,,93,183,67,15,36.6,16.75,17,5,5,29.4,6,1.50,94,4,8,22,8.0,97,44.0,22.0,56.7,2.0,16,NECレッドロケッツ,3,3,25,25,26,30,,106,181,72,7,39.8,18.00,9,3,1,33.3,7,1.75,105,2,7,30,7.4,84,41.0,19.0,60.1,2.0,25
岡山シーガルズ,3,3,25,25,25,,,75,143,54,7,37.8,18.00,2,1,0,50.0,2,0.67,73,0,0,10,3.4,50,17.0,17.0,51.0,2.0,19,KUROBEアクアフェアリーズ,0,0,15,17,21,,,53,148,38,10,25.7,12.67,11,3,2,27.3,5,1.67,55,1,5,15,6.4,73,32.0,31.0,65.1,4.0,9
KUROBEアクアフェアリーズ,0,0,15,17,21,,,53,148,38,10,25.7,12.67,11,3,2,27.3,5,1.67,55,1,5,15,6.4,73,32.0,31.0,65.1,4.0,9,岡山シーガルズ,3,3,25,25,25,,,75,143,54,7,37.8,18.00,2,1,0,50.0,2,0.67,73,0,0,10,3.4,50,17.0,17.0,51.0,2.0,19
NECレッドロケッツ,3,3,25,25,25,,,75,115,53,14,46.1,17.67,11,3,2,27.3,2,0.67,73,2,3,21,8.9,54,26.0,15.0,62.0,2.0,18,KUROBEアクアフェアリーズ,0,0,20,22,19,,,61,114,39,8,34.2,13.00,3,1,1,33.3,2,0.67,63,1,8,12,3.2,70,31.0,16.0,55.7,2.0,19
KUROBEアクアフェアリーズ,0,0,20,22,19,,,61,114,39,8,34.2,13.00,3,1,1,33.3,2,0.67,63,1,8,12,3.2,70,31.0,16.0,55.7,2.0,19,NECレッドロケッツ,3,3,25,25,25,,,75,115,53,14,46.1,17.67,11,3,2,27.3,2,0.67,73,2,3,21,8.9,54,26.0,15.0,62.0,2.0,18
埼玉上尾メディックス,3,3,23,25,25,25,,98,191,61,3,31.9,15.25,11,1,0,9.1,9,2.25,97,5,11,23,8.2,87,39.0,22.0,57.5,2.0,23,KUROBEアクアフェアリーズ,1,0,25,23,23,23,,94,200,64,13,32.0,16.00,26,8,2,30.8,8,2.00,95,6,7,26,11.3,84,33.0,28.0,56.0,3.0,16
KUROBEアクアフェアリーズ,1,0,25,23,23,23,,94,200,64,13,32.0,16.00,26,8,2,30.8,8,2.00,95,6,7,26,11.3,84,33.0,28.0,56.0,3.0,16,埼玉上尾メディックス,3,3,23,25,25,25,,98,191,61,3,31.9,15.25,11,1,0,9.1,9,2.25,97,5,11,23,8.2,87,39.0,22.0,57.5,2.0,23
埼玉上尾メディックス,2,1,25,25,23,22,15,110,207,74,11,35.7,14.80,22,6,2,27.3,11,2.20,111,4,7,41,11.3,94,37.0,18.0,48.9,4.0,21,ヴィクトリーナ姫路,3,2,18,17,25,25,17,102,227,69,15,30.4,13.80,10,3,2,30.0,8,1.60,101,3,5,39,11.4,102,36.0,24.0,47.1,1.0,22
ヴィクトリーナ姫路,3,2,18,17,25,25,17,102,227,69,15,30.4,13.80,10,3,2,30.0,8,1.60,101,3,5,39,11.4,102,36.0,24.0,47.1,1.0,22,埼玉上尾メディックス,2,1,25,25,23,22,15,110,207,74,11,35.7,14.80,22,6,2,27.3,11,2.20,111,4,7,41,11.3,94,37.0,18.0,48.9,4.0,21
埼玉上尾メディックス,3,3,25,25,25,,,75,120,45,7,37.5,15.00,10,5,0,50.0,9,3.00,74,10,1,27,22.3,56,23.0,14.0,53.6,2.0,11,久光スプリングス,0,0,22,15,19,,,56,108,37,4,34.3,12.33,3,1,0,33.3,8,2.67,57,1,1,19,9.6,70,27.0,16.0,50.0,6.0,10
久光スプリングス,0,0,22,15,19,,,56,108,37,4,34.3,12.33,3,1,0,33.3,8,2.67,57,1,1,19,9.6,70,27.0,16.0,50.0,6.0,10,埼玉上尾メディックス,3,3,25,25,25,,,75,120,45,7,37.5,15.00,10,5,0,50.0,9,3.00,74,10,1,27,22.3,56,23.0,14.0,53.6,2.0,11
トヨタ車体クインシーズ,0,0,13,20,19,,,52,127,35,10,27.6,11.67,13,3,3,23.1,6,2.00,53,2,3,13,8.5,70,30.0,16.0,54.3,0.0,9,デンソーエアリービーズ,3,3,25,25,25,,,75,124,50,5,40.3,16.67,21,3,1,14.3,8,2.67,74,4,4,20,10.8,50,30.0,5.0,65.0,0.0,13
デンソーエアリービーズ,3,3,25,25,25,,,75,124,50,5,40.3,16.67,21,3,1,14.3,8,2.67,74,4,4,20,10.8,50,30.0,5.0,65.0,0.0,13,トヨタ車体クインシーズ,0,0,13,20,19,,,52,127,35,10,27.6,11.67,13,3,3,23.1,6,2.00,53,2,3,13,8.5,70,30.0,16.0,54.3,0.0,9
トヨタ車体クインシーズ,0,0,19,26,17,,,62,129,42,8,32.6,14.00,16,6,2,37.5,6,2.00,64,2,3,17,8.6,70,29.0,18.0,54.3,2.0,12,東レアローズ,3,3,25,28,25,,,78,138,59,5,42.8,19.67,10,3,2,30.0,4,1.33,76,2,6,21,7.6,60,29.0,13.0,59.2,1.0,13
東レアローズ,3,3,25,28,25,,,78,138,59,5,42.8,19.67,10,3,2,30.0,4,1.33,76,2,6,21,7.6,60,29.0,13.0,59.2,1.0,13,トヨタ車体クインシーズ,0,0,19,26,17,,,62,129,42,8,32.6,14.00,16,6,2,37.5,6,2.00,64,2,3,17,8.6,70,29.0,18.0,54.3,2.0,12
ヴィクトリーナ姫路,1,0,19,25,19,19,,82,174,63,8,36.2,15.75,8,4,0,50.0,5,1.25,83,2,8,20,6.0,85,49.0,8.0,62.4,2.0,12,久光スプリングス,3,3,25,19,25,25,,94,160,63,4,39.4,15.75,9,1,1,11.1,9,2.25,93,4,7,28,9.9,73,47.0,6.0,68.5,1.0,18
久光スプリングス,3,3,25,19,25,25,,94,160,63,4,39.4,15.75,9,1,1,11.1,9,2.25,93,4,7,28,9.9,73,47.0,6.0,68.5,1.0,18,ヴィクトリーナ姫路,1,0,19,25,19,19,,82,174,63,8,36.2,15.75,8,4,0,50.0,5,1.25,83,2,8,20,6.0,85,49.0,8.0,62.4,2.0,12
東レアローズ,3,3,25,25,25,,,75,119,56,6,47.1,18.67,13,4,1,30.8,6,2.00,73,2,12,24,6.8,58,27.0,21.0,64.7,1.0,11,NECレッドロケッツ,0,0,16,22,22,,,60,98,36,4,36.7,12.00,4,1,2,25.0,4,1.33,62,1,4,10,4.0,61,22.0,15.0,48.4,3.0,19
NECレッドロケッツ,0,0,16,22,22,,,60,98,36,4,36.7,12.00,4,1,2,25.0,4,1.33,62,1,4,10,4.0,61,22.0,15.0,48.4,3.0,19,東レアローズ,3,3,25,25,25,,,75,119,56,6,47.1,18.67,13,4,1,30.8,6,2.00,73,2,12,24,6.8,58,27.0,21.0,64.7,1.0,11
ヴィクトリーナ姫路,1,0,27,27,22,26,,102,207,73,12,35.3,18.25,14,6,1,42.9,8,2.00,103,6,8,34,12.1,99,52.0,17.0,61.1,3.0,15,NECレッドロケッツ,3,3,29,25,25,28,,107,203,70,9,34.5,17.50,14,6,1,42.9,9,2.25,106,5,4,30,10.8,95,51.0,10.0,58.9,2.0,23
NECレッドロケッツ,3,3,29,25,25,28,,107,203,70,9,34.5,17.50,14,6,1,42.9,9,2.25,106,5,4,30,10.8,95,51.0,10.0,58.9,2.0,23,ヴィクトリーナ姫路,1,0,27,27,22,26,,102,207,73,12,35.3,18.25,14,6,1,42.9,8,2.00,103,6,8,34,12.1,99,52.0,17.0,61.1,3.0,15
トヨタ車体クインシーズ,0,0,21,20,21,,,62,119,45,14,37.8,15.00,18,7,2,38.9,2,0.67,63,6,8,18,13.5,72,39.0,17.0,66.0,4.0,9,久光スプリングス,3,3,25,25,25,,,75,95,38,6,40.0,12.67,4,1,0,25.0,10,3.33,74,1,2,16,6.1,52,26.0,8.0,57.7,1.0,26
久光スプリングス,3,3,25,25,25,,,75,95,38,6,40.0,12.67,4,1,0,25.0,10,3.33,74,1,2,16,6.1,52,26.0,8.0,57.7,1.0,26,トヨタ車体クインシーズ,0,0,21,20,21,,,62,119,45,14,37.8,15.00,18,7,2,38.9,2,0.67,63,6,8,18,13.5,72,39.0,17.0,66.0,4.0,9
岡山シーガルズ,3,3,25,14,25,25,,89,182,61,4,33.5,15.25,4,2,0,50.0,8,2.00,88,1,5,18,4.8,69,42.0,11.0,68.8,2.0,19,埼玉上尾メディックス,1,0,17,25,16,15,,73,191,60,8,31.4,15.00,21,8,1,38.1,2,0.50,74,0,5,16,3.7,83,46.0,18.0,66.3,6.0,11
埼玉上尾メディックス,1,0,17,25,16,15,,73,191,60,8,31.4,15.00,21,8,1,38.1,2,0.50,74,0,5,16,3.7,83,46.0,18.0,66.3,6.0,11,岡山シーガルズ,3,3,25,14,25,25,,89,182,61,4,33.5,15.25,4,2,0,50.0,8,2.00,88,1,5,18,4.8,69,42.0,11.0,68.8,2.0,19
岡山シーガルズ,3,3,25,27,25,25,,102,182,59,7,32.4,14.75,1,0,0,0.0,10,2.50,101,2,1,26,8.2,74,44.0,6.0,63.5,0.0,31,日立リヴァーレ,1,0,19,29,19,13,,80,212,65,17,30.7,16.25,5,1,0,20.0,4,1.00,81,3,7,24,9.0,100,50.0,24.0,62.0,7.0,8
日立リヴァーレ,1,0,19,29,19,13,,80,212,65,17,30.7,16.25,5,1,0,20.0,4,1.00,81,3,7,24,9.0,100,50.0,24.0,62.0,7.0,8,岡山シーガルズ,3,3,25,27,25,25,,102,182,59,7,32.4,14.75,1,0,0,0.0,10,2.50,101,2,1,26,8.2,74,44.0,6.0,63.5,0.0,31
デンソーエアリービーズ,3,3,25,25,25,,,75,121,42,6,34.7,14.00,17,5,2,29.4,9,3.00,74,5,1,26,15.2,43,25.0,6.0,65.1,1.0,19,KUROBEアクアフェアリーズ,0,0,15,11,21,,,47,130,34,11,26.2,11.33,9,2,1,22.2,3,1.00,48,2,5,12,7.8,72,32.0,14.0,54.2,3.0,8
KUROBEアクアフェアリーズ,0,0,15,11,21,,,47,130,34,11,26.2,11.33,9,2,1,22.2,3,1.00,48,2,5,12,7.8,72,32.0,14.0,54.2,3.0,8,デンソーエアリービーズ,3,3,25,25,25,,,75,121,42,6,34.7,14.00,17,5,2,29.4,9,3.00,74,5,1,26,15.2,43,25.0,6.0,65.1,1.0,19
デンソーエアリービーズ,3,3,25,25,25,,,75,111,50,6,45.0,16.67,19,8,4,42.1,7,2.33,73,5,4,23,13.4,46,28.0,9.0,70.7,2.0,13,PFUブルーキャッツ,0,0,11,22,17,,,50,113,29,5,25.7,9.67,8,2,1,25.0,9,3.00,52,0,6,9,1.4,68,25.0,20.0,51.5,2.0,12
PFUブルーキャッツ,0,0,11,22,17,,,50,113,29,5,25.7,9.67,8,2,1,25.0,9,3.00,52,0,6,9,1.4,68,25.0,20.0,51.5,2.0,12,デンソーエアリービーズ,3,3,25,25,25,,,75,111,50,6,45.0,16.67,19,8,4,42.1,7,2.33,73,5,4,23,13.4,46,28.0,9.0,70.7,2.0,13
埼玉上尾メディックス,3,3,25,25,26,25,,101,161,63,13,39.1,15.75,11,3,1,27.3,9,2.25,100,5,6,28,10.5,74,38.0,17.0,62.8,0.0,24,トヨタ車体クインシーズ,1,0,14,23,28,17,,82,173,54,11,31.2,13.50,19,6,1,31.6,4,1.00,83,5,8,19,9.3,93,49.0,16.0,61.3,5.0,19
トヨタ車体クインシーズ,1,0,14,23,28,17,,82,173,54,11,31.2,13.50,19,6,1,31.6,4,1.00,83,5,8,19,9.3,93,49.0,16.0,61.3,5.0,19,埼玉上尾メディックス,3,3,25,25,26,25,,101,161,63,13,39.1,15.75,11,3,1,27.3,9,2.25,100,5,6,28,10.5,74,38.0,17.0,62.8,0.0,24
NECレッドロケッツ,3,3,25,25,25,,,75,114,47,7,41.2,15.67,18,4,3,22.2,7,2.33,73,2,6,15,5.8,47,24.0,13.0,64.9,0.0,19,PFUブルーキャッツ,0,0,10,20,18,,,48,115,32,13,27.8,10.67,11,2,2,18.2,2,0.67,50,1,3,10,5.5,66,37.0,14.0,66.7,3.0,13
PFUブルーキャッツ,0,0,10,20,18,,,48,115,32,13,27.8,10.67,11,2,2,18.2,2,0.67,50,1,3,10,5.5,66,37.0,14.0,66.7,3.0,13,NECレッドロケッツ,3,3,25,25,25,,,75,114,47,7,41.2,15.67,18,4,3,22.2,7,2.33,73,2,6,15,5.8,47,24.0,13.0,64.9,0.0,19
トヨタ車体クインシーズ,3,3,29,25,25,,,79,131,56,15,42.7,18.67,11,6,1,54.5,8,2.67,77,3,7,12,5.5,57,31.0,12.0,64.9,3.0,12,PFUブルーキャッツ,0,0,27,21,11,,,59,105,26,6,24.8,8.67,10,2,1,20.0,4,1.33,61,4,3,11,9.8,69,40.0,15.0,68.8,3.0,25
PFUブルーキャッツ,0,0,27,21,11,,,59,105,26,6,24.8,8.67,10,2,1,20.0,4,1.33,61,4,3,11,9.8,69,40.0,15.0,68.8,3.0,25,トヨタ車体クインシーズ,3,3,29,25,25,,,79,131,56,15,42.7,18.67,11,6,1,54.5,8,2.67,77,3,7,12,5.5,57,31.0,12.0,64.9,3.0,12
埼玉上尾メディックス,1,0,17,25,22,22,,86,183,62,6,33.9,15.50,14,3,1,21.4,5,1.25,87,2,10,26,6.9,89,42.0,17.0,56.7,1.0,17,NECレッドロケッツ,3,3,25,20,25,25,,95,187,71,11,38.0,17.75,13,3,1,23.1,4,1.00,94,3,4,30,10.1,76,35.0,15.0,55.9,2.0,17
NECレッドロケッツ,3,3,25,20,25,25,,95,187,71,11,38.0,17.75,13,3,1,23.1,4,1.00,94,3,4,30,10.1,76,35.0,15.0,55.9,2.0,17,埼玉上尾メディックス,1,0,17,25,22,22,,86,183,62,6,33.9,15.50,14,3,1,21.4,5,1.25,87,2,10,26,6.9,89,42.0,17.0,56.7,1.0,17
JTマーヴェラス,3,2,25,24,25,18,15,107,190,73,19,38.4,14.60,19,4,5,21.1,9,1.80,106,7,8,28,11.3,92,37.0,38.0,60.9,1.0,18,デンソーエアリービーズ,2,1,19,26,18,25,11,99,178,61,7,34.3,12.20,18,5,1,27.8,7,1.40,100,3,6,17,5.8,97,30.0,40.0,51.5,5.0,28
デンソーエアリービーズ,2,1,19,26,18,25,11,99,178,61,7,34.3,12.20,18,5,1,27.8,7,1.40,100,3,6,17,5.8,97,30.0,40.0,51.5,5.0,28,JTマーヴェラス,3,2,25,24,25,18,15,107,190,73,19,38.4,14.60,19,4,5,21.1,9,1.80,106,7,8,28,11.3,92,37.0,38.0,60.9,1.0,18
JTマーヴェラス,3,3,19,25,25,25,,94,172,65,8,37.8,16.25,20,10,0,50.0,13,3.25,93,2,11,25,5.9,79,45.0,12.0,64.6,1.0,14,ヴィクトリーナ姫路,1,0,25,21,22,16,,84,184,59,9,32.1,14.75,8,0,2,0.0,2,0.50,85,3,5,22,8.5,81,39.0,17.0,58.6,0.0,20
ヴィクトリーナ姫路,1,0,25,21,22,16,,84,184,59,9,32.1,14.75,8,0,2,0.0,2,0.50,85,3,5,22,8.5,81,39.0,17.0,58.6,0.0,20,JTマーヴェラス,3,3,19,25,25,25,,94,172,65,8,37.8,16.25,20,10,0,50.0,13,3.25,93,2,11,25,5.9,79,45.0,12.0,64.6,1.0,14
東レアローズ,3,3,25,23,25,25,,98,150,68,6,45.3,17.00,14,4,0,28.6,5,1.25,97,7,8,20,10.3,77,46.0,18.0,71.4,1.0,18,久光スプリングス,1,0,19,25,17,22,,83,144,60,12,41.7,15.00,12,2,2,16.7,4,1.00,84,4,6,10,6.0,88,38.0,24.0,56.8,0.0,15
久光スプリングス,1,0,19,25,17,22,,83,144,60,12,41.7,15.00,12,2,2,16.7,4,1.00,84,4,6,10,6.0,88,38.0,24.0,56.8,0.0,15,東レアローズ,3,3,25,23,25,25,,98,150,68,6,45.3,17.00,14,4,0,28.6,5,1.25,97,7,8,20,10.3,77,46.0,18.0,71.4,1.0,18
東レアローズ,3,2,25,19,22,25,15,106,145,64,8,44.1,12.80,14,4,1,28.6,8,1.60,106,2,10,22,4.7,81,42.0,13.0,59.9,4.0,32,日立リヴァーレ,2,1,21,25,25,16,9,96,169,60,16,35.5,12.00,13,3,1,23.1,9,1.80,96,5,13,23,7.8,95,59.0,13.0,68.9,3.0,22
日立リヴァーレ,2,1,21,25,25,16,9,96,169,60,16,35.5,12.00,13,3,1,23.1,9,1.80,96,5,13,23,7.8,95,59.0,13.0,68.9,3.0,22,東レアローズ,3,2,25,19,22,25,15,106,145,64,8,44.1,12.80,14,4,1,28.6,8,1.60,106,2,10,22,4.7,81,42.0,13.0,59.9,4.0,32
デンソーエアリービーズ,2,1,19,23,25,25,13,105,172,68,5,39.5,13.60,22,9,0,40.9,11,2.20,106,2,5,24,6.4,86,40.0,18.0,57.0,3.0,24,東レアローズ,3,2,25,25,16,21,15,102,194,72,7,37.1,14.40,24,7,1,29.2,8,1.60,101,9,12,21,11.1,101,42.0,34.0,58.4,5.0,13
東レアローズ,3,2,25,25,16,21,15,102,194,72,7,37.1,14.40,24,7,1,29.2,8,1.60,101,9,12,21,11.1,101,42.0,34.0,58.4,5.0,13,デンソーエアリービーズ,2,1,19,23,25,25,13,105,172,68,5,39.5,13.60,22,9,0,40.9,11,2.20,106,2,5,24,6.4,86,40.0,18.0,57.0,3.0,24
埼玉上尾メディックス,0,0,20,18,14,,,52,116,35,9,30.2,11.67,8,1,1,12.5,2,0.67,54,0,7,14,3.2,66,20.0,14.0,40.9,3.0,15,東レアローズ,3,3,25,25,25,,,75,107,38,4,35.5,12.67,14,6,3,42.9,10,3.33,73,8,7,32,19.5,47,24.0,9.0,60.6,4.0,19
東レアローズ,3,3,25,25,25,,,75,107,38,4,35.5,12.67,14,6,3,42.9,10,3.33,73,8,7,32,19.5,47,24.0,9.0,60.6,4.0,19,埼玉上尾メディックス,0,0,20,18,14,,,52,116,35,9,30.2,11.67,8,1,1,12.5,2,0.67,54,0,7,14,3.2,66,20.0,14.0,40.9,3.0,15
デンソーエアリービーズ,3,3,29,18,26,25,,98,198,62,11,31.3,15.50,22,2,0,9.1,11,2.75,97,0,3,22,4.9,84,37.0,30.0,61.9,3.0,25,ヴィクトリーナ姫路,1,0,27,25,24,18,,94,221,69,12,31.2,17.25,7,1,3,14.3,4,1.00,95,4,10,17,6.1,94,33.0,39.0,55.9,3.0,17
ヴィクトリーナ姫路,1,0,27,25,24,18,,94,221,69,12,31.2,17.25,7,1,3,14.3,4,1.00,95,4,10,17,6.1,94,33.0,39.0,55.9,3.0,17,デンソーエアリービーズ,3,3,29,18,26,25,,98,198,62,11,31.3,15.50,22,2,0,9.1,11,2.75,97,0,3,22,4.9,84,37.0,30.0,61.9,3.0,25
久光スプリングス,3,3,25,25,25,,,75,102,41,1,40.2,13.67,2,0,0,0.0,8,2.67,74,1,7,18,5.1,56,22.0,15.0,52.7,2.0,25,日立リヴァーレ,0,0,22,21,22,,,65,130,48,8,36.9,16.00,6,1,1,16.7,5,1.67,66,2,9,19,6.8,66,36.0,12.0,63.6,8.0,10
日立リヴァーレ,0,0,22,21,22,,,65,130,48,8,36.9,16.00,6,1,1,16.7,5,1.67,66,2,9,19,6.8,66,36.0,12.0,63.6,8.0,10,久光スプリングス,3,3,25,25,25,,,75,102,41,1,40.2,13.67,2,0,0,0.0,8,2.67,74,1,7,18,5.1,56,22.0,15.0,52.7,2.0,25
NECレッドロケッツ,0,0,23,23,21,,,67,123,45,5,36.6,15.00,10,3,1,30.0,6,2.00,68,0,2,22,7.4,62,16.0,13.0,36.3,1.0,16,トヨタ車体クインシーズ,3,3,25,25,25,,,75,127,51,5,40.2,17.00,9,2,1,22.2,12,4.00,74,4,9,33,13.5,66,28.0,16.0,54.5,2.0,8
トヨタ車体クインシーズ,3,3,25,25,25,,,75,127,51,5,40.2,17.00,9,2,1,22.2,12,4.00,74,4,9,33,13.5,66,28.0,16.0,54.5,2.0,8,NECレッドロケッツ,0,0,23,23,21,,,67,123,45,5,36.6,15.00,10,3,1,30.0,6,2.00,68,0,2,22,7.4,62,16.0,13.0,36.3,1.0,16
NECレッドロケッツ,3,3,25,25,25,,,75,111,44,5,39.6,14.67,14,9,1,64.3,13,4.33,74,7,3,25,16.9,47,9.0,18.0,38.3,0.0,11,日立リヴァーレ,0,0,16,21,14,,,51,117,37,4,31.6,12.33,6,1,0,16.7,6,2.00,52,0,5,20,7.2,70,29.0,13.0,50.7,2.0,8
