,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
0,アコスタロスランディ,PFUブルーキャッツ,396,83,749.0,295.0,35.0,39.4,3.55,59.0,18.0,9.0,30.5,36.0,0.43,270.0,4.0,49.0,53.0,1.9,503.0,232.0,136.0,59.6,7804,16170.0,28.0,38.0,454.0,536.0,483.0,507.0,502.0,506.0,316.0,324.0,68.0,66.0,1823.0,1939.0,554.0,601.0,609.0,383.0,90.0,37,48,49.0,36.0,335.0,34.7,15.3
1,イヴェギントゥーバ,KUROBEアクアフェアリーズ,84,74,631.0,222.0,67.0,35.2,3.0,45.0,15.0,9.0,33.3,22.0,0.3,274.0,17.0,23.0,75.0,10.9,476.0,213.0,108.0,56.1,7438,17579.0,22.0,41.0,458.0,481.0,455.0,506.0,458.0,498.0,340.0,349.0,61.0,61.0,1772.0,1895.0,475.0,518.0,515.0,368.0,82.0,33,49,24.0,58.0,261.0,24.6,13.3
2,ウィルハイトサラ,NECレッドロケッツ,90,9,55.0,17.0,1.0,30.9,1.89,4.0,2.0,0.0,50.0,5.0,0.56,25.0,3.0,2.0,5.0,15.0,13.0,2.0,7.0,42.3,1760,10227.0,15.0,0.0,125.0,117.0,130.0,100.0,131.0,116.0,75.0,58.0,0.0,0.0,461.0,391.0,107.0,104.0,124.0,53.0,0.0,15,3,18.0,0.0,25.0,29.1,50.0
3,オクム大庭冬美ハウィ,日立Astemoリヴァーレ,374,65,573.0,215.0,47.0,37.5,3.31,123.0,48.0,12.0,39.0,21.0,0.32,131.0,5.0,14.0,24.0,5.7,5.0,4.0,0.0,80.0,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,241.0,29.3,29.3
4,オズソイネリマン,デンソーエアリービーズ,682,84,1215.0,445.0,89.0,36.6,5.3,459.0,164.0,47.0,35.7,47.0,0.56,315.0,8.0,11.0,76.0,7.7,18.0,9.0,3.0,58.3,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,500.0,29.3,25.5
5,カッティーノダニエル,トヨタ車体クインシーズ,198,87,1216.0,490.0,113.0,40.3,5.63,338.0,140.0,53.0,41.4,49.0,0.56,217.0,6.0,30.0,56.0,5.8,1.0,0.0,0.0,0.0,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,545.0,31.0,25.7
6,クランヤナ,東レアローズ,154,89,1135.0,478.0,47.0,42.1,5.37,219.0,101.0,16.0,46.1,36.0,0.4,363.0,10.0,18.0,99.0,8.3,11.0,2.0,4.0,36.4,7822,25314.0,46.0,20.0,532.0,482.0,521.0,467.0,540.0,467.0,347.0,329.0,114.0,101.0,2054.0,1846.0,555.0,552.0,572.0,383.0,131.0,57,32,51.0,38.0,524.0,38.0,38.8
7,コクラムピンピチャヤ,KUROBEアクアフェアリーズ,546,80,980.0,396.0,62.0,40.4,4.95,391.0,139.0,33.0,35.5,31.0,0.39,288.0,13.0,27.0,90.0,10.0,4.0,2.0,0.0,50.0,7438,17579.0,22.0,41.0,458.0,481.0,455.0,506.0,458.0,498.0,340.0,349.0,61.0,61.0,1772.0,1895.0,475.0,518.0,515.0,368.0,82.0,33,49,24.0,58.0,440.0,34.1,27.1
8,サンティアゴアライジャダフニ,埼玉上尾メディックス,63,76,329.0,159.0,13.0,48.3,2.09,0.0,0.0,0.0,,51.0,0.67,133.0,4.0,13.0,17.0,3.8,12.0,8.0,1.0,70.8,7432,19917.0,43.0,20.0,509.0,450.0,491.0,449.0,487.0,455.0,209.0,194.0,60.0,53.0,1756.0,1601.0,556.0,549.0,577.0,234.0,73.0,49,27,38.0,38.0,214.0,44.4,
9,ジャンティタントゥイー,PFUブルーキャッツ,240,77,390.0,182.0,25.0,46.7,2.36,11.0,5.0,4.0,45.5,49.0,0.64,231.0,6.0,40.0,62.0,5.0,15.0,11.0,2.0,80.0,7096,14715.0,25.0,35.0,420.0,486.0,439.0,460.0,463.0,461.0,291.0,304.0,68.0,66.0,1681.0,1777.0,510.0,542.0,556.0,353.0,90.0,34,44,42.0,36.0,237.0,40.3,9.1
10,スークソッドタナッチャ,岡山シーガルズ,140,69,469.0,177.0,28.0,37.7,2.57,57.0,13.0,8.0,22.8,18.0,0.26,197.0,9.0,26.0,42.0,6.6,171.0,61.0,45.0,48.8,7245,18381.0,17.0,43.0,453.0,457.0,418.0,480.0,454.0,475.0,275.0,326.0,50.0,54.0,1650.0,1792.0,505.0,527.0,546.0,349.0,75.0,29,49,53.0,25.0,204.0,31.8,8.8
11,タップハンナ,日立Astemoリヴァーレ,95,61,256.0,120.0,14.0,46.9,1.97,0.0,0.0,0.0,,42.0,0.69,155.0,7.0,15.0,38.0,8.2,10.0,4.0,1.0,45.0,6566,18977.0,21.0,36.0,421.0,440.0,425.0,430.0,421.0,443.0,237.0,243.0,59.0,50.0,1563.0,1606.0,470.0,495.0,495.0,283.0,69.0,30,42,28.0,44.0,169.0,41.4,
12,ヌクジャンタットダオ,JTマーヴェラス,154,81,223.0,123.0,10.0,55.2,1.52,0.0,0.0,0.0,,60.0,0.74,281.0,6.0,15.0,81.0,8.0,23.0,13.0,4.0,65.2,7822,25597.0,50.0,16.0,541.0,449.0,525.0,476.0,535.0,462.0,279.0,291.0,124.0,123.0,2004.0,1801.0,550.0,594.0,604.0,333.0,158.0,60,28,45.0,43.0,189.0,50.7,
13,バムルンスックハッタヤ,トヨタ車体クインシーズ,440,87,330.0,147.0,11.0,44.5,1.69,0.0,0.0,0.0,,57.0,0.66,238.0,6.0,20.0,78.0,8.6,14.0,11.0,3.0,89.3,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,210.0,41.2,
14,バルデスメリーサ,PFUブルーキャッツ,483,70,701.0,265.0,44.0,37.8,3.79,162.0,53.0,19.0,32.7,18.0,0.26,233.0,13.0,36.0,44.0,6.4,8.0,3.0,3.0,56.2,7447,15385.0,25.0,38.0,438.0,511.0,458.0,485.0,477.0,486.0,291.0,304.0,68.0,66.0,1732.0,1852.0,534.0,571.0,582.0,353.0,90.0,34,47,45.0,36.0,296.0,31.5,21.0
15,ファンヘッケリセ,久光スプリングス,154,85,819.0,373.0,50.0,45.5,4.39,148.0,66.0,12.0,44.6,40.0,0.47,233.0,9.0,54.0,47.0,3.1,3.0,0.0,2.0,33.3,7838,29526.0,43.0,23.0,519.0,468.0,527.0,482.0,501.0,487.0,385.0,372.0,54.0,47.0,1986.0,1856.0,561.0,604.0,611.0,450.0,65.0,53,34,48.0,39.0,422.0,39.4,36.5
16,プラクセレステ,ヴィクトリーナ姫路,76,65,770.0,300.0,39.0,39.0,4.62,111.0,34.0,7.0,30.6,20.0,0.31,225.0,8.0,17.0,82.0,10.8,39.0,17.0,9.0,55.1,6617,20568.0,10.0,47.0,399.0,449.0,424.0,443.0,360.0,458.0,223.0,249.0,52.0,68.0,1458.0,1667.0,497.0,516.0,492.0,284.0,77.0,18,53,27.0,44.0,328.0,33.9,24.3
17,ロウカースタ,JTマーヴェラス,525,71,646.0,288.0,41.0,44.6,4.06,139.0,56.0,15.0,40.3,16.0,0.23,107.0,6.0,5.0,32.0,11.9,0.0,0.0,0.0,,7415,24727.0,49.0,14.0,516.0,428.0,503.0,451.0,510.0,441.0,260.0,266.0,115.0,108.0,1904.0,1694.0,524.0,564.0,576.0,309.0,144.0,58,25,45.0,38.0,310.0,38.2,29.5
18,ロゾサラ,埼玉上尾メディックス,504,49,521.0,178.0,38.0,34.2,3.63,103.0,35.0,9.0,34.0,22.0,0.45,187.0,6.0,15.0,65.0,9.9,144.0,54.0,36.0,50.0,7432,19917.0,43.0,20.0,509.0,450.0,491.0,449.0,487.0,455.0,209.0,194.0,60.0,53.0,1756.0,1601.0,556.0,549.0,577.0,234.0,73.0,49,27,38.0,38.0,206.0,26.9,25.2
19,万代真奈美,久光スプリングス,9,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,332,912.0,3.0,0.0,25.0,21.0,25.0,23.0,25.0,18.0,0.0,0.0,0.0,0.0,75.0,62.0,24.0,28.0,26.0,0.0,0.0,3,0,0.0,3.0,0.0,,
20,上坂瑠子,日立Astemoリヴァーレ,22,73,589.0,217.0,35.0,36.8,2.97,52.0,13.0,2.0,25.0,13.0,0.18,317.0,7.0,20.0,93.0,8.0,428.0,207.0,105.0,60.6,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,237.0,30.9,21.2
21,上野香織,NECレッドロケッツ,114,68,264.0,122.0,15.0,46.2,1.79,0.0,0.0,0.0,,20.0,0.29,274.0,8.0,22.0,77.0,7.9,42.0,20.0,15.0,65.5,6746,36057.0,41.0,16.0,445.0,438.0,458.0,405.0,469.0,457.0,280.0,251.0,46.0,56.0,1698.0,1607.0,460.0,464.0,519.0,284.0,64.0,46,27,53.0,20.0,150.0,40.5,
22,中元南,デンソーエアリービーズ,132,75,838.0,294.0,60.0,35.1,3.92,123.0,33.0,10.0,26.8,13.0,0.17,320.0,12.0,24.0,74.0,7.7,535.0,289.0,115.0,64.8,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,319.0,27.9,18.7
23,中山夏菜子,KUROBEアクアフェアリーズ,200,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3376,7200.0,13.0,17.0,225.0,223.0,208.0,250.0,240.0,236.0,187.0,186.0,61.0,61.0,921.0,956.0,237.0,259.0,259.0,202.0,82.0,19,23,10.0,32.0,0.0,,
24,中島咲愛,久光スプリングス,420,63,639.0,233.0,25.0,36.5,3.7,28.0,7.0,2.0,25.0,10.0,0.16,253.0,6.0,22.0,51.0,5.2,417.0,170.0,108.0,53.7,7240,26824.0,40.0,20.0,474.0,420.0,477.0,449.0,454.0,433.0,344.0,334.0,54.0,47.0,1803.0,1683.0,505.0,555.0,550.0,407.0,65.0,49,30,40.0,39.0,249.0,32.6,17.9
25,中島未来,東レアローズ,66,83,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,10.0,1.0,52.5,7822,25314.0,46.0,20.0,532.0,482.0,521.0,467.0,540.0,467.0,347.0,329.0,114.0,101.0,2054.0,1846.0,555.0,552.0,572.0,383.0,131.0,57,32,51.0,38.0,0.0,,
26,中川つかさ,NECレッドロケッツ,132,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,36.0,0.0,0.0,10.0,6.9,1.0,0.0,1.0,50.0,2408,9527.0,6.0,12.0,134.0,139.0,134.0,142.0,139.0,150.0,110.0,116.0,33.0,46.0,550.0,593.0,150.0,153.0,170.0,128.0,52.0,10,16,9.0,17.0,0.0,0.0,
27,中川美柚,久光スプリングス,66,39,61.0,21.0,4.0,34.4,0.54,2.0,0.0,1.0,0.0,2.0,0.05,73.0,1.0,5.0,25.0,8.2,81.0,42.0,16.0,61.7,7838,29526.0,43.0,23.0,519.0,468.0,527.0,482.0,501.0,487.0,385.0,372.0,54.0,47.0,1986.0,1856.0,561.0,604.0,611.0,450.0,65.0,53,34,48.0,39.0,24.0,27.9,-50.0
28,中本柚朱,岡山シーガルズ,429,44,431.0,138.0,19.0,32.0,3.14,10.0,3.0,1.0,30.0,6.0,0.14,131.0,4.0,3.0,29.0,8.0,229.0,105.0,57.0,58.3,4952,11364.0,10.0,29.0,287.0,300.0,293.0,313.0,289.0,324.0,175.0,206.0,39.0,39.0,1083.0,1182.0,325.0,358.0,352.0,220.0,55.0,18,33,45.0,6.0,148.0,27.6,20.0
29,中村安里,KUROBEアクアフェアリーズ,119,57,181.0,71.0,7.0,39.2,1.25,0.0,0.0,0.0,,12.0,0.21,132.0,2.0,14.0,28.0,4.2,13.0,3.0,7.0,50.0,5899,14862.0,14.0,37.0,358.0,400.0,362.0,406.0,360.0,397.0,243.0,256.0,46.0,49.0,1369.0,1508.0,377.0,411.0,405.0,266.0,61.0,23,42,24.0,41.0,85.0,35.4,
30,中田紫乃,東レアローズ,44,41,34.0,13.0,3.0,38.2,0.32,0.0,0.0,0.0,,0.0,0.0,55.0,1.0,4.0,10.0,4.5,57.0,27.0,22.0,66.7,7822,25314.0,46.0,20.0,532.0,482.0,521.0,467.0,540.0,467.0,347.0,329.0,114.0,101.0,2054.0,1846.0,555.0,552.0,572.0,383.0,131.0,57,32,51.0,38.0,14.0,29.4,
31,井上奈々朱,東レアローズ,16,28,62.0,38.0,2.0,61.3,1.36,0.0,0.0,0.0,,3.0,0.11,48.0,2.0,8.0,8.0,4.2,2.0,0.0,1.0,25.0,5633,18112.0,36.0,12.0,384.0,363.0,392.0,340.0,378.0,321.0,256.0,243.0,101.0,86.0,1511.0,1353.0,410.0,408.0,394.0,286.0,112.0,44,22,35.0,31.0,43.0,58.1,
32,井上琴絵,NECレッドロケッツ,420,14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,16.0,0.0,0.0,5.0,7.8,16.0,9.0,2.0,62.5,7570,37657.0,42.0,21.0,489.0,488.0,502.0,448.0,511.0,507.0,305.0,269.0,60.0,72.0,1867.0,1784.0,511.0,517.0,573.0,308.0,86.0,48,33,53.0,28.0,0.0,,
33,井上美咲,久光スプリングス,42,39,4.0,1.0,0.0,25.0,0.03,0.0,0.0,0.0,,4.0,0.1,75.0,0.0,3.0,20.0,5.7,0.0,0.0,0.0,,7506,28614.0,40.0,23.0,494.0,447.0,502.0,459.0,476.0,469.0,385.0,372.0,54.0,47.0,1911.0,1794.0,537.0,576.0,585.0,450.0,65.0,50,34,48.0,36.0,5.0,25.0,
34,仁井田桃子,埼玉上尾メディックス,399,72,320.0,141.0,19.0,44.1,1.96,2.0,1.0,0.0,50.0,18.0,0.25,170.0,4.0,12.0,43.0,6.9,253.0,110.0,63.0,55.9,7432,19917.0,43.0,20.0,509.0,450.0,491.0,449.0,487.0,455.0,209.0,194.0,60.0,53.0,1756.0,1601.0,556.0,549.0,577.0,234.0,73.0,49,27,38.0,38.0,163.0,38.1,50.0
35,今村優香,久光スプリングス,96,6,43.0,11.0,6.0,25.6,1.83,3.0,0.0,1.0,0.0,1.0,0.17,13.0,0.0,3.0,5.0,3.8,26.0,9.0,8.0,50.0,2607,8769.0,18.0,6.0,195.0,158.0,195.0,169.0,175.0,177.0,143.0,132.0,0.0,0.0,708.0,636.0,206.0,222.0,215.0,167.0,0.0,20,10,8.0,22.0,12.0,11.6,-33.3
36,付欣田,岡山シーガルズ,480,64,280.0,117.0,8.0,41.8,1.83,0.0,0.0,0.0,,41.0,0.64,160.0,3.0,13.0,30.0,4.5,18.0,10.0,3.0,63.9,7313,18450.0,18.0,42.0,452.0,457.0,435.0,480.0,450.0,477.0,279.0,317.0,63.0,69.0,1679.0,1800.0,503.0,536.0,546.0,347.0,92.0,30,49,49.0,30.0,161.0,38.9,
37,伊藤麻緒,ヴィクトリーナ姫路,75,6,9.0,2.0,1.0,22.2,0.33,0.0,0.0,0.0,,2.0,0.33,15.0,2.0,0.0,3.0,18.3,0.0,0.0,0.0,,1105,2019.0,3.0,6.0,70.0,73.0,73.0,77.0,44.0,75.0,25.0,23.0,0.0,0.0,212.0,248.0,82.0,86.0,71.0,29.0,0.0,3,7,3.0,7.0,6.0,11.1,
38,佐々木千紘,ヴィクトリーナ姫路,308,77,244.0,113.0,14.0,46.3,1.47,0.0,0.0,0.0,,35.0,0.45,227.0,8.0,36.0,47.0,4.7,11.0,4.0,4.0,54.5,7802,23281.0,11.0,55.0,463.0,518.0,483.0,518.0,422.0,534.0,248.0,272.0,61.0,83.0,1677.0,1925.0,572.0,599.0,570.0,316.0,92.0,20,62,35.0,47.0,156.0,40.6,
39,佐々木海空,埼玉上尾メディックス,288,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,2.0,0.0,-16.7,0.0,0.0,0.0,,6378,17717.0,39.0,15.0,431.0,385.0,423.0,374.0,427.0,380.0,149.0,124.0,30.0,30.0,1460.0,1293.0,471.0,472.0,501.0,160.0,42.0,42,20,33.0,29.0,0.0,,
40,佐伯亜魅加,岡山シーガルズ,42,72,689.0,251.0,38.0,36.4,3.49,14.0,2.0,3.0,14.3,18.0,0.25,196.0,2.0,18.0,29.0,2.4,337.0,112.0,79.0,45.0,7608,19650.0,18.0,45.0,475.0,482.0,445.0,505.0,475.0,500.0,300.0,342.0,63.0,69.0,1758.0,1898.0,533.0,556.0,575.0,374.0,92.0,31,52,53.0,30.0,271.0,30.9,-7.1
41,佐藤優花,埼玉上尾メディックス,210,73,804.0,282.0,26.0,35.1,3.86,93.0,31.0,5.0,33.3,14.0,0.19,268.0,5.0,12.0,56.0,6.0,143.0,58.0,34.0,52.4,7432,19917.0,43.0,20.0,509.0,450.0,491.0,449.0,487.0,455.0,209.0,194.0,60.0,53.0,1756.0,1601.0,556.0,549.0,577.0,234.0,73.0,49,27,38.0,38.0,301.0,31.8,28.0
42,佐藤吉野,デンソーエアリービーズ,176,38,137.0,36.0,12.0,26.3,0.95,13.0,4.0,2.0,30.8,3.0,0.08,73.0,0.0,4.0,21.0,5.8,193.0,84.0,51.0,56.7,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,39.0,17.5,15.4
43,佐藤彩乃,KUROBEアクアフェアリーズ,323,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,21.0,1.0,1.0,3.0,7.1,0.0,0.0,0.0,,6780,15857.0,22.0,35.0,421.0,431.0,407.0,458.0,424.0,448.0,319.0,324.0,61.0,61.0,1632.0,1722.0,429.0,460.0,464.0,339.0,82.0,32,43,17.0,58.0,1.0,,
44,佐藤黎香,KUROBEアクアフェアリーズ,36,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,755,1418.0,3.0,3.0,50.0,38.0,43.0,50.0,46.0,49.0,50.0,48.0,0.0,0.0,189.0,185.0,47.0,50.0,53.0,53.0,0.0,4,4,0.0,8.0,0.0,,
45,依田茉衣子,KUROBEアクアフェアリーズ,32,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1598,3464.0,9.0,3.0,87.0,95.0,100.0,83.0,95.0,87.0,70.0,63.0,0.0,0.0,352.0,328.0,96.0,103.0,103.0,81.0,0.0,10,5,7.0,8.0,0.0,,
46,倉田朱里,日立Astemoリヴァーレ,76,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1602,4479.0,6.0,6.0,86.0,94.0,85.0,94.0,95.0,87.0,43.0,40.0,32.0,32.0,341.0,347.0,97.0,104.0,107.0,49.0,43.0,8,8,8.0,8.0,0.0,,
47,入澤まい,日立Astemoリヴァーレ,308,81,281.0,124.0,14.0,44.1,1.53,0.0,0.0,0.0,,38.0,0.47,292.0,18.0,40.0,97.0,11.0,9.0,4.0,4.0,66.7,7796,21217.0,29.0,37.0,491.0,509.0,493.0,494.0,496.0,505.0,280.0,285.0,75.0,64.0,1835.0,1857.0,546.0,578.0,575.0,330.0,91.0,39,45,36.0,48.0,180.0,39.1,
48,兵頭由希,デンソーエアリービーズ,528,77,610.0,204.0,26.0,33.4,2.65,32.0,3.0,5.0,9.4,6.0,0.08,283.0,9.0,10.0,63.0,7.9,562.0,195.0,149.0,48.0,7792,23599.0,28.0,38.0,498.0,523.0,510.0,523.0,528.0,513.0,297.0,300.0,55.0,71.0,1888.0,1930.0,561.0,605.0,636.0,345.0,79.0,37,47,41.0,43.0,219.0,29.2,-6.2
49,内瀬戸真実,埼玉上尾メディックス,117,47,268.0,92.0,11.0,34.3,1.96,0.0,0.0,0.0,,8.0,0.17,173.0,5.0,16.0,40.0,6.4,182.0,104.0,47.0,70.1,4925,9746.0,27.0,12.0,325.0,276.0,305.0,291.0,303.0,282.0,159.0,156.0,46.0,37.0,1138.0,1042.0,341.0,347.0,353.0,181.0,53.0,32,17,25.0,24.0,105.0,30.2,
50,前田明里,岡山シーガルズ,69,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,1115,3597.0,1.0,8.0,71.0,75.0,66.0,71.0,63.0,77.0,51.0,66.0,13.0,15.0,264.0,304.0,81.0,78.0,81.0,68.0,17.0,4,9,4.0,9.0,0.0,,
51,加地春花,トヨタ車体クインシーズ,264,16,4.0,2.0,0.0,50.0,0.12,0.0,0.0,0.0,,3.0,0.19,27.0,0.0,5.0,4.0,-0.9,0.0,0.0,0.0,,7812,18413.0,30.0,36.0,500.0,543.0,449.0,509.0,494.0,515.0,358.0,337.0,74.0,59.0,1875.0,1963.0,592.0,577.0,591.0,404.0,91.0,40,47,31.0,56.0,5.0,50.0,
52,原嶋睦夢,NECレッドロケッツ,24,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,421,1000.0,3.0,0.0,19.0,25.0,25.0,17.0,25.0,23.0,25.0,18.0,0.0,0.0,94.0,83.0,25.0,25.0,30.0,28.0,0.0,3,1,0.0,4.0,0.0,0.0,
53,原嶋陸夢,NECレッドロケッツ,48,8,27.0,12.0,1.0,44.4,1.5,0.0,0.0,0.0,,4.0,0.5,18.0,0.0,3.0,2.0,-1.4,0.0,0.0,0.0,,824,1600.0,1.0,5.0,44.0,50.0,44.0,43.0,42.0,50.0,25.0,18.0,14.0,16.0,169.0,177.0,51.0,53.0,54.0,24.0,22.0,2,6,0.0,8.0,16.0,40.7,
54,及川真夢,岡山シーガルズ,144,38,126.0,41.0,6.0,32.5,1.08,0.0,0.0,0.0,,11.0,0.29,58.0,2.0,3.0,13.0,7.8,20.0,10.0,6.0,65.0,6460,17150.0,15.0,39.0,406.0,409.0,385.0,433.0,403.0,423.0,239.0,276.0,36.0,45.0,1469.0,1586.0,454.0,480.0,486.0,305.0,57.0,25,44,39.0,30.0,54.0,27.8,
55,古市梨乃,ヴィクトリーナ姫路,396,48,359.0,138.0,22.0,38.4,2.88,4.0,0.0,2.0,0.0,5.0,0.1,121.0,4.0,20.0,24.0,4.1,239.0,103.0,50.0,53.6,7802,23281.0,11.0,55.0,463.0,518.0,483.0,518.0,422.0,534.0,248.0,272.0,61.0,83.0,1677.0,1925.0,572.0,599.0,570.0,316.0,92.0,20,62,35.0,47.0,147.0,32.3,-50.0
56,古谷ちなみ,NECレッドロケッツ,231,75,782.0,283.0,49.0,36.2,3.77,96.0,28.0,9.0,29.2,10.0,0.13,264.0,9.0,34.0,40.0,4.0,480.0,156.0,144.0,47.5,7570,37657.0,42.0,21.0,489.0,488.0,502.0,448.0,511.0,507.0,305.0,269.0,60.0,72.0,1867.0,1784.0,511.0,517.0,573.0,308.0,86.0,48,33,53.0,28.0,302.0,29.9,19.8
57,古賀紗理那,NECレッドロケッツ,42,77,847.0,331.0,34.0,39.1,4.3,133.0,42.0,12.0,31.6,35.0,0.45,315.0,23.0,27.0,115.0,14.3,494.0,208.0,150.0,57.3,7570,37657.0,42.0,21.0,489.0,488.0,502.0,448.0,511.0,507.0,305.0,269.0,60.0,72.0,1867.0,1784.0,511.0,517.0,573.0,308.0,86.0,48,33,53.0,28.0,389.0,35.1,22.6
58,吉崎ひな,ヴィクトリーナ姫路,160,5,9.0,3.0,0.0,33.3,0.6,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,1.0,8.3,6.0,1.0,1.0,25.0,2990,7382.0,3.0,21.0,169.0,178.0,182.0,191.0,152.0,199.0,84.0,98.0,31.0,45.0,618.0,711.0,199.0,229.0,220.0,108.0,49.0,7,24,13.0,18.0,3.0,33.3,
59,吉武美佳,久光スプリングス,138,5,6.0,1.0,1.0,16.7,0.2,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,,2039,6545.0,11.0,7.0,150.0,112.0,135.0,138.0,115.0,140.0,125.0,114.0,15.0,12.0,540.0,516.0,154.0,164.0,154.0,149.0,16.0,14,10,9.0,15.0,1.0,0.0,
60,吉永有希,トヨタ車体クインシーズ,220,11,8.0,2.0,0.0,25.0,0.18,0.0,0.0,0.0,,0.0,0.0,15.0,1.0,4.0,2.0,3.3,6.0,1.0,1.0,25.0,3907,8274.0,12.0,18.0,226.0,247.0,204.0,231.0,214.0,238.0,135.0,139.0,29.0,25.0,808.0,880.0,263.0,265.0,263.0,160.0,37.0,16,22,16.0,22.0,3.0,25.0,
61,吉田あゆみ,NECレッドロケッツ,180,4,42.0,16.0,3.0,38.1,4.0,3.0,1.0,0.0,33.3,0.0,0.0,13.0,0.0,3.0,4.0,1.9,33.0,9.0,11.0,43.9,4027,23947.0,27.0,9.0,290.0,274.0,293.0,245.0,297.0,297.0,120.0,96.0,27.0,26.0,1027.0,938.0,309.0,314.0,346.0,125.0,34.0,29,14,36.0,7.0,16.0,31.0,33.3
62,吉田眞奈,ヴィクトリーナ姫路,156,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,1.0,0.0,-6.2,6.0,2.0,2.0,50.0,2269,5357.0,4.0,14.0,142.0,137.0,138.0,155.0,99.0,150.0,67.0,71.0,9.0,15.0,455.0,528.0,161.0,175.0,149.0,85.0,15.0,6,16,15.0,7.0,0.0,,
63,吉田美海,デンソーエアリービーズ,105,13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,2.0,0.0,-7.1,0.0,0.0,0.0,,7379,22463.0,28.0,35.0,476.0,498.0,483.0,498.0,507.0,488.0,276.0,275.0,55.0,71.0,1797.0,1830.0,534.0,574.0,605.0,319.0,79.0,36,44,41.0,39.0,0.0,0.0,
64,吉野優理,埼玉上尾メディックス,120,38,25.0,7.0,0.0,28.0,0.18,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,0.0,-12.5,47.0,26.0,13.0,69.1,5046,15251.0,31.0,14.0,367.0,322.0,352.0,313.0,342.0,325.0,158.0,146.0,60.0,53.0,1279.0,1159.0,408.0,387.0,409.0,174.0,73.0,36,20,21.0,35.0,7.0,28.0,
