Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
PFUブルーキャッツ,3,3,25,25,23,25,,98,141,54,5,38.3,13.50,9,1,0,11.1,8,2.00,97,4,8,29,9.5,69,27.0,25.0,57.2,7.0,32,KUROBEアクアフェアリーズ,1,0,22,18,25,15,,80,142,51,13,35.9,12.75,16,6,2,37.5,8,2.00,81,1,11,17,3.1,89,27.0,29.0,46.6,8.0,20
KUROBEアクアフェアリーズ,1,0,22,18,25,15,,80,142,51,13,35.9,12.75,16,6,2,37.5,8,2.00,81,1,11,17,3.1,89,27.0,29.0,46.6,8.0,20,PFUブルーキャッツ,3,3,25,25,23,25,,98,141,54,5,38.3,13.50,9,1,0,11.1,8,2.00,97,4,8,29,9.5,69,27.0,25.0,57.2,7.0,32
デンソーエアリービーズ,0,0,25,22,22,,,69,153,49,11,32.0,16.33,10,0,0,0.0,4,1.33,71,4,7,16,8.8,70,35.0,27.0,69.3,2.0,12,岡山シーガルズ,3,3,27,25,25,,,77,148,52,4,35.1,17.33,6,1,1,16.7,4,1.33,75,1,5,7,2.0,62,24.0,20.0,54.8,3.0,20
岡山シーガルズ,3,3,27,25,25,,,77,148,52,4,35.1,17.33,6,1,1,16.7,4,1.33,75,1,5,7,2.0,62,24.0,20.0,54.8,3.0,20,デンソーエアリービーズ,0,0,25,22,22,,,69,153,49,11,32.0,16.33,10,0,0,0.0,4,1.33,71,4,7,16,8.8,70,35.0,27.0,69.3,2.0,12
久光製薬スプリングス,0,0,21,12,19,,,52,101,35,6,34.7,11.67,6,2,0,33.3,4,1.33,54,0,4,11,3.2,65,39.0,14.0,70.8,1.0,13,NECレッドロケッツ,3,3,25,25,25,,,75,113,53,5,46.9,17.67,11,3,1,27.3,5,1.67,73,6,5,12,10.6,50,26.0,13.0,65.0,3.0,11
NECレッドロケッツ,3,3,25,25,25,,,75,113,53,5,46.9,17.67,11,3,1,27.3,5,1.67,73,6,5,12,10.6,50,26.0,13.0,65.0,3.0,11,久光製薬スプリングス,0,0,21,12,19,,,52,101,35,6,34.7,11.67,6,2,0,33.3,4,1.33,54,0,4,11,3.2,65,39.0,14.0,70.8,1.0,13
JTマーヴェラス,3,2,25,23,25,12,17,102,188,64,17,34.0,12.80,33,10,7,30.3,2,0.40,101,5,12,37,11.1,95,55.0,15.0,65.8,1.0,31,KUROBEアクアフェアリーズ,2,1,20,25,22,25,15,107,167,64,10,38.3,12.80,29,7,2,24.1,11,2.20,108,2,13,25,4.6,87,32.0,18.0,47.1,8.0,30
KUROBEアクアフェアリーズ,2,1,20,25,22,25,15,107,167,64,10,38.3,12.80,29,7,2,24.1,11,2.20,108,2,13,25,4.6,87,32.0,18.0,47.1,8.0,30,JTマーヴェラス,3,2,25,23,25,12,17,102,188,64,17,34.0,12.80,33,10,7,30.3,2,0.40,101,5,12,37,11.1,95,55.0,15.0,65.8,1.0,31
PFUブルーキャッツ,0,0,17,11,19,,,47,100,31,5,31.0,10.33,6,2,0,33.3,2,0.67,48,1,5,17,8.3,68,16.0,23.0,40.4,3.0,13,トヨタ車体クインシーズ,3,3,25,25,25,,,75,108,53,4,49.1,17.67,22,9,2,40.9,5,1.67,74,4,5,30,13.9,43,16.0,10.0,48.8,4.0,13
トヨタ車体クインシーズ,3,3,25,25,25,,,75,108,53,4,49.1,17.67,22,9,2,40.9,5,1.67,74,4,5,30,13.9,43,16.0,10.0,48.8,4.0,13,PFUブルーキャッツ,0,0,17,11,19,,,47,100,31,5,31.0,10.33,6,2,0,33.3,2,0.67,48,1,5,17,8.3,68,16.0,23.0,40.4,3.0,13
NECレッドロケッツ,0,0,15,22,14,,,51,131,32,12,24.4,10.67,15,2,3,13.3,5,1.67,52,2,6,12,6.7,69,21.0,21.0,45.7,2.0,12,デンソーエアリービーズ,3,3,25,25,25,,,75,111,44,4,39.6,14.67,7,2,0,28.6,9,3.00,74,2,5,26,9.8,44,19.0,13.0,58.0,3.0,20
デンソーエアリービーズ,3,3,25,25,25,,,75,111,44,4,39.6,14.67,7,2,0,28.6,9,3.00,74,2,5,26,9.8,44,19.0,13.0,58.0,3.0,20,NECレッドロケッツ,0,0,15,22,14,,,51,131,32,12,24.4,10.67,15,2,3,13.3,5,1.67,52,2,6,12,6.7,69,21.0,21.0,45.7,2.0,12
久光製薬スプリングス,3,3,25,25,25,,,75,114,46,5,40.4,15.33,6,1,1,16.7,8,2.67,74,2,3,26,10.5,58,35.0,10.0,69.0,1.0,19,日立リヴァーレ,0,0,21,23,22,,,66,109,50,6,45.9,16.67,8,0,2,0.0,4,1.33,67,3,7,13,6.7,71,30.0,15.0,52.8,6.0,9
日立リヴァーレ,0,0,21,23,22,,,66,109,50,6,45.9,16.67,8,0,2,0.0,4,1.33,67,3,7,13,6.7,71,30.0,15.0,52.8,6.0,9,久光製薬スプリングス,3,3,25,25,25,,,75,114,46,5,40.4,15.33,6,1,1,16.7,8,2.67,74,2,3,26,10.5,58,35.0,10.0,69.0,1.0,19
岡山シーガルズ,3,3,25,25,25,,,75,91,48,2,52.7,16.00,1,1,0,100.0,4,1.33,73,2,1,16,7.9,35,24.0,3.0,72.9,0.0,21,ヴィクトリーナ姫路,0,0,14,14,14,,,42,99,36,9,36.4,12.00,10,3,2,30.0,3,1.00,44,0,9,8,-0.6,71,33.0,21.0,61.3,3.0,3
ヴィクトリーナ姫路,0,0,14,14,14,,,42,99,36,9,36.4,12.00,10,3,2,30.0,3,1.00,44,0,9,8,-0.6,71,33.0,21.0,61.3,3.0,3,岡山シーガルズ,3,3,25,25,25,,,75,91,48,2,52.7,16.00,1,1,0,100.0,4,1.33,73,2,1,16,7.9,35,24.0,3.0,72.9,0.0,21
KUROBEアクアフェアリーズ,1,0,22,22,25,14,,83,153,52,8,34.0,13.00,21,9,1,42.9,8,2.00,84,1,6,17,4.5,84,22.0,32.0,45.2,6.0,22,トヨタ車体クインシーズ,3,3,25,25,20,25,,95,156,62,10,39.7,15.50,24,10,1,41.7,9,2.25,94,4,10,30,9.6,78,39.0,22.0,64.1,2.0,20
トヨタ車体クインシーズ,3,3,25,25,20,25,,95,156,62,10,39.7,15.50,24,10,1,41.7,9,2.25,94,4,10,30,9.6,78,39.0,22.0,64.1,2.0,20,KUROBEアクアフェアリーズ,1,0,22,22,25,14,,83,153,52,8,34.0,13.00,21,9,1,42.9,8,2.00,84,1,6,17,4.5,84,22.0,32.0,45.2,6.0,22
東レアローズ,3,3,23,25,25,25,,98,129,62,7,48.1,15.50,8,3,1,37.5,8,2.00,97,8,15,34,13.1,74,31.0,18.0,54.1,4.0,20,PFUブルーキャッツ,1,0,25,19,23,15,,82,119,47,7,39.5,11.75,4,0,1,0.0,7,1.75,83,2,9,25,7.2,80,27.0,19.0,45.6,4.0,26
PFUブルーキャッツ,1,0,25,19,23,15,,82,119,47,7,39.5,11.75,4,0,1,0.0,7,1.75,83,2,9,25,7.2,80,27.0,19.0,45.6,4.0,26,東レアローズ,3,3,23,25,25,25,,98,129,62,7,48.1,15.50,8,3,1,37.5,8,2.00,97,8,15,34,13.1,74,31.0,18.0,54.1,4.0,20
埼玉上尾メディックス,2,1,25,19,23,25,6,98,166,59,6,35.5,11.80,16,4,3,25.0,9,1.80,98,5,9,30,10.5,95,39.0,23.0,53.2,2.0,25,JTマーヴェラス,3,2,23,25,25,21,15,109,150,75,5,50.0,15.00,20,6,0,30.0,11,2.20,109,6,13,29,9.2,86,34.0,20.0,51.2,7.0,17
JTマーヴェラス,3,2,23,25,25,21,15,109,150,75,5,50.0,15.00,20,6,0,30.0,11,2.20,109,6,13,29,9.2,86,34.0,20.0,51.2,7.0,17,埼玉上尾メディックス,2,1,25,19,23,25,6,98,166,59,6,35.5,11.80,16,4,3,25.0,9,1.80,98,5,9,30,10.5,95,39.0,23.0,53.2,2.0,25
久光製薬スプリングス,3,3,26,25,25,,,76,107,44,5,41.1,14.67,3,0,0,0.0,12,4.00,75,7,4,22,15.3,51,31.0,12.0,72.5,0.0,13,ヴィクトリーナ姫路,0,0,24,10,22,,,56,102,37,4,36.3,12.33,12,4,0,33.3,8,2.67,57,2,6,6,3.5,69,26.0,16.0,49.3,3.0,9
ヴィクトリーナ姫路,0,0,24,10,22,,,56,102,37,4,36.3,12.33,12,4,0,33.3,8,2.67,57,2,6,6,3.5,69,26.0,16.0,49.3,3.0,9,久光製薬スプリングス,3,3,26,25,25,,,76,107,44,5,41.1,14.67,3,0,0,0.0,12,4.00,75,7,4,22,15.3,51,31.0,12.0,72.5,0.0,13
日立リヴァーレ,3,3,25,25,25,,,75,129,57,10,44.2,19.00,11,3,2,27.3,3,1.00,73,3,6,14,6.8,57,44.0,4.0,80.7,1.0,12,岡山シーガルズ,0,0,21,19,20,,,60,134,42,6,31.3,14.00,1,0,0,0.0,1,0.33,62,0,5,9,1.6,67,39.0,11.0,66.4,1.0,17
岡山シーガルズ,0,0,21,19,20,,,60,134,42,6,31.3,14.00,1,0,0,0.0,1,0.33,62,0,5,9,1.6,67,39.0,11.0,66.4,1.0,17,日立リヴァーレ,3,3,25,25,25,,,75,129,57,10,44.2,19.00,11,3,2,27.3,3,1.00,73,3,6,14,6.8,57,44.0,4.0,80.7,1.0,12
JTマーヴェラス,3,2,17,25,25,19,15,101,159,55,8,34.6,11.00,28,15,3,53.6,14,2.80,101,10,11,26,13.6,86,42.0,16.0,58.1,6.0,22,東レアローズ,2,1,25,19,22,25,7,98,161,57,7,35.4,11.40,16,5,1,31.2,12,2.40,98,4,10,27,8.4,88,28.0,26.0,46.6,5.0,25
東レアローズ,2,1,25,19,22,25,7,98,161,57,7,35.4,11.40,16,5,1,31.2,12,2.40,98,4,10,27,8.4,88,28.0,26.0,46.6,5.0,25,JTマーヴェラス,3,2,17,25,25,19,15,101,159,55,8,34.6,11.00,28,15,3,53.6,14,2.80,101,10,11,26,13.6,86,42.0,16.0,58.1,6.0,22
埼玉上尾メディックス,3,3,21,25,25,25,,96,126,55,6,43.7,13.75,14,6,2,42.9,20,5.00,95,3,8,35,10.3,72,21.0,28.0,48.6,5.0,18,PFUブルーキャッツ,1,0,25,20,16,22,,83,143,52,4,36.4,13.00,11,4,0,36.4,7,1.75,84,5,9,23,10.1,86,29.0,23.0,47.1,5.0,19
PFUブルーキャッツ,1,0,25,20,16,22,,83,143,52,4,36.4,13.00,11,4,0,36.4,7,1.75,84,5,9,23,10.1,86,29.0,23.0,47.1,5.0,19,埼玉上尾メディックス,3,3,21,25,25,25,,96,126,55,6,43.7,13.75,14,6,2,42.9,20,5.00,95,3,8,35,10.3,72,21.0,28.0,48.6,5.0,18
岡山シーガルズ,3,3,25,25,25,,,75,136,52,6,38.2,17.33,1,0,0,0.0,7,2.33,74,1,6,13,3.7,53,29.0,11.0,65.1,1.0,15,久光製薬スプリングス,0,0,18,18,22,,,58,134,34,7,25.4,11.33,6,1,1,16.7,7,2.33,59,4,4,13,10.6,68,38.0,17.0,68.4,4.0,13
久光製薬スプリングス,0,0,18,18,22,,,58,134,34,7,25.4,11.33,6,1,1,16.7,7,2.33,59,4,4,13,10.6,68,38.0,17.0,68.4,4.0,13,岡山シーガルズ,3,3,25,25,25,,,75,136,52,6,38.2,17.33,1,0,0,0.0,7,2.33,74,1,6,13,3.7,53,29.0,11.0,65.1,1.0,15
デンソーエアリービーズ,3,3,25,25,25,,,75,105,44,9,41.9,14.67,12,4,0,33.3,12,4.00,73,1,4,30,10.3,45,27.0,6.0,66.7,2.0,18,ヴィクトリーナ姫路,0,0,16,18,19,,,53,99,29,7,29.3,9.67,23,10,2,43.5,5,1.67,55,4,8,12,9.1,69,31.0,8.0,50.7,3.0,15
ヴィクトリーナ姫路,0,0,16,18,19,,,53,99,29,7,29.3,9.67,23,10,2,43.5,5,1.67,55,4,8,12,9.1,69,31.0,8.0,50.7,3.0,15,デンソーエアリービーズ,3,3,25,25,25,,,75,105,44,9,41.9,14.67,12,4,0,33.3,12,4.00,73,1,4,30,10.3,45,27.0,6.0,66.7,2.0,18
日立リヴァーレ,0,0,19,24,23,,,66,128,41,11,32.0,13.67,13,3,2,23.1,4,1.33,67,3,4,18,9.7,64,21.0,21.0,49.2,8.0,18,NECレッドロケッツ,3,3,25,26,25,,,76,135,47,6,34.8,15.67,8,0,1,0.0,4,1.33,74,2,8,22,7.4,60,11.0,31.0,44.2,4.0,23
NECレッドロケッツ,3,3,25,26,25,,,76,135,47,6,34.8,15.67,8,0,1,0.0,4,1.33,74,2,8,22,7.4,60,11.0,31.0,44.2,4.0,23,日立リヴァーレ,0,0,19,24,23,,,66,128,41,11,32.0,13.67,13,3,2,23.1,4,1.33,67,3,4,18,9.7,64,21.0,21.0,49.2,8.0,18
埼玉上尾メディックス,3,3,25,25,26,,,76,115,55,3,47.8,18.33,10,4,1,40.0,3,1.00,75,4,6,19,9.7,61,32.0,16.0,65.6,0.0,14,KUROBEアクアフェアリーズ,0,0,21,19,24,,,64,108,48,8,44.4,16.00,6,2,1,33.3,7,2.33,65,0,4,13,3.5,66,33.0,14.0,60.6,2.0,9
KUROBEアクアフェアリーズ,0,0,21,19,24,,,64,108,48,8,44.4,16.00,6,2,1,33.3,7,2.33,65,0,4,13,3.5,66,33.0,14.0,60.6,2.0,9,埼玉上尾メディックス,3,3,25,25,26,,,76,115,55,3,47.8,18.33,10,4,1,40.0,3,1.00,75,4,6,19,9.7,61,32.0,16.0,65.6,0.0,14
東レアローズ,1,0,25,22,20,23,,90,136,52,11,38.2,13.00,11,7,1,63.6,11,2.75,91,2,11,20,4.7,83,26.0,21.0,44.0,3.0,25,トヨタ車体クインシーズ,3,3,21,25,25,25,,96,146,53,16,36.3,13.25,31,15,5,48.4,10,2.50,95,8,8,32,14.7,79,47.0,11.0,66.5,1.0,25
トヨタ車体クインシーズ,3,3,21,25,25,25,,96,146,53,16,36.3,13.25,31,15,5,48.4,10,2.50,95,8,8,32,14.7,79,47.0,11.0,66.5,1.0,25,東レアローズ,1,0,25,22,20,23,,90,136,52,11,38.2,13.00,11,7,1,63.6,11,2.75,91,2,11,20,4.7,83,26.0,21.0,44.0,3.0,25
JTマーヴェラス,3,3,25,25,25,,,75,127,50,5,39.4,16.67,27,4,3,14.8,7,2.33,73,2,6,21,7.9,58,37.0,8.0,70.7,1.0,16,PFUブルーキャッツ,0,0,20,22,18,,,60,132,43,11,32.6,14.33,14,6,2,42.9,5,1.67,62,0,4,13,3.6,66,30.0,14.0,56.1,1.0,12
PFUブルーキャッツ,0,0,20,22,18,,,60,132,43,11,32.6,14.33,14,6,2,42.9,5,1.67,62,0,4,13,3.6,66,30.0,14.0,56.1,1.0,12,JTマーヴェラス,3,3,25,25,25,,,75,127,50,5,39.4,16.67,27,4,3,14.8,7,2.33,73,2,6,21,7.9,58,37.0,8.0,70.7,1.0,16
デンソーエアリービーズ,3,3,25,22,25,25,,97,165,59,4,35.8,14.75,11,4,0,36.4,10,2.50,96,4,6,30,10.4,73,37.0,14.0,60.3,2.0,24,日立リヴァーレ,1,0,22,25,23,15,,85,160,61,9,38.1,15.25,21,5,5,23.8,8,2.00,86,4,11,22,7.8,89,45.0,14.0,58.4,4.0,12
日立リヴァーレ,1,0,22,25,23,15,,85,160,61,9,38.1,15.25,21,5,5,23.8,8,2.00,86,4,11,22,7.8,89,45.0,14.0,58.4,4.0,12,デンソーエアリービーズ,3,3,25,22,25,25,,97,165,59,4,35.8,14.75,11,4,0,36.4,10,2.50,96,4,6,30,10.4,73,37.0,14.0,60.3,2.0,24
NECレッドロケッツ,3,3,20,25,25,25,,95,143,54,10,37.8,13.50,17,4,3,23.5,13,3.25,94,2,9,40,10.4,69,13.0,24.0,36.2,2.0,26,ヴィクトリーナ姫路,1,0,25,18,17,18,,78,160,49,13,30.6,12.25,17,3,5,17.6,5,1.25,79,3,10,32,10.8,85,18.0,27.0,37.1,3.0,21
ヴィクトリーナ姫路,1,0,25,18,17,18,,78,160,49,13,30.6,12.25,17,3,5,17.6,5,1.25,79,3,10,32,10.8,85,18.0,27.0,37.1,3.0,21,NECレッドロケッツ,3,3,20,25,25,25,,95,143,54,10,37.8,13.50,17,4,3,23.5,13,3.25,94,2,9,40,10.4,69,13.0,24.0,36.2,2.0,26
トヨタ車体クインシーズ,3,3,15,25,25,25,,90,151,62,9,41.1,15.50,17,4,1,23.5,11,2.75,89,5,9,27,10.7,83,39.0,22.0,60.2,0.0,12,埼玉上尾メディックス,1,0,25,23,21,19,,88,146,61,7,41.8,15.25,18,7,0,38.9,5,1.25,89,4,5,19,8.4,79,39.0,9.0,55.1,0.0,18
埼玉上尾メディックス,1,0,25,23,21,19,,88,146,61,7,41.8,15.25,18,7,0,38.9,5,1.25,89,4,5,19,8.4,79,39.0,9.0,55.1,0.0,18,トヨタ車体クインシーズ,3,3,15,25,25,25,,90,151,62,9,41.1,15.50,17,4,1,23.5,11,2.75,89,5,9,27,10.7,83,39.0,22.0,60.2,0.0,12
東レアローズ,3,3,27,21,25,28,,101,162,71,14,43.8,17.75,18,8,2,44.4,5,1.25,100,10,10,26,14.0,87,38.0,19.0,54.6,1.0,15,KUROBEアクアフェアリーズ,1,0,25,25,21,26,,97,158,60,2,38.0,15.00,16,7,1,43.8,9,2.25,98,3,11,27,7.1,86,36.0,19.0,52.9,2.0,25
KUROBEアクアフェアリーズ,1,0,25,25,21,26,,97,158,60,2,38.0,15.00,16,7,1,43.8,9,2.25,98,3,11,27,7.1,86,36.0,19.0,52.9,2.0,25,東レアローズ,3,3,27,21,25,28,,101,162,71,14,43.8,17.75,18,8,2,44.4,5,1.25,100,10,10,26,14.0,87,38.0,19.0,54.6,1.0,15
NECレッドロケッツ,3,3,25,27,27,,,79,127,50,11,39.4,16.67,13,4,0,30.8,5,1.67,77,2,3,27,10.4,61,19.0,23.0,50.0,0.0,22,ヴィクトリーナ姫路,0,0,19,25,25,,,69,124,45,11,36.3,15.00,12,4,1,33.3,7,2.33,71,3,8,18,7.7,74,18.0,27.0,42.6,3.0,14
ヴィクトリーナ姫路,0,0,19,25,25,,,69,124,45,11,36.3,15.00,12,4,1,33.3,7,2.33,71,3,8,18,7.7,74,18.0,27.0,42.6,3.0,14,NECレッドロケッツ,3,3,25,27,27,,,79,127,50,11,39.4,16.67,13,4,0,30.8,5,1.67,77,2,3,27,10.4,61,19.0,23.0,50.0,0.0,22
久光製薬スプリングス,2,1,25,23,25,21,13,107,187,66,8,35.3,13.20,8,1,1,12.5,14,2.80,108,2,9,30,6.7,91,27.0,31.0,46.7,4.0,25,日立リヴァーレ,3,2,19,25,21,25,15,105,212,68,8,32.1,13.60,19,5,2,26.3,11,2.20,104,5,11,30,9.4,98,38.0,30.0,54.1,6.0,21
日立リヴァーレ,3,2,19,25,21,25,15,105,212,68,8,32.1,13.60,19,5,2,26.3,11,2.20,104,5,11,30,9.4,98,38.0,30.0,54.1,6.0,21,久光製薬スプリングス,2,1,25,23,25,21,13,107,187,66,8,35.3,13.20,8,1,1,12.5,14,2.80,108,2,9,30,6.7,91,27.0,31.0,46.7,4.0,25
埼玉上尾メディックス,2,1,25,23,25,30,10,113,190,81,8,42.6,16.20,24,12,1,50.0,7,1.40,114,0,12,47,7.7,102,29.0,30.0,43.1,2.0,25,トヨタ車体クインシーズ,3,2,19,25,27,28,15,114,195,79,12,40.5,15.80,47,25,4,53.2,10,2.00,113,3,10,43,10.0,102,25.0,30.0,39.2,3.0,22
トヨタ車体クインシーズ,3,2,19,25,27,28,15,114,195,79,12,40.5,15.80,47,25,4,53.2,10,2.00,113,3,10,43,10.0,102,25.0,30.0,39.2,3.0,22,埼玉上尾メディックス,2,1,25,23,25,30,10,113,190,81,8,42.6,16.20,24,12,1,50.0,7,1.40,114,0,12,47,7.7,102,29.0,30.0,43.1,2.0,25
JTマーヴェラス,2,1,25,21,19,25,11,101,180,63,9,35.0,12.60,35,17,1,48.6,7,1.40,102,7,7,29,12.3,93,48.0,21.0,62.9,6.0,24,東レアローズ,3,2,19,25,25,19,15,103,195,69,12,35.4,13.80,24,8,4,33.3,7,1.40,102,5,7,22,8.6,93,30.0,30.0,48.4,5.0,22
東レアローズ,3,2,19,25,25,19,15,103,195,69,12,35.4,13.80,24,8,4,33.3,7,1.40,102,5,7,22,8.6,93,30.0,30.0,48.4,5.0,22,JTマーヴェラス,2,1,25,21,19,25,11,101,180,63,9,35.0,12.60,35,17,1,48.6,7,1.40,102,7,7,29,12.3,93,48.0,21.0,62.9,6.0,24
PFUブルーキャッツ,0,0,23,27,17,,,67,133,46,1,34.6,15.33,9,3,0,33.3,3,1.00,68,1,7,21,6.6,72,33.0,15.0,56.2,1.0,17,KUROBEアクアフェアリーズ,3,3,25,29,25,,,79,139,60,7,43.2,20.00,10,4,1,40.0,7,2.33,78,3,6,24,9.6,60,29.0,10.0,56.7,4.0,9
KUROBEアクアフェアリーズ,3,3,25,29,25,,,79,139,60,7,43.2,20.00,10,4,1,40.0,7,2.33,78,3,6,24,9.6,60,29.0,10.0,56.7,4.0,9,PFUブルーキャッツ,0,0,23,27,17,,,67,133,46,1,34.6,15.33,9,3,0,33.3,3,1.00,68,1,7,21,6.6,72,33.0,15.0,56.2,1.0,17
岡山シーガルズ,0,0,15,23,23,,,61,153,39,3,25.5,13.00,0,0,0,-,2,0.67,62,3,2,19,11.7,69,19.0,25.0,45.7,1.0,17,デンソーエアリービーズ,3,3,25,25,25,,,75,155,59,9,38.1,19.67,12,3,1,25.0,5,1.67,74,5,5,25,13.5,59,20.0,19.0,50.0,3.0,6
デンソーエアリービーズ,3,3,25,25,25,,,75,155,59,9,38.1,19.67,12,3,1,25.0,5,1.67,74,5,5,25,13.5,59,20.0,19.0,50.0,3.0,6,岡山シーガルズ,0,0,15,23,23,,,61,153,39,3,25.5,13.00,0,0,0,-,2,0.67,62,3,2,19,11.7,69,19.0,25.0,45.7,1.0,17
NECレッドロケッツ,3,3,25,25,25,,,75,135,45,1,33.3,15.00,16,4,0,25.0,7,2.33,73,7,3,24,16.8,61,25.0,16.0,54.1,2.0,16,久光製薬スプリングス,0,0,21,23,20,,,64,137,50,6,36.5,16.67,8,2,0,25.0,7,2.33,66,1,5,19,6.8,68,19.0,21.0,43.4,5.0,6
久光製薬スプリングス,0,0,21,23,20,,,64,137,50,6,36.5,16.67,8,2,0,25.0,7,2.33,66,1,5,19,6.8,68,19.0,21.0,43.4,5.0,6,NECレッドロケッツ,3,3,25,25,25,,,75,135,45,1,33.3,15.00,16,4,0,25.0,7,2.33,73,7,3,24,16.8,61,25.0,16.0,54.1,2.0,16
日立リヴァーレ,0,0,19,29,20,,,68,143,58,6,40.6,19.33,7,1,0,14.3,3,1.00,70,1,6,31,10.4,76,24.0,25.0,48.0,3.0,6,ヴィクトリーナ姫路,3,3,25,31,25,,,81,129,54,3,41.9,18.00,7,2,0,28.6,7,2.33,79,5,3,22,12.3,64,13.0,19.0,35.2,0.0,15
