Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
トヨタ車体クインシーズ,0,0,23,20,22,,,65,114,46,8,40.4,15.33,8,4,1,50.0,3,1.00,67,1,8,20,6.0,68,25.0,19.0,50.7,4.0,15,久光スプリングス,3,3,25,25,25,,,75,109,44,9,40.4,14.67,6,1,2,16.7,8,2.67,73,3,4,22,10.3,59,15.0,23.0,44.9,2.0,20
久光スプリングス,3,3,25,25,25,,,75,109,44,9,40.4,14.67,6,1,2,16.7,8,2.67,73,3,4,22,10.3,59,15.0,23.0,44.9,2.0,20,トヨタ車体クインシーズ,0,0,23,20,22,,,65,114,46,8,40.4,15.33,8,4,1,50.0,3,1.00,67,1,8,20,6.0,68,25.0,19.0,50.7,4.0,15
トヨタ車体クインシーズ,1,0,19,20,28,20,,87,142,51,13,35.9,12.75,13,4,1,30.8,9,2.25,88,9,9,29,15.9,91,37.0,24.0,53.8,8.0,18,久光スプリングス,3,3,25,25,26,25,,101,157,58,7,36.9,14.50,10,2,2,20.0,8,2.00,100,5,8,26,9.5,78,28.0,13.0,44.2,3.0,30
久光スプリングス,3,3,25,25,26,25,,101,157,58,7,36.9,14.50,10,2,2,20.0,8,2.00,100,5,8,26,9.5,78,28.0,13.0,44.2,3.0,30,トヨタ車体クインシーズ,1,0,19,20,28,20,,87,142,51,13,35.9,12.75,13,4,1,30.8,9,2.25,88,9,9,29,15.9,91,37.0,24.0,53.8,8.0,18
日立Astemoリヴァーレ,0,0,20,22,17,,,59,135,35,9,25.9,11.67,16,4,1,25.0,4,1.33,60,3,10,14,6.7,64,30.0,11.0,55.5,5.0,17,デンソーエアリービーズ,3,3,25,25,25,,,75,121,43,4,35.5,14.33,16,5,1,31.2,4,1.33,73,4,9,19,8.9,49,23.0,10.0,57.1,4.0,24
デンソーエアリービーズ,3,3,25,25,25,,,75,121,43,4,35.5,14.33,16,5,1,31.2,4,1.33,73,4,9,19,8.9,49,23.0,10.0,57.1,4.0,24,日立Astemoリヴァーレ,0,0,20,22,17,,,59,135,35,9,25.9,11.67,16,4,1,25.0,4,1.33,60,3,10,14,6.7,64,30.0,11.0,55.5,5.0,17
日立Astemoリヴァーレ,1,0,17,25,27,21,,90,170,62,9,36.5,15.50,16,6,2,37.5,9,2.25,91,2,10,23,5.8,95,42.0,26.0,57.9,8.0,17,デンソーエアリービーズ,3,3,25,21,29,25,,100,166,63,11,38.0,15.75,16,3,2,18.8,9,2.25,99,1,4,26,6.6,81,35.0,21.0,56.2,2.0,27
デンソーエアリービーズ,3,3,25,21,29,25,,100,166,63,11,38.0,15.75,16,3,2,18.8,9,2.25,99,1,4,26,6.6,81,35.0,21.0,56.2,2.0,27,日立Astemoリヴァーレ,1,0,17,25,27,21,,90,170,62,9,36.5,15.50,16,6,2,37.5,9,2.25,91,2,10,23,5.8,95,42.0,26.0,57.9,8.0,17
ヴィクトリーナ姫路,1,0,19,19,25,25,,88,167,66,11,39.5,16.50,18,7,0,38.9,3,0.75,89,4,8,35,12.1,90,31.0,20.0,45.6,1.0,15,NECレッドロケッツ,3,3,25,25,23,27,,100,164,66,8,40.2,16.50,10,6,0,60.0,7,1.75,99,7,6,35,14.4,80,27.0,15.0,43.1,1.0,20
NECレッドロケッツ,3,3,25,25,23,27,,100,164,66,8,40.2,16.50,10,6,0,60.0,7,1.75,99,7,6,35,14.4,80,27.0,15.0,43.1,1.0,20,ヴィクトリーナ姫路,1,0,19,19,25,25,,88,167,66,11,39.5,16.50,18,7,0,38.9,3,0.75,89,4,8,35,12.1,90,31.0,20.0,45.6,1.0,15
ヴィクトリーナ姫路,1,0,25,17,19,21,,82,161,54,13,33.5,13.50,7,1,0,14.3,4,1.00,83,1,13,37,8.4,89,33.0,22.0,49.4,3.0,23,NECレッドロケッツ,3,3,23,25,25,25,,98,148,57,11,38.5,14.25,12,3,0,25.0,11,2.75,97,1,8,33,7.5,70,28.0,4.0,42.9,4.0,29
NECレッドロケッツ,3,3,23,25,25,25,,98,148,57,11,38.5,14.25,12,3,0,25.0,11,2.75,97,1,8,33,7.5,70,28.0,4.0,42.9,4.0,29,ヴィクトリーナ姫路,1,0,25,17,19,21,,82,161,54,13,33.5,13.50,7,1,0,14.3,4,1.00,83,1,13,37,8.4,89,33.0,22.0,49.4,3.0,23
KUROBEアクアフェアリーズ,0,0,18,24,13,,,55,125,28,9,22.4,9.33,6,1,0,16.7,5,1.67,56,2,7,12,5.8,65,30.0,18.0,60.0,3.0,20,PFUブルーキャッツ,3,3,25,26,25,,,76,112,39,9,34.8,13.00,14,7,1,50.0,11,3.67,75,7,7,13,11.3,49,18.0,17.0,54.1,4.0,19
PFUブルーキャッツ,3,3,25,26,25,,,76,112,39,9,34.8,13.00,14,7,1,50.0,11,3.67,75,7,7,13,11.3,49,18.0,17.0,54.1,4.0,19,KUROBEアクアフェアリーズ,0,0,18,24,13,,,55,125,28,9,22.4,9.33,6,1,0,16.7,5,1.67,56,2,7,12,5.8,65,30.0,18.0,60.0,3.0,20
KUROBEアクアフェアリーズ,1,0,23,17,25,19,,84,140,45,7,32.1,11.25,4,3,0,75.0,5,1.25,85,4,2,15,8.5,77,39.0,14.0,59.7,4.0,30,PFUブルーキャッツ,3,3,25,25,18,25,,93,149,64,12,43.0,16.00,12,7,1,58.3,7,1.75,92,9,13,17,10.9,83,45.0,19.0,65.7,5.0,13
PFUブルーキャッツ,3,3,25,25,18,25,,93,149,64,12,43.0,16.00,12,7,1,58.3,7,1.75,92,9,13,17,10.9,83,45.0,19.0,65.7,5.0,13,KUROBEアクアフェアリーズ,1,0,23,17,25,19,,84,140,45,7,32.1,11.25,4,3,0,75.0,5,1.25,85,4,2,15,8.5,77,39.0,14.0,59.7,4.0,30
埼玉上尾メディックス,0,0,22,23,21,,,66,128,47,6,36.7,15.67,6,3,1,50.0,2,0.67,68,4,9,6,4.8,64,37.0,12.0,67.2,2.0,13,久光スプリングス,3,3,25,25,25,,,75,115,44,3,38.3,14.67,3,1,0,33.3,10,3.33,73,4,9,11,6.2,57,43.0,6.0,80.7,1.0,17
久光スプリングス,3,3,25,25,25,,,75,115,44,3,38.3,14.67,3,1,0,33.3,10,3.33,73,4,9,11,6.2,57,43.0,6.0,80.7,1.0,17,埼玉上尾メディックス,0,0,22,23,21,,,66,128,47,6,36.7,15.67,6,3,1,50.0,2,0.67,68,4,9,6,4.8,64,37.0,12.0,67.2,2.0,13
埼玉上尾メディックス,3,3,25,25,25,25,,100,140,69,5,49.3,17.25,21,10,2,47.6,9,2.25,99,3,11,23,6.1,80,34.0,16.0,52.5,4.0,19,久光スプリングス,1,0,27,21,15,22,,85,149,57,9,38.3,14.25,5,0,1,0.0,5,1.25,86,3,5,28,10.2,88,44.0,18.0,60.2,5.0,20
久光スプリングス,1,0,27,21,15,22,,85,149,57,9,38.3,14.25,5,0,1,0.0,5,1.25,86,3,5,28,10.2,88,44.0,18.0,60.2,5.0,20,埼玉上尾メディックス,3,3,25,25,25,25,,100,140,69,5,49.3,17.25,21,10,2,47.6,9,2.25,99,3,11,23,6.1,80,34.0,16.0,52.5,4.0,19
デンソーエアリービーズ,3,3,25,25,25,,,75,126,50,6,39.7,16.67,14,2,1,14.3,4,1.33,74,3,3,20,9.8,53,29.0,9.0,63.2,0.0,18,トヨタ車体クインシーズ,0,0,20,21,18,,,59,121,41,4,33.9,13.67,13,6,0,46.2,5,1.67,60,4,6,12,9.2,69,31.0,16.0,56.5,8.0,9
トヨタ車体クインシーズ,0,0,20,21,18,,,59,121,41,4,33.9,13.67,13,6,0,46.2,5,1.67,60,4,6,12,9.2,69,31.0,16.0,56.5,8.0,9,デンソーエアリービーズ,3,3,25,25,25,,,75,126,50,6,39.7,16.67,14,2,1,14.3,4,1.33,74,3,3,20,9.8,53,29.0,9.0,63.2,0.0,18
デンソーエアリービーズ,3,3,25,21,25,25,,96,173,65,8,37.6,16.25,28,9,3,32.1,2,0.50,95,4,8,17,6.6,69,22.0,16.0,43.5,5.0,25,トヨタ車体クインシーズ,1,0,16,25,17,20,,78,172,48,12,27.9,12.00,29,7,5,24.1,3,0.75,79,6,8,27,13.6,87,47.0,19.0,64.9,5.0,21
トヨタ車体クインシーズ,1,0,16,25,17,20,,78,172,48,12,27.9,12.00,29,7,5,24.1,3,0.75,79,6,8,27,13.6,87,47.0,19.0,64.9,5.0,21,デンソーエアリービーズ,3,3,25,21,25,25,,96,173,65,8,37.6,16.25,28,9,3,32.1,2,0.50,95,4,8,17,6.6,69,22.0,16.0,43.5,5.0,25
東レアローズ,0,0,19,16,21,,,56,107,41,6,38.3,13.67,9,4,0,44.4,3,1.00,57,1,12,11,1.3,65,23.0,20.0,50.8,2.0,11,JTマーヴェラス,3,3,25,25,25,,,75,90,46,1,51.1,15.33,15,9,0,60.0,4,1.33,74,5,8,18,10.1,45,20.0,13.0,58.9,2.0,20
JTマーヴェラス,3,3,25,25,25,,,75,90,46,1,51.1,15.33,15,9,0,60.0,4,1.33,74,5,8,18,10.1,45,20.0,13.0,58.9,2.0,20,東レアローズ,0,0,19,16,21,,,56,107,41,6,38.3,13.67,9,4,0,44.4,3,1.00,57,1,12,11,1.3,65,23.0,20.0,50.8,2.0,11
東レアローズ,1,0,19,20,25,12,,76,158,49,10,31.0,12.25,19,2,2,10.5,10,2.50,77,4,8,10,5.8,80,52.0,11.0,71.9,2.0,13,JTマーヴェラス,3,3,25,25,16,25,,91,130,55,5,42.3,13.75,24,8,2,33.3,12,3.00,90,4,6,17,7.5,65,46.0,9.0,77.7,2.0,20
JTマーヴェラス,3,3,25,25,16,25,,91,130,55,5,42.3,13.75,24,8,2,33.3,12,3.00,90,4,6,17,7.5,65,46.0,9.0,77.7,2.0,20,東レアローズ,1,0,19,20,25,12,,76,158,49,10,31.0,12.25,19,2,2,10.5,10,2.50,77,4,8,10,5.8,80,52.0,11.0,71.9,2.0,13
ヴィクトリーナ姫路,3,2,25,20,25,29,15,114,231,77,6,33.3,15.40,17,9,2,52.9,7,1.40,114,6,8,36,11.4,100,46.0,25.0,58.5,2.0,24,岡山シーガルズ,2,1,18,25,17,31,13,104,240,82,15,34.2,16.40,1,0,0,0.0,4,0.80,104,2,4,27,7.5,106,45.0,19.0,51.4,5.0,16
岡山シーガルズ,2,1,18,25,17,31,13,104,240,82,15,34.2,16.40,1,0,0,0.0,4,0.80,104,2,4,27,7.5,106,45.0,19.0,51.4,5.0,16,ヴィクトリーナ姫路,3,2,25,20,25,29,15,114,231,77,6,33.3,15.40,17,9,2,52.9,7,1.40,114,6,8,36,11.4,100,46.0,25.0,58.5,2.0,24
ヴィクトリーナ姫路,3,3,25,25,25,,,75,143,60,8,42.0,20.00,7,3,0,42.9,4,1.33,73,1,3,23,8.2,63,32.0,14.0,61.9,4.0,10,岡山シーガルズ,0,0,22,21,23,,,66,131,40,2,30.5,13.33,1,0,0,0.0,6,2.00,68,5,4,13,10.7,70,29.0,17.0,53.6,4.0,15
岡山シーガルズ,0,0,22,21,23,,,66,131,40,2,30.5,13.33,1,0,0,0.0,6,2.00,68,5,4,13,10.7,70,29.0,17.0,53.6,4.0,15,ヴィクトリーナ姫路,3,3,25,25,25,,,75,143,60,8,42.0,20.00,7,3,0,42.9,4,1.33,73,1,3,23,8.2,63,32.0,14.0,61.9,4.0,10
NECレッドロケッツ,3,3,25,25,25,,,75,112,51,3,45.5,17.00,5,2,0,40.0,9,3.00,74,2,6,24,8.8,48,29.0,11.0,71.9,2.0,13,岡山シーガルズ,0,0,20,14,17,,,51,128,38,10,29.7,12.67,4,0,1,0.0,1,0.33,52,1,3,8,4.3,68,31.0,11.0,53.7,0.0,11
岡山シーガルズ,0,0,20,14,17,,,51,128,38,10,29.7,12.67,4,0,1,0.0,1,0.33,52,1,3,8,4.3,68,31.0,11.0,53.7,0.0,11,NECレッドロケッツ,3,3,25,25,25,,,75,112,51,3,45.5,17.00,5,2,0,40.0,9,3.00,74,2,6,24,8.8,48,29.0,11.0,71.9,2.0,13
NECレッドロケッツ,3,3,25,27,25,25,,102,196,74,13,37.8,18.50,26,9,2,34.6,8,2.00,102,3,11,24,6.1,81,35.0,25.0,58.6,3.0,17,岡山シーガルズ,1,0,17,29,20,19,,85,194,51,9,26.3,12.75,1,0,0,0.0,4,1.00,85,3,4,18,7.6,89,44.0,20.0,60.7,4.0,27
岡山シーガルズ,1,0,17,29,20,19,,85,194,51,9,26.3,12.75,1,0,0,0.0,4,1.00,85,3,4,18,7.6,89,44.0,20.0,60.7,4.0,27,NECレッドロケッツ,3,3,25,27,25,25,,102,196,74,13,37.8,18.50,26,9,2,34.6,8,2.00,102,3,11,24,6.1,81,35.0,25.0,58.6,3.0,17
PFUブルーキャッツ,1,0,25,18,21,20,,84,133,60,6,45.1,15.00,11,8,1,72.7,4,1.00,85,3,12,17,5.0,88,40.0,11.0,51.7,3.0,17,東レアローズ,3,3,23,25,25,25,,98,134,64,7,47.8,16.00,9,2,3,22.2,5,1.25,97,8,8,30,13.9,72,40.0,13.0,64.6,2.0,21
東レアローズ,3,3,23,25,25,25,,98,134,64,7,47.8,16.00,9,2,3,22.2,5,1.25,97,8,8,30,13.9,72,40.0,13.0,64.6,2.0,21,PFUブルーキャッツ,1,0,25,18,21,20,,84,133,60,6,45.1,15.00,11,8,1,72.7,4,1.00,85,3,12,17,5.0,88,40.0,11.0,51.7,3.0,17
PFUブルーキャッツ,0,0,22,22,21,,,65,100,43,7,43.0,14.33,8,2,2,25.0,9,3.00,66,1,4,15,5.7,69,27.0,12.0,47.8,4.0,12,東レアローズ,3,3,25,25,25,,,75,115,50,5,43.5,16.67,13,7,1,53.8,5,1.67,74,5,4,26,14.2,61,32.0,14.0,63.9,3.0,15
東レアローズ,3,3,25,25,25,,,75,115,50,5,43.5,16.67,13,7,1,53.8,5,1.67,74,5,4,26,14.2,61,32.0,14.0,63.9,3.0,15,PFUブルーキャッツ,0,0,22,22,21,,,65,100,43,7,43.0,14.33,8,2,2,25.0,9,3.00,66,1,4,15,5.7,69,27.0,12.0,47.8,4.0,12
日立Astemoリヴァーレ,3,3,27,25,14,25,,91,157,63,10,40.1,15.75,6,2,0,33.3,11,2.75,90,3,8,20,6.7,84,47.0,10.0,61.9,6.0,14,トヨタ車体クインシーズ,1,0,25,18,25,22,,90,152,56,6,36.8,14.00,24,8,1,33.3,5,1.25,91,5,5,24,10.7,81,45.0,14.0,64.2,3.0,24
トヨタ車体クインシーズ,1,0,25,18,25,22,,90,152,56,6,36.8,14.00,24,8,1,33.3,5,1.25,91,5,5,24,10.7,81,45.0,14.0,64.2,3.0,24,日立Astemoリヴァーレ,3,3,27,25,14,25,,91,157,63,10,40.1,15.75,6,2,0,33.3,11,2.75,90,3,8,20,6.7,84,47.0,10.0,61.9,6.0,14
日立Astemoリヴァーレ,3,3,25,30,25,,,80,129,49,13,38.0,16.33,4,0,3,0.0,9,3.00,79,1,5,25,7.6,57,17.0,16.0,43.9,6.0,21,トヨタ車体クインシーズ,0,0,18,28,20,,,66,122,33,8,27.0,11.00,10,4,1,40.0,4,1.33,67,5,9,20,11.6,73,35.0,13.0,56.8,4.0,24
トヨタ車体クインシーズ,0,0,18,28,20,,,66,122,33,8,27.0,11.00,10,4,1,40.0,4,1.33,67,5,9,20,11.6,73,35.0,13.0,56.8,4.0,24,日立Astemoリヴァーレ,3,3,25,30,25,,,80,129,49,13,38.0,16.33,4,0,3,0.0,9,3.00,79,1,5,25,7.6,57,17.0,16.0,43.9,6.0,21
ヴィクトリーナ姫路,1,0,20,25,28,25,,98,152,69,8,45.4,17.25,9,5,0,55.6,3,0.75,99,3,8,35,9.8,89,45.0,15.0,59.0,1.0,23,JTマーヴェラス,3,3,25,17,30,27,,99,162,71,13,43.8,17.75,39,16,5,41.0,6,1.50,98,5,8,25,9.4,90,41.0,12.0,52.2,2.0,17
JTマーヴェラス,3,3,25,17,30,27,,99,162,71,13,43.8,17.75,39,16,5,41.0,6,1.50,98,5,8,25,9.4,90,41.0,12.0,52.2,2.0,17,ヴィクトリーナ姫路,1,0,20,25,28,25,,98,152,69,8,45.4,17.25,9,5,0,55.6,3,0.75,99,3,8,35,9.8,89,45.0,15.0,59.0,1.0,23
ヴィクトリーナ姫路,0,0,17,13,26,,,56,120,33,8,27.5,11.00,14,2,3,14.3,3,1.00,58,2,5,20,9.9,68,37.0,13.0,64.0,0.0,18,JTマーヴェラス,3,3,25,25,28,,,78,123,60,11,48.8,20.00,24,10,5,41.7,3,1.00,76,2,7,17,5.9,53,26.0,5.0,53.8,0.0,13
JTマーヴェラス,3,3,25,25,28,,,78,123,60,11,48.8,20.00,24,10,5,41.7,3,1.00,76,2,7,17,5.9,53,26.0,5.0,53.8,0.0,13,ヴィクトリーナ姫路,0,0,17,13,26,,,56,120,33,8,27.5,11.00,14,2,3,14.3,3,1.00,58,2,5,20,9.9,68,37.0,13.0,64.0,0.0,18
久光スプリングス,3,3,25,25,25,,,75,107,50,6,46.7,16.67,10,6,0,60.0,7,2.33,73,5,8,18,10.3,50,29.0,12.0,70.0,0.0,13,KUROBEアクアフェアリーズ,0,0,19,18,15,,,52,101,30,9,29.7,10.00,9,3,1,33.3,6,2.00,54,2,3,8,6.0,65,29.0,13.0,54.6,1.0,14
KUROBEアクアフェアリーズ,0,0,19,18,15,,,52,101,30,9,29.7,10.00,9,3,1,33.3,6,2.00,54,2,3,8,6.0,65,29.0,13.0,54.6,1.0,14,久光スプリングス,3,3,25,25,25,,,75,107,50,6,46.7,16.67,10,6,0,60.0,7,2.33,73,5,8,18,10.3,50,29.0,12.0,70.0,0.0,13
久光スプリングス,3,3,28,25,25,,,78,123,54,7,43.9,18.00,9,4,1,44.4,3,1.00,77,3,7,22,8.8,58,35.0,12.0,70.7,1.0,18,KUROBEアクアフェアリーズ,0,0,26,18,19,,,63,120,43,9,35.8,14.33,12,3,3,25.0,5,1.67,64,0,6,11,2.0,69,35.0,10.0,58.0,3.0,15
KUROBEアクアフェアリーズ,0,0,26,18,19,,,63,120,43,9,35.8,14.33,12,3,3,25.0,5,1.67,64,0,6,11,2.0,69,35.0,10.0,58.0,3.0,15,久光スプリングス,3,3,28,25,25,,,78,123,54,7,43.9,18.00,9,4,1,44.4,3,1.00,77,3,7,22,8.8,58,35.0,12.0,70.7,1.0,18
デンソーエアリービーズ,1,0,23,26,17,22,,88,187,61,13,32.6,15.25,21,7,3,33.3,5,1.25,89,1,8,28,6.7,83,32.0,37.0,60.8,4.0,21,埼玉上尾メディックス,3,3,25,24,25,25,,99,168,67,5,39.9,16.75,20,6,1,30.0,5,1.25,98,2,14,13,1.8,80,28.0,24.0,50.0,2.0,25
埼玉上尾メディックス,3,3,25,24,25,25,,99,168,67,5,39.9,16.75,20,6,1,30.0,5,1.25,98,2,14,13,1.8,80,28.0,24.0,50.0,2.0,25,デンソーエアリービーズ,1,0,23,26,17,22,,88,187,61,13,32.6,15.25,21,7,3,33.3,5,1.25,89,1,8,28,6.7,83,32.0,37.0,60.8,4.0,21
デンソーエアリービーズ,3,2,26,25,23,18,15,107,217,70,13,32.3,14.00,32,6,1,18.8,12,2.40,107,3,6,19,5.8,100,68.0,20.0,78.0,2.0,22,埼玉上尾メディックス,2,1,24,23,25,25,11,108,230,74,14,32.2,14.80,13,5,1,38.5,11,2.20,108,2,8,10,2.3,100,52.0,27.0,65.5,0.0,21
埼玉上尾メディックス,2,1,24,23,25,25,11,108,230,74,14,32.2,14.80,13,5,1,38.5,11,2.20,108,2,8,10,2.3,100,52.0,27.0,65.5,0.0,21,デンソーエアリービーズ,3,2,26,25,23,18,15,107,217,70,13,32.3,14.00,32,6,1,18.8,12,2.40,107,3,6,19,5.8,100,68.0,20.0,78.0,2.0,22
JTマーヴェラス,1,0,25,22,13,19,,79,156,59,6,37.8,14.75,28,13,2,46.4,3,0.75,80,7,1,15,13.1,80,45.0,15.0,65.6,0.0,10,NECレッドロケッツ,3,3,14,25,25,25,,89,153,71,5,46.4,17.75,19,8,0,42.1,5,1.25,88,6,4,18,10.8,76,40.0,17.0,63.8,1.0,7
NECレッドロケッツ,3,3,14,25,25,25,,89,153,71,5,46.4,17.75,19,8,0,42.1,5,1.25,88,6,4,18,10.8,76,40.0,17.0,63.8,1.0,7,JTマーヴェラス,1,0,25,22,13,19,,79,156,59,6,37.8,14.75,28,13,2,46.4,3,0.75,80,7,1,15,13.1,80,45.0,15.0,65.6,0.0,10
デンソーエアリービーズ,3,3,25,25,25,,,75,119,54,1,45.4,18.00,17,6,1,35.3,5,1.67,74,7,6,24,15.5,42,20.0,7.0,56.0,1.0,9,KUROBEアクアフェアリーズ,0,0,16,13,15,,,44,111,28,3,25.2,9.33,8,3,0,37.5,7,2.33,45,1,3,14,8.3,67,17.0,20.0,40.3,3.0,8
KUROBEアクアフェアリーズ,0,0,16,13,15,,,44,111,28,3,25.2,9.33,8,3,0,37.5,7,2.33,45,1,3,14,8.3,67,17.0,20.0,40.3,3.0,8,デンソーエアリービーズ,3,3,25,25,25,,,75,119,54,1,45.4,18.00,17,6,1,35.3,5,1.67,74,7,6,24,15.5,42,20.0,7.0,56.0,1.0,9
JTマーヴェラス,3,3,25,25,25,,,75,119,52,6,43.7,17.33,26,12,2,46.2,8,2.67,74,1,6,19,5.7,53,28.0,11.0,63.2,0.0,14,NECレッドロケッツ,0,0,19,18,23,,,60,124,41,6,33.1,13.67,10,2,1,20.0,6,2.00,61,1,7,14,4.5,68,33.0,15.0,59.6,1.0,12
NECレッドロケッツ,0,0,19,18,23,,,60,124,41,6,33.1,13.67,10,2,1,20.0,6,2.00,61,1,7,14,4.5,68,33.0,15.0,59.6,1.0,12,JTマーヴェラス,3,3,25,25,25,,,75,119,52,6,43.7,17.33,26,12,2,46.2,8,2.67,74,1,6,19,5.7,53,28.0,11.0,63.2,0.0,14
デンソーエアリービーズ,3,3,22,25,25,25,,97,154,67,6,43.5,16.75,23,10,0,43.5,6,1.50,96,2,3,27,8.3,61,25.0,16.0,54.1,2.0,22,KUROBEアクアフェアリーズ,1,0,25,17,12,14,,68,160,47,8,29.4,11.75,11,2,1,18.2,8,2.00,69,2,8,18,6.5,93,45.0,19.0,58.6,6.0,11
KUROBEアクアフェアリーズ,1,0,25,17,12,14,,68,160,47,8,29.4,11.75,11,2,1,18.2,8,2.00,69,2,8,18,6.5,93,45.0,19.0,58.6,6.0,11,デンソーエアリービーズ,3,3,22,25,25,25,,97,154,67,6,43.5,16.75,23,10,0,43.5,6,1.50,96,2,3,27,8.3,61,25.0,16.0,54.1,2.0,22
PFUブルーキャッツ,3,2,25,25,23,21,15,109,183,60,15,32.8,12.00,18,8,2,44.4,16,3.20,109,5,11,21,6.9,84,46.0,12.0,61.9,3.0,28,ヴィクトリーナ姫路,2,1,17,21,25,25,11,99,186,59,12,31.7,11.80,4,0,0,0.0,6,1.20,99,5,13,23,7.6,96,47.0,25.0,62.0,3.0,29
ヴィクトリーナ姫路,2,1,17,21,25,25,11,99,186,59,12,31.7,11.80,4,0,0,0.0,6,1.20,99,5,13,23,7.6,96,47.0,25.0,62.0,3.0,29,PFUブルーキャッツ,3,2,25,25,23,21,15,109,183,60,15,32.8,12.00,18,8,2,44.4,16,3.20,109,5,11,21,6.9,84,46.0,12.0,61.9,3.0,28
PFUブルーキャッツ,3,2,25,25,19,18,15,102,172,69,5,40.1,13.80,10,4,0,40.0,12,2.40,101,5,7,30,10.6,80,37.0,18.0,57.5,0.0,16,ヴィクトリーナ姫路,2,1,14,16,25,25,11,91,148,61,6,41.2,12.20,11,5,0,45.5,12,2.40,92,6,9,22,10.1,90,40.0,19.0,55.0,1.0,12
ヴィクトリーナ姫路,2,1,14,16,25,25,11,91,148,61,6,41.2,12.20,11,5,0,45.5,12,2.40,92,6,9,22,10.1,90,40.0,19.0,55.0,1.0,12,PFUブルーキャッツ,3,2,25,25,19,18,15,102,172,69,5,40.1,13.80,10,4,0,40.0,12,2.40,101,5,7,30,10.6,80,37.0,18.0,57.5,0.0,16
岡山シーガルズ,1,0,26,22,20,23,,91,183,61,6,33.3,15.25,1,1,0,100.0,12,3.00,92,0,1,18,4.6,93,41.0,15.0,52.2,3.0,18,日立Astemoリヴァーレ,3,3,24,25,25,25,,99,192,72,10,37.5,18.00,3,0,0,0.0,11,2.75,98,6,5,31,12.8,91,47.0,26.0,65.9,3.0,10
日立Astemoリヴァーレ,3,3,24,25,25,25,,99,192,72,10,37.5,18.00,3,0,0,0.0,11,2.75,98,6,5,31,12.8,91,47.0,26.0,65.9,3.0,10,岡山シーガルズ,1,0,26,22,20,23,,91,183,61,6,33.3,15.25,1,1,0,100.0,12,3.00,92,0,1,18,4.6,93,41.0,15.0,52.2,3.0,18
岡山シーガルズ,3,3,28,25,25,,,78,117,45,4,38.5,15.00,2,1,0,50.0,6,2.00,78,3,1,17,9.0,62,29.0,15.0,58.9,3.0,24,日立Astemoリヴァーレ,0,0,26,20,18,,,64,134,46,12,34.3,15.33,1,0,0,0.0,8,2.67,64,2,3,15,7.8,74,25.0,32.0,55.4,9.0,8
日立Astemoリヴァーレ,0,0,26,20,18,,,64,134,46,12,34.3,15.33,1,0,0,0.0,8,2.67,64,2,3,15,7.8,74,25.0,32.0,55.4,9.0,8,岡山シーガルズ,3,3,28,25,25,,,78,117,45,4,38.5,15.00,2,1,0,50.0,6,2.00,78,3,1,17,9.0,62,29.0,15.0,58.9,3.0,24
埼玉上尾メディックス,3,3,25,25,18,25,,93,134,63,9,47.0,15.75,16,6,2,37.5,6,1.50,91,4,11,25,8.2,75,34.0,9.0,51.3,6.0,20,トヨタ車体クインシーズ,1,0,19,21,25,16,,81,133,48,11,36.1,12.00,14,5,2,35.7,5,1.25,82,2,7,30,9.5,78,34.0,17.0,54.5,2.0,26
トヨタ車体クインシーズ,1,0,19,21,25,16,,81,133,48,11,36.1,12.00,14,5,2,35.7,5,1.25,82,2,7,30,9.5,78,34.0,17.0,54.5,2.0,26,埼玉上尾メディックス,3,3,25,25,18,25,,93,134,63,9,47.0,15.75,16,6,2,37.5,6,1.50,91,4,11,25,8.2,75,34.0,9.0,51.3,6.0,20
埼玉上尾メディックス,3,3,25,25,25,,,75,114,46,7,40.4,15.33,5,2,1,40.0,5,1.67,73,5,7,13,8.9,61,19.0,15.0,43.4,2.0,19,トヨタ車体クインシーズ,0,0,21,21,23,,,65,109,35,13,32.1,11.67,20,7,4,35.0,10,3.33,67,4,5,24,13.1,65,30.0,18.0,60.0,1.0,16
トヨタ車体クインシーズ,0,0,21,21,23,,,65,109,35,13,32.1,11.67,20,7,4,35.0,10,3.33,67,4,5,24,13.1,65,30.0,18.0,60.0,1.0,16,埼玉上尾メディックス,3,3,25,25,25,,,75,114,46,7,40.4,15.33,5,2,1,40.0,5,1.67,73,5,7,13,8.9,61,19.0,15.0,43.4,2.0,19
東レアローズ,3,3,25,25,25,,,75,103,43,4,41.7,14.33,10,5,0,50.0,5,1.67,74,4,5,10,7.1,43,19.0,13.0,59.3,2.0,23,久光スプリングス,0,0,14,16,23,,,53,109,40,9,36.7,13.33,11,2,2,18.2,2,0.67,54,0,11,11,0.0,67,31.0,24.0,64.2,3.0,11
