Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
KUROBEアクアフェアリーズ,0,0,18,15,22,,,55,110,36,10,32.7,12.00,12,4,2,33.3,3,1.00,57,1,2,20,9.6,69,39.0,12.0,65.2,2.0,15,PFUブルーキャッツ,3,3,25,25,25,,,75,95,50,5,52.6,16.67,10,5,1,50.0,9,3.00,73,2,4,17,7.2,55,19.0,16.0,49.1,6.0,14
フォレストリーヴズ熊本,0,0,23,12,22,,,57,138,34,9,24.6,11.33,1,1,0,100.0,6,2.00,59,1,3,13,5.9,70,15.0,19.0,35.0,2.0,16,JAぎふリオレーナ,3,3,25,25,25,,,75,120,43,6,35.8,14.33,5,1,1,20.0,11,3.67,73,7,3,32,19.5,56,27.0,16.0,62.5,7.0,14
JAぎふリオレーナ,3,3,25,25,25,,,75,120,43,6,35.8,14.33,5,1,1,20.0,11,3.67,73,7,3,32,19.5,56,27.0,16.0,62.5,7.0,14,フォレストリーヴズ熊本,0,0,23,12,22,,,57,138,34,9,24.6,11.33,1,1,0,100.0,6,2.00,59,1,3,13,5.9,70,15.0,19.0,35.0,2.0,16
JAぎふリオレーナ,0,0,21,23,18,,,62,149,48,7,32.2,16.00,11,4,2,36.4,0,0.00,64,1,1,24,10.5,70,23.0,29.0,53.6,7.0,13,岡山シーガルズ,3,3,25,25,25,,,75,135,49,5,36.3,16.33,0,0,0,-,10,3.33,73,1,3,18,6.5,62,27.0,11.0,52.4,5.0,15
岡山シーガルズ,3,3,25,25,25,,,75,135,49,5,36.3,16.33,0,0,0,-,10,3.33,73,1,3,18,6.5,62,27.0,11.0,52.4,5.0,15,JAぎふリオレーナ,0,0,21,23,18,,,62,149,48,7,32.2,16.00,11,4,2,36.4,0,0.00,64,1,1,24,10.5,70,23.0,29.0,53.6,7.0,13
大野石油広島オイラーズ,3,3,25,25,25,,,75,105,43,5,41.0,14.33,5,3,1,60.0,11,3.67,74,6,4,23,14.5,56,34.0,6.0,66.1,5.0,15,トヨタ自動車ヴァルキューレ,0,0,21,20,18,,,59,115,39,6,33.9,13.00,7,2,1,28.6,4,1.33,60,2,4,16,8.3,69,33.0,13.0,57.2,5.0,14
トヨタ自動車ヴァルキューレ,0,0,21,20,18,,,59,115,39,6,33.9,13.00,7,2,1,28.6,4,1.33,60,2,4,16,8.3,69,33.0,13.0,57.2,5.0,14,大野石油広島オイラーズ,3,3,25,25,25,,,75,105,43,5,41.0,14.33,5,3,1,60.0,11,3.67,74,6,4,23,14.5,56,34.0,6.0,66.1,5.0,15
フォレストリーヴズ熊本,2,1,25,25,18,22,7,97,225,64,18,28.4,12.80,6,1,0,16.7,3,0.60,98,3,4,19,6.9,99,32.0,31.0,48.0,1.0,27,KUROBEアクアフェアリーズ,3,2,22,23,25,25,15,110,208,68,15,32.7,13.60,13,4,3,30.8,17,3.40,109,2,10,36,7.8,93,53.0,19.0,67.2,2.0,23
KUROBEアクアフェアリーズ,3,2,22,23,25,25,15,110,208,68,15,32.7,13.60,13,4,3,30.8,17,3.40,109,2,10,36,7.8,93,53.0,19.0,67.2,2.0,23,フォレストリーヴズ熊本,2,1,25,25,18,22,7,97,225,64,18,28.4,12.80,6,1,0,16.7,3,0.60,98,3,4,19,6.9,99,32.0,31.0,48.0,1.0,27
JAぎふリオレーナ,1,0,22,26,20,19,,87,177,48,19,27.1,12.00,4,1,2,25.0,8,2.00,88,6,4,29,13.9,89,20.0,38.0,43.8,5.0,25,PFUブルーキャッツ,3,3,25,24,25,25,,99,154,53,11,34.4,13.25,19,5,3,26.3,13,3.25,98,5,6,31,11.5,84,26.0,29.0,48.2,8.0,28
PFUブルーキャッツ,3,3,25,24,25,25,,99,154,53,11,34.4,13.25,19,5,3,26.3,13,3.25,98,5,6,31,11.5,84,26.0,29.0,48.2,8.0,28,JAぎふリオレーナ,1,0,22,26,20,19,,87,177,48,19,27.1,12.00,4,1,2,25.0,8,2.00,88,6,4,29,13.9,89,20.0,38.0,43.8,5.0,25
KUROBEアクアフェアリーズ,3,3,25,25,16,25,,91,152,59,6,38.8,14.75,8,1,1,12.5,14,3.50,90,4,2,24,10.6,75,53.0,12.0,78.7,2.0,14,トヨタ自動車ヴァルキューレ,1,0,19,14,25,21,,79,177,62,8,35.0,15.50,20,11,3,55.0,3,0.75,80,4,4,10,6.9,87,41.0,22.0,59.8,2.0,10
トヨタ自動車ヴァルキューレ,1,0,19,14,25,21,,79,177,62,8,35.0,15.50,20,11,3,55.0,3,0.75,80,4,4,10,6.9,87,41.0,22.0,59.8,2.0,10,KUROBEアクアフェアリーズ,3,3,25,25,16,25,,91,152,59,6,38.8,14.75,8,1,1,12.5,14,3.50,90,4,2,24,10.6,75,53.0,12.0,78.7,2.0,14
フォレストリーヴズ熊本,3,3,23,25,25,25,,98,202,66,8,32.7,16.50,4,0,1,0.0,4,1.00,97,1,3,32,8.5,76,31.0,10.0,47.4,4.0,27,大野石油広島オイラーズ,1,0,25,20,18,19,,82,213,55,15,25.8,13.75,14,2,2,14.3,10,2.50,83,2,6,35,11.1,94,42.0,21.0,55.9,6.0,15
大野石油広島オイラーズ,1,0,25,20,18,19,,82,213,55,15,25.8,13.75,14,2,2,14.3,10,2.50,83,2,6,35,11.1,94,42.0,21.0,55.9,6.0,15,フォレストリーヴズ熊本,3,3,23,25,25,25,,98,202,66,8,32.7,16.50,4,0,1,0.0,4,1.00,97,1,3,32,8.5,76,31.0,10.0,47.4,4.0,27
KUROBEアクアフェアリーズ,3,3,28,25,25,,,78,116,43,4,37.1,14.33,7,2,0,28.6,16,5.33,76,2,5,23,8.6,60,24.0,11.0,49.2,5.0,17,JAぎふリオレーナ,0,0,26,19,17,,,62,140,42,9,30.0,14.00,8,4,0,50.0,3,1.00,64,3,4,23,12.1,70,31.0,15.0,55.0,4.0,14
JAぎふリオレーナ,0,0,26,19,17,,,62,140,42,9,30.0,14.00,8,4,0,50.0,3,1.00,64,3,4,23,12.1,70,31.0,15.0,55.0,4.0,14,KUROBEアクアフェアリーズ,3,3,28,25,25,,,78,116,43,4,37.1,14.33,7,2,0,28.6,16,5.33,76,2,5,23,8.6,60,24.0,11.0,49.2,5.0,17
トヨタ自動車ヴァルキューレ,0,0,21,14,23,,,58,122,45,14,36.9,15.00,14,3,4,21.4,2,0.67,59,3,1,13,10.2,70,37.0,17.0,65.0,3.0,8,フォレストリーヴズ熊本,3,3,25,25,25,,,75,114,45,4,39.5,15.00,3,0,0,0.0,6,2.00,74,6,4,10,10.1,56,31.0,11.0,65.2,0.0,18
フォレストリーヴズ熊本,3,3,25,25,25,,,75,114,45,4,39.5,15.00,3,0,0,0.0,6,2.00,74,6,4,10,10.1,56,31.0,11.0,65.2,0.0,18,トヨタ自動車ヴァルキューレ,0,0,21,14,23,,,58,122,45,14,36.9,15.00,14,3,4,21.4,2,0.67,59,3,1,13,10.2,70,37.0,17.0,65.0,3.0,8
岡山シーガルズ,3,3,25,25,24,25,,99,157,64,5,40.8,16.00,4,0,1,0.0,11,2.75,98,7,1,24,13.0,71,31.0,18.0,56.3,0.0,17,大野石油広島オイラーズ,1,0,12,21,26,14,,73,176,54,9,30.7,13.50,13,4,1,30.8,8,2.00,74,5,2,18,12.2,95,29.0,37.0,50.0,6.0,6
大野石油広島オイラーズ,1,0,12,21,26,14,,73,176,54,9,30.7,13.50,13,4,1,30.8,8,2.00,74,5,2,18,12.2,95,29.0,37.0,50.0,6.0,6,岡山シーガルズ,3,3,25,25,24,25,,99,157,64,5,40.8,16.00,4,0,1,0.0,11,2.75,98,7,1,24,13.0,71,31.0,18.0,56.3,0.0,17
フォレストリーヴズ熊本,1,0,26,25,19,18,,88,211,66,11,31.3,16.50,2,0,0,0.0,5,1.25,89,0,3,26,6.5,94,35.0,25.0,50.5,2.0,17,KUROBEアクアフェアリーズ,3,3,24,27,25,25,,101,177,73,6,41.2,18.25,6,0,0,0.0,9,2.25,100,3,4,33,10.2,86,45.0,15.0,61.0,7.0,16
KUROBEアクアフェアリーズ,3,3,24,27,25,25,,101,177,73,6,41.2,18.25,6,0,0,0.0,9,2.25,100,3,4,33,10.2,86,45.0,15.0,61.0,7.0,16,フォレストリーヴズ熊本,1,0,26,25,19,18,,88,211,66,11,31.3,16.50,2,0,0,0.0,5,1.25,89,0,3,26,6.5,94,35.0,25.0,50.5,2.0,17
トヨタ自動車ヴァルキューレ,3,2,25,25,20,13,15,98,190,66,12,34.7,13.20,18,4,1,22.2,10,2.00,98,3,3,23,8.2,94,51.0,20.0,64.9,3.0,19,JAぎふリオレーナ,2,1,16,23,25,25,12,101,175,63,10,36.0,12.60,8,2,3,25.0,11,2.20,101,9,4,17,12.1,94,38.0,31.0,56.9,5.0,18
JAぎふリオレーナ,2,1,16,23,25,25,12,101,175,63,10,36.0,12.60,8,2,3,25.0,11,2.20,101,9,4,17,12.1,94,38.0,31.0,56.9,5.0,18,トヨタ自動車ヴァルキューレ,3,2,25,25,20,13,15,98,190,66,12,34.7,13.20,18,4,1,22.2,10,2.00,98,3,3,23,8.2,94,51.0,20.0,64.9,3.0,19
岡山シーガルズ,0,0,20,26,20,,,66,170,40,6,23.5,13.33,3,0,0,0.0,4,1.33,68,4,1,17,11.8,72,15.0,28.0,40.3,1.0,18,PFUブルーキャッツ,3,3,25,28,25,,,78,171,59,5,34.5,19.67,16,7,1,43.8,8,2.67,76,3,4,29,12.2,67,21.0,29.0,53.0,9.0,8
PFUブルーキャッツ,3,3,25,28,25,,,78,171,59,5,34.5,19.67,16,7,1,43.8,8,2.67,76,3,4,29,12.2,67,21.0,29.0,53.0,9.0,8,岡山シーガルズ,0,0,20,26,20,,,66,170,40,6,23.5,13.33,3,0,0,0.0,4,1.33,68,4,1,17,11.8,72,15.0,28.0,40.3,1.0,18
JAぎふリオレーナ,1,0,25,20,22,22,,89,178,58,7,32.6,14.50,7,0,0,0.0,8,2.00,90,3,5,24,8.6,84,39.0,13.0,54.2,6.0,20,トヨタ自動車ヴァルキューレ,3,3,20,25,25,25,,95,170,65,8,38.2,16.25,14,4,2,28.6,5,1.25,94,7,6,32,14.4,84,44.0,16.0,61.9,6.0,18
トヨタ自動車ヴァルキューレ,3,3,20,25,25,25,,95,170,65,8,38.2,16.25,14,4,2,28.6,5,1.25,94,7,6,32,14.4,84,44.0,16.0,61.9,6.0,18,JAぎふリオレーナ,1,0,25,20,22,22,,89,178,58,7,32.6,14.50,7,0,0,0.0,8,2.00,90,3,5,24,8.6,84,39.0,13.0,54.2,6.0,20
岡山シーガルズ,3,3,25,21,25,25,,96,144,56,4,38.9,14.00,0,0,0,-,21,5.25,95,0,1,24,6.1,64,30.0,12.0,56.2,0.0,19,トヨタ自動車ヴァルキューレ,1,0,16,25,7,19,,67,173,58,13,33.5,14.50,11,2,4,18.2,3,0.75,68,1,4,22,8.1,94,42.0,28.0,59.6,2.0,5
トヨタ自動車ヴァルキューレ,1,0,16,25,7,19,,67,173,58,13,33.5,14.50,11,2,4,18.2,3,0.75,68,1,4,22,8.1,94,42.0,28.0,59.6,2.0,5,岡山シーガルズ,3,3,25,21,25,25,,96,144,56,4,38.9,14.00,0,0,0,-,21,5.25,95,0,1,24,6.1,64,30.0,12.0,56.2,0.0,19
フォレストリーヴズ熊本,3,3,25,25,28,,,78,162,51,6,31.5,17.00,1,0,0,0.0,7,2.33,76,2,3,17,7.2,68,29.0,15.0,53.7,3.0,18,JAぎふリオレーナ,0,0,23,20,26,,,69,155,51,9,32.9,17.00,7,1,0,14.3,6,2.00,71,0,3,24,7.4,73,40.0,16.0,65.8,6.0,12
JAぎふリオレーナ,0,0,23,20,26,,,69,155,51,9,32.9,17.00,7,1,0,14.3,6,2.00,71,0,3,24,7.4,73,40.0,16.0,65.8,6.0,12,フォレストリーヴズ熊本,3,3,25,25,28,,,78,162,51,6,31.5,17.00,1,0,0,0.0,7,2.33,76,2,3,17,7.2,68,29.0,15.0,53.7,3.0,18
KUROBEアクアフェアリーズ,3,2,25,23,22,25,15,110,165,64,12,38.8,12.80,5,1,0,20.0,11,2.20,110,6,3,36,13.0,75,44.0,15.0,68.7,3.0,29,トヨタ自動車ヴァルキューレ,2,1,10,25,25,20,7,87,181,57,17,31.5,11.40,15,2,0,13.3,6,1.20,87,6,8,16,9.2,105,32.0,37.0,48.1,4.0,18
トヨタ自動車ヴァルキューレ,2,1,10,25,25,20,7,87,181,57,17,31.5,11.40,15,2,0,13.3,6,1.20,87,6,8,16,9.2,105,32.0,37.0,48.1,4.0,18,KUROBEアクアフェアリーズ,3,2,25,23,22,25,15,110,165,64,12,38.8,12.80,5,1,0,20.0,11,2.20,110,6,3,36,13.0,75,44.0,15.0,68.7,3.0,29
大野石油広島オイラーズ,0,0,18,21,15,,,54,116,37,9,31.9,12.33,8,1,3,12.5,0,0.00,55,3,5,12,8.6,67,31.0,23.0,63.4,3.0,14,PFUブルーキャッツ,3,3,25,25,25,,,75,98,48,4,49.0,16.00,8,3,0,37.5,8,2.67,74,2,6,13,5.1,48,27.0,9.0,65.6,4.0,17
PFUブルーキャッツ,3,3,25,25,25,,,75,98,48,4,49.0,16.00,8,3,0,37.5,8,2.67,74,2,6,13,5.1,48,27.0,9.0,65.6,4.0,17,大野石油広島オイラーズ,0,0,18,21,15,,,54,116,37,9,31.9,12.33,8,1,3,12.5,0,0.00,55,3,5,12,8.6,67,31.0,23.0,63.4,3.0,14
フォレストリーヴズ熊本,1,0,17,21,25,21,,84,196,64,7,32.7,16.00,1,0,0,0.0,3,0.75,85,0,3,16,3.8,93,32.0,28.0,49.5,4.0,17,トヨタ自動車ヴァルキューレ,3,3,25,25,23,25,,98,183,73,10,39.9,18.25,5,1,0,20.0,7,1.75,97,4,3,33,11.9,82,36.0,30.0,62.2,4.0,14
トヨタ自動車ヴァルキューレ,3,3,25,25,23,25,,98,183,73,10,39.9,18.25,5,1,0,20.0,7,1.75,97,4,3,33,11.9,82,36.0,30.0,62.2,4.0,14,フォレストリーヴズ熊本,1,0,17,21,25,21,,84,196,64,7,32.7,16.00,1,0,0,0.0,3,0.75,85,0,3,16,3.8,93,32.0,28.0,49.5,4.0,17
KUROBEアクアフェアリーズ,3,2,27,17,25,15,15,99,198,61,13,30.8,12.20,9,2,2,22.2,13,2.60,98,1,10,22,4.1,94,53.0,16.0,64.9,4.0,24,JAぎふリオレーナ,2,1,25,25,15,25,10,100,198,54,13,27.3,10.80,8,2,2,25.0,12,2.40,101,7,7,25,11.4,88,47.0,19.0,64.2,4.0,27
JAぎふリオレーナ,2,1,25,25,15,25,10,100,198,54,13,27.3,10.80,8,2,2,25.0,12,2.40,101,7,7,25,11.4,88,47.0,19.0,64.2,4.0,27,KUROBEアクアフェアリーズ,3,2,27,17,25,15,15,99,198,61,13,30.8,12.20,9,2,2,22.2,13,2.60,98,1,10,22,4.1,94,53.0,16.0,64.9,4.0,24
大野石油広島オイラーズ,0,0,10,21,13,,,44,101,30,9,29.7,10.00,3,0,2,0.0,4,1.33,45,2,3,8,7.2,70,33.0,14.0,57.1,3.0,8,岡山シーガルズ,3,3,25,25,25,,,75,107,53,4,49.5,17.67,2,1,0,50.0,1,0.33,74,6,3,19,13.5,42,29.0,3.0,72.6,1.0,15
岡山シーガルズ,3,3,25,25,25,,,75,107,53,4,49.5,17.67,2,1,0,50.0,1,0.33,74,6,3,19,13.5,42,29.0,3.0,72.6,1.0,15,大野石油広島オイラーズ,0,0,10,21,13,,,44,101,30,9,29.7,10.00,3,0,2,0.0,4,1.33,45,2,3,8,7.2,70,33.0,14.0,57.1,3.0,8
PFUブルーキャッツ,3,3,25,25,23,25,,98,162,62,9,38.3,15.50,16,4,2,25.0,14,3.50,97,2,6,35,9.5,68,34.0,13.0,59.6,4.0,20,JAぎふリオレーナ,1,0,13,19,25,18,,75,176,47,6,26.7,11.75,1,1,0,100.0,5,1.25,76,4,6,19,9.5,91,33.0,21.0,47.8,8.0,19
JAぎふリオレーナ,1,0,13,19,25,18,,75,176,47,6,26.7,11.75,1,1,0,100.0,5,1.25,76,4,6,19,9.5,91,33.0,21.0,47.8,8.0,19,PFUブルーキャッツ,3,3,25,25,23,25,,98,162,62,9,38.3,15.50,16,4,2,25.0,14,3.50,97,2,6,35,9.5,68,34.0,13.0,59.6,4.0,20
フォレストリーヴズ熊本,2,1,25,19,25,25,12,106,229,67,8,29.3,13.40,3,0,1,0.0,12,2.40,106,3,7,32,8.7,93,34.0,32.0,53.8,5.0,24,大野石油広島オイラーズ,3,2,22,25,27,10,15,99,228,71,14,31.1,14.20,11,2,2,18.2,8,1.60,99,0,6,27,5.3,98,27.0,39.0,47.4,4.0,20
大野石油広島オイラーズ,3,2,22,25,27,10,15,99,228,71,14,31.1,14.20,11,2,2,18.2,8,1.60,99,0,6,27,5.3,98,27.0,39.0,47.4,4.0,20,フォレストリーヴズ熊本,2,1,25,19,25,25,12,106,229,67,8,29.3,13.40,3,0,1,0.0,12,2.40,106,3,7,32,8.7,93,34.0,32.0,53.8,5.0,24
岡山シーガルズ,3,3,25,25,25,,,75,137,53,2,38.7,17.67,0,0,0,-,6,2.00,73,5,3,25,14.4,45,16.0,16.0,53.3,3.0,11,トヨタ自動車ヴァルキューレ,0,0,15,16,14,,,45,145,34,7,23.4,11.33,18,6,0,33.3,2,0.67,47,1,1,13,8.5,67,19.0,22.0,44.8,3.0,8
トヨタ自動車ヴァルキューレ,0,0,15,16,14,,,45,145,34,7,23.4,11.33,18,6,0,33.3,2,0.67,47,1,1,13,8.5,67,19.0,22.0,44.8,3.0,8,岡山シーガルズ,3,3,25,25,25,,,75,137,53,2,38.7,17.67,0,0,0,-,6,2.00,73,5,3,25,14.4,45,16.0,16.0,53.3,3.0,11
PFUブルーキャッツ,3,3,25,21,25,25,,96,165,58,15,35.2,14.50,27,9,5,33.3,7,1.75,95,8,3,25,14.2,79,39.0,20.0,62.0,5.0,23,KUROBEアクアフェアリーズ,1,0,21,25,19,21,,86,167,53,12,31.7,13.25,21,5,3,23.8,8,2.00,87,2,7,19,5.7,90,48.0,13.0,60.6,4.0,23
KUROBEアクアフェアリーズ,1,0,21,25,19,21,,86,167,53,12,31.7,13.25,21,5,3,23.8,8,2.00,87,2,7,19,5.7,90,48.0,13.0,60.6,4.0,23,PFUブルーキャッツ,3,3,25,21,25,25,,96,165,58,15,35.2,14.50,27,9,5,33.3,7,1.75,95,8,3,25,14.2,79,39.0,20.0,62.0,5.0,23
大野石油広島オイラーズ,0,0,20,16,20,,,56,101,40,8,39.6,13.33,5,1,1,20.0,3,1.00,58,1,3,21,9.5,66,26.0,19.0,53.8,1.0,12,トヨタ自動車ヴァルキューレ,3,3,25,25,25,,,75,96,53,3,55.2,17.67,8,6,0,75.0,6,2.00,73,4,6,21,10.6,54,14.0,19.0,43.5,3.0,12
トヨタ自動車ヴァルキューレ,3,3,25,25,25,,,75,96,53,3,55.2,17.67,8,6,0,75.0,6,2.00,73,4,6,21,10.6,54,14.0,19.0,43.5,3.0,12,大野石油広島オイラーズ,0,0,20,16,20,,,56,101,40,8,39.6,13.33,5,1,1,20.0,3,1.00,58,1,3,21,9.5,66,26.0,19.0,53.8,1.0,12
岡山シーガルズ,3,3,25,25,25,,,75,154,58,8,37.7,19.33,1,0,0,0.0,11,3.67,73,2,3,26,10.6,59,36.0,14.0,72.9,2.0,4,フォレストリーヴズ熊本,0,0,20,18,22,,,60,172,45,1,26.2,15.00,3,1,0,33.3,1,0.33,62,1,3,9,4.0,70,30.0,14.0,52.9,0.0,13
フォレストリーヴズ熊本,0,0,20,18,22,,,60,172,45,1,26.2,15.00,3,1,0,33.3,1,0.33,62,1,3,9,4.0,70,30.0,14.0,52.9,0.0,13,岡山シーガルズ,3,3,25,25,25,,,75,154,58,8,37.7,19.33,1,0,0,0.0,11,3.67,73,2,3,26,10.6,59,36.0,14.0,72.9,2.0,4
岡山シーガルズ,3,3,25,26,25,,,76,136,49,10,36.0,16.33,0,0,0,-,14,4.67,75,3,3,23,10.7,54,23.0,14.0,55.6,2.0,10,JAぎふリオレーナ,0,0,15,24,16,,,55,148,37,7,25.0,12.33,5,1,1,20.0,2,0.67,56,1,2,16,8.0,72,25.0,21.0,49.3,1.0,15
JAぎふリオレーナ,0,0,15,24,16,,,55,148,37,7,25.0,12.33,5,1,1,20.0,2,0.67,56,1,2,16,8.0,72,25.0,21.0,49.3,1.0,15,岡山シーガルズ,3,3,25,26,25,,,76,136,49,10,36.0,16.33,0,0,0,-,14,4.67,75,3,3,23,10.7,54,23.0,14.0,55.6,2.0,10
PFUブルーキャッツ,3,3,25,25,25,,,75,95,45,4,47.4,15.00,15,7,2,46.7,13,4.33,74,1,5,22,7.1,44,23.0,13.0,67.0,3.0,16,トヨタ自動車ヴァルキューレ,0,0,12,21,13,,,46,117,31,12,26.5,10.33,20,6,3,30.0,0,0.00,47,3,3,8,9.0,69,30.0,17.0,55.8,1.0,12
