Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
プレステージ・インターナショナルアランマーレ,3,3,23,25,25,25,,98,171,58,8,33.9,14.50,9,2,1,22.2,13,3.25,97,5,7,20,8.5,72,50.0,3.0,71.5,3.0,22,ブレス浜松,1,0,25,13,22,19,,79,181,51,11,28.2,12.75,21,6,0,28.6,7,1.75,80,3,7,17,6.9,89,55.0,10.0,67.4,4.0,18
千葉エンゼルクロス,1,0,25,22,23,22,,92,193,68,10,35.2,17.00,3,1,0,33.3,5,1.25,93,3,4,37,12.1,84,52.0,6.0,65.5,9.0,16,GSS東京サンビームズ,3,3,18,25,25,25,,93,162,52,9,32.1,13.00,5,2,0,40.0,14,3.50,90,4,5,23,9.4,88,44.0,5.0,52.8,2.0,23
GSS東京サンビームズ,3,3,18,25,25,25,,93,162,52,9,32.1,13.00,5,2,0,40.0,14,3.50,90,4,5,23,9.4,88,44.0,5.0,52.8,2.0,23,千葉エンゼルクロス,1,0,25,22,23,22,,92,193,68,10,35.2,17.00,3,1,0,33.3,5,1.25,93,3,4,37,12.1,84,52.0,6.0,65.5,9.0,16
ブレス浜松,3,3,27,20,26,25,,98,184,51,9,27.7,12.75,30,8,4,26.7,10,2.50,97,7,5,35,14.9,86,52.0,5.0,63.4,6.0,30,ルートインホテルズブリリアントアリーズ,1,0,25,25,24,21,,95,195,65,15,33.3,16.25,11,3,1,27.3,7,1.75,96,3,8,28,8.3,92,45.0,5.0,51.6,7.0,20
ルートインホテルズブリリアントアリーズ,1,0,25,25,24,21,,95,195,65,15,33.3,16.25,11,3,1,27.3,7,1.75,96,3,8,28,8.3,92,45.0,5.0,51.6,7.0,20,ブレス浜松,3,3,27,20,26,25,,98,184,51,9,27.7,12.75,30,8,4,26.7,10,2.50,97,7,5,35,14.9,86,52.0,5.0,63.4,6.0,30
JAぎふリオレーナ,3,3,25,19,25,25,,94,177,63,13,35.6,15.75,9,3,2,33.3,1,0.25,93,2,6,37,10.5,75,42.0,14.0,65.3,6.0,28,フォレストリーヴズ熊本,1,0,21,25,15,23,,84,166,52,13,31.3,13.00,21,3,3,14.3,6,1.50,85,1,10,18,3.5,87,31.0,17.0,45.4,5.0,25
フォレストリーヴズ熊本,1,0,21,25,15,23,,84,166,52,13,31.3,13.00,21,3,3,14.3,6,1.50,85,1,10,18,3.5,87,31.0,17.0,45.4,5.0,25,JAぎふリオレーナ,3,3,25,19,25,25,,94,177,63,13,35.6,15.75,9,3,2,33.3,1,0.25,93,2,6,37,10.5,75,42.0,14.0,65.3,6.0,28
大野石油広島オイラーズ,1,0,25,18,18,19,,80,179,54,11,30.2,13.50,5,2,1,40.0,5,1.25,81,1,4,12,3.7,92,50.0,20.0,65.2,2.0,20,群馬銀行グリーンウイングス,3,3,21,25,25,25,,96,202,62,14,30.7,15.50,12,1,1,8.3,11,2.75,95,6,3,16,9.7,77,50.0,14.0,74.0,3.0,17
群馬銀行グリーンウイングス,3,3,21,25,25,25,,96,202,62,14,30.7,15.50,12,1,1,8.3,11,2.75,95,6,3,16,9.7,77,50.0,14.0,74.0,3.0,17,大野石油広島オイラーズ,1,0,25,18,18,19,,80,179,54,11,30.2,13.50,5,2,1,40.0,5,1.25,81,1,4,12,3.7,92,50.0,20.0,65.2,2.0,20
群馬銀行グリーンウイングス,3,3,25,25,25,,,75,134,53,6,39.6,17.67,8,1,0,12.5,4,1.33,73,3,4,14,7.5,59,27.0,14.0,57.6,2.0,15,フォレストリーヴズ熊本,0,0,19,23,20,,,62,132,47,5,35.6,15.67,9,2,1,22.2,1,0.33,64,2,5,16,7.4,69,37.0,15.0,64.5,5.0,12
フォレストリーヴズ熊本,0,0,19,23,20,,,62,132,47,5,35.6,15.67,9,2,1,22.2,1,0.33,64,2,5,16,7.4,69,37.0,15.0,64.5,5.0,12,群馬銀行グリーンウイングス,3,3,25,25,25,,,75,134,53,6,39.6,17.67,8,1,0,12.5,4,1.33,73,3,4,14,7.5,59,27.0,14.0,57.6,2.0,15
大野石油広島オイラーズ,3,2,22,18,27,25,15,107,195,68,8,34.9,13.60,3,1,1,33.3,12,2.40,107,1,6,20,4.2,99,54.0,12.0,60.6,6.0,26,JAぎふリオレーナ,2,1,25,25,25,23,11,109,213,75,14,35.2,15.00,19,5,2,26.3,9,1.80,109,5,10,28,8.7,100,69.0,11.0,74.5,2.0,20
JAぎふリオレーナ,2,1,25,25,25,23,11,109,213,75,14,35.2,15.00,19,5,2,26.3,9,1.80,109,5,10,28,8.7,100,69.0,11.0,74.5,2.0,20,大野石油広島オイラーズ,3,2,22,18,27,25,15,107,195,68,8,34.9,13.60,3,1,1,33.3,12,2.40,107,1,6,20,4.2,99,54.0,12.0,60.6,6.0,26
大野石油広島オイラーズ,2,1,23,20,26,25,7,101,193,60,15,31.1,12.00,9,1,1,11.1,18,3.60,102,4,5,27,9.3,97,33.0,29.0,49.0,2.0,19,千葉エンゼルクロス,3,2,25,25,24,14,15,103,223,71,15,31.8,14.20,2,1,0,50.0,4,0.80,102,6,3,30,12.5,95,34.0,32.0,52.6,1.0,22
千葉エンゼルクロス,3,2,25,25,24,14,15,103,223,71,15,31.8,14.20,2,1,0,50.0,4,0.80,102,6,3,30,12.5,95,34.0,32.0,52.6,1.0,22,大野石油広島オイラーズ,2,1,23,20,26,25,7,101,193,60,15,31.1,12.00,9,1,1,11.1,18,3.60,102,4,5,27,9.3,97,33.0,29.0,49.0,2.0,19
リガーレ仙台,1,0,23,21,25,18,,87,199,65,10,32.7,16.25,0,0,0,-,1,0.25,88,1,6,20,5.1,82,32.0,16.0,48.8,2.0,20,ルートインホテルズブリリアントアリーズ,3,3,25,25,20,25,,95,178,63,7,35.4,15.75,14,5,0,35.7,6,1.50,94,8,10,28,13.3,82,37.0,24.0,59.8,3.0,18
ルートインホテルズブリリアントアリーズ,3,3,25,25,20,25,,95,178,63,7,35.4,15.75,14,5,0,35.7,6,1.50,94,8,10,28,13.3,82,37.0,24.0,59.8,3.0,18,リガーレ仙台,1,0,23,21,25,18,,87,199,65,10,32.7,16.25,0,0,0,-,1,0.25,88,1,6,20,5.1,82,32.0,16.0,48.8,2.0,20
ルートインホテルズブリリアントアリーズ,1,0,21,13,26,20,,80,173,57,17,32.9,14.25,15,4,1,26.7,8,2.00,81,2,6,27,9.0,91,41.0,26.0,59.3,5.0,13,プレステージ・インターナショナルアランマーレ,3,3,25,25,24,25,,99,141,54,6,38.3,13.50,6,1,0,16.7,11,2.75,98,6,5,20,9.9,75,31.0,15.0,51.3,2.0,28
プレステージ・インターナショナルアランマーレ,3,3,25,25,24,25,,99,141,54,6,38.3,13.50,6,1,0,16.7,11,2.75,98,6,5,20,9.9,75,31.0,15.0,51.3,2.0,28,ルートインホテルズブリリアントアリーズ,1,0,21,13,26,20,,80,173,57,17,32.9,14.25,15,4,1,26.7,8,2.00,81,2,6,27,9.0,91,41.0,26.0,59.3,5.0,13
リガーレ仙台,0,0,28,19,24,,,71,140,52,7,37.1,17.33,1,0,0,0.0,4,1.33,73,1,4,23,7.9,72,31.0,19.0,56.2,2.0,14,GSS東京サンビームズ,3,3,30,25,26,,,81,142,52,7,36.6,17.33,3,1,1,33.3,12,4.00,79,4,6,19,9.2,69,26.0,19.0,51.4,1.0,13
GSS東京サンビームズ,3,3,30,25,26,,,81,142,52,7,36.6,17.33,3,1,1,33.3,12,4.00,79,4,6,19,9.2,69,26.0,19.0,51.4,1.0,13,リガーレ仙台,0,0,28,19,24,,,71,140,52,7,37.1,17.33,1,0,0,0.0,4,1.33,73,1,4,23,7.9,72,31.0,19.0,56.2,2.0,14
千葉エンゼルクロス,0,0,21,14,23,,,58,129,40,7,31.0,13.33,2,2,0,100.0,4,1.33,59,1,6,5,1.3,67,37.0,14.0,65.7,6.0,13,リガーレ仙台,3,3,25,25,25,,,75,116,46,4,39.7,15.33,4,1,1,25.0,8,2.67,74,2,6,15,5.7,53,44.0,3.0,85.8,3.0,19
リガーレ仙台,3,3,25,25,25,,,75,116,46,4,39.7,15.33,4,1,1,25.0,8,2.67,74,2,6,15,5.7,53,44.0,3.0,85.8,3.0,19,千葉エンゼルクロス,0,0,21,14,23,,,58,129,40,7,31.0,13.33,2,2,0,100.0,4,1.33,59,1,6,5,1.3,67,37.0,14.0,65.7,6.0,13
千葉エンゼルクロス,3,3,19,30,25,25,,99,187,73,7,39.0,18.25,4,1,0,25.0,4,1.00,98,3,7,11,4.1,81,36.0,19.0,56.2,7.0,19,ブレス浜松,1,0,25,28,16,20,,89,174,52,9,29.9,13.00,23,7,3,30.4,11,2.75,90,5,8,22,9.4,91,64.0,13.0,77.5,2.0,21
ブレス浜松,1,0,25,28,16,20,,89,174,52,9,29.9,13.00,23,7,3,30.4,11,2.75,90,5,8,22,9.4,91,64.0,13.0,77.5,2.0,21,千葉エンゼルクロス,3,3,19,30,25,25,,99,187,73,7,39.0,18.25,4,1,0,25.0,4,1.00,98,3,7,11,4.1,81,36.0,19.0,56.2,7.0,19
JAぎふリオレーナ,0,0,24,14,14,,,52,140,30,11,21.4,10.00,10,1,2,10.0,2,0.67,54,3,3,11,9.3,69,32.0,14.0,56.5,5.0,17,プレステージ・インターナショナルアランマーレ,3,3,26,25,25,,,76,139,43,10,30.9,14.33,8,0,2,0.0,11,3.67,74,3,4,21,9.8,50,26.0,11.0,63.0,3.0,19
プレステージ・インターナショナルアランマーレ,3,3,26,25,25,,,76,139,43,10,30.9,14.33,8,0,2,0.0,11,3.67,74,3,4,21,9.8,50,26.0,11.0,63.0,3.0,19,JAぎふリオレーナ,0,0,24,14,14,,,52,140,30,11,21.4,10.00,10,1,2,10.0,2,0.67,54,3,3,11,9.3,69,32.0,14.0,56.5,5.0,17
JAぎふリオレーナ,3,2,25,17,22,25,15,104,216,76,6,35.2,15.20,14,3,0,21.4,3,0.60,103,6,12,27,9.5,97,57.0,12.0,64.9,4.0,19,GSS東京サンビームズ,2,1,19,25,25,19,12,100,190,68,13,35.8,13.60,4,0,2,0.0,8,1.60,101,2,4,26,7.4,90,46.0,12.0,57.8,2.0,22
GSS東京サンビームズ,2,1,19,25,25,19,12,100,190,68,13,35.8,13.60,4,0,2,0.0,8,1.60,101,2,4,26,7.4,90,46.0,12.0,57.8,2.0,22,JAぎふリオレーナ,3,2,25,17,22,25,15,104,216,76,6,35.2,15.20,14,3,0,21.4,3,0.60,103,6,12,27,9.5,97,57.0,12.0,64.9,4.0,19
フォレストリーヴズ熊本,0,0,22,19,22,,,63,147,42,10,28.6,14.00,13,3,0,23.1,5,1.67,65,2,4,28,12.3,69,15.0,16.0,33.3,1.0,14,大野石油広島オイラーズ,3,3,25,25,25,,,75,140,51,11,36.4,17.00,1,1,0,100.0,7,2.33,73,2,3,37,14.4,61,19.0,12.0,41.0,0.0,15
大野石油広島オイラーズ,3,3,25,25,25,,,75,140,51,11,36.4,17.00,1,1,0,100.0,7,2.33,73,2,3,37,14.4,61,19.0,12.0,41.0,0.0,15,フォレストリーヴズ熊本,0,0,22,19,22,,,63,147,42,10,28.6,14.00,13,3,0,23.1,5,1.67,65,2,4,28,12.3,69,15.0,16.0,33.3,1.0,14
フォレストリーヴズ熊本,2,1,8,32,25,25,14,104,195,62,9,31.8,12.40,16,5,2,31.2,5,1.00,104,4,6,33,10.3,101,37.0,21.0,47.0,1.0,33,ルートインホテルズブリリアントアリーズ,3,2,25,34,21,21,16,117,201,81,15,40.3,16.20,17,4,2,23.5,13,2.60,117,7,14,38,11.1,96,43.0,18.0,54.2,4.0,16
ルートインホテルズブリリアントアリーズ,3,2,25,34,21,21,16,117,201,81,15,40.3,16.20,17,4,2,23.5,13,2.60,117,7,14,38,11.1,96,43.0,18.0,54.2,4.0,16,フォレストリーヴズ熊本,2,1,8,32,25,25,14,104,195,62,9,31.8,12.40,16,5,2,31.2,5,1.00,104,4,6,33,10.3,101,37.0,21.0,47.0,1.0,33
JAぎふリオレーナ,3,3,25,25,25,,,75,137,47,10,34.3,15.67,8,0,2,0.0,4,1.33,73,3,7,20,8.6,60,26.0,14.0,55.0,3.0,21,フォレストリーヴズ熊本,0,0,23,18,21,,,62,132,36,13,27.3,12.00,11,5,0,45.5,4,1.33,64,2,4,18,8.6,65,36.0,7.0,60.8,4.0,20
フォレストリーヴズ熊本,0,0,23,18,21,,,62,132,36,13,27.3,12.00,11,5,0,45.5,4,1.33,64,2,4,18,8.6,65,36.0,7.0,60.8,4.0,20,JAぎふリオレーナ,3,3,25,25,25,,,75,137,47,10,34.3,15.67,8,0,2,0.0,4,1.33,73,3,7,20,8.6,60,26.0,14.0,55.0,3.0,21
群馬銀行グリーンウイングス,3,3,25,25,25,26,,101,199,67,17,33.7,16.75,2,0,1,0.0,4,1.00,100,5,6,17,7.8,89,44.0,17.0,59.0,5.0,25,プレステージ・インターナショナルアランマーレ,1,0,27,22,23,24,,96,188,57,16,30.3,14.25,12,0,3,0.0,8,2.00,97,3,7,26,8.0,94,50.0,22.0,64.9,2.0,28
プレステージ・インターナショナルアランマーレ,1,0,27,22,23,24,,96,188,57,16,30.3,14.25,12,0,3,0.0,8,2.00,97,3,7,26,8.0,94,50.0,22.0,64.9,2.0,28,群馬銀行グリーンウイングス,3,3,25,25,25,26,,101,199,67,17,33.7,16.75,2,0,1,0.0,4,1.00,100,5,6,17,7.8,89,44.0,17.0,59.0,5.0,25
GSS東京サンビームズ,3,2,25,17,25,25,16,108,226,72,10,31.9,14.40,5,1,0,20.0,10,2.00,107,2,6,19,4.9,94,47.0,24.0,62.8,3.0,24,フォレストリーヴズ熊本,2,1,17,25,21,27,14,104,237,75,8,31.6,15.00,29,5,2,17.2,5,1.00,105,5,10,19,6.9,100,41.0,39.0,60.5,6.0,19
フォレストリーヴズ熊本,2,1,17,25,21,27,14,104,237,75,8,31.6,15.00,29,5,2,17.2,5,1.00,105,5,10,19,6.9,100,41.0,39.0,60.5,6.0,19,GSS東京サンビームズ,3,2,25,17,25,25,16,108,226,72,10,31.9,14.40,5,1,0,20.0,10,2.00,107,2,6,19,4.9,94,47.0,24.0,62.8,3.0,24
群馬銀行グリーンウイングス,3,2,25,27,29,20,15,116,215,70,12,32.6,14.00,3,1,0,33.3,17,3.40,116,6,10,24,8.2,89,33.0,31.0,54.5,2.0,23,JAぎふリオレーナ,2,1,12,29,27,25,9,102,228,69,7,30.3,13.80,31,14,1,45.2,4,0.80,102,5,13,20,6.6,106,40.0,36.0,54.7,3.0,24
JAぎふリオレーナ,2,1,12,29,27,25,9,102,228,69,7,30.3,13.80,31,14,1,45.2,4,0.80,102,5,13,20,6.6,106,40.0,36.0,54.7,3.0,24,群馬銀行グリーンウイングス,3,2,25,27,29,20,15,116,215,70,12,32.6,14.00,3,1,0,33.3,17,3.40,116,6,10,24,8.2,89,33.0,31.0,54.5,2.0,23
ルートインホテルズブリリアントアリーズ,3,3,25,25,22,25,,97,142,66,5,46.5,16.50,16,7,2,43.8,5,1.25,96,7,9,22,10.7,71,23.0,23.0,48.6,6.0,19,千葉エンゼルクロス,1,0,14,20,25,16,,75,157,52,13,33.1,13.00,2,0,1,0.0,2,0.50,76,1,5,24,7.6,85,34.0,24.0,54.1,1.0,20
千葉エンゼルクロス,1,0,14,20,25,16,,75,157,52,13,33.1,13.00,2,0,1,0.0,2,0.50,76,1,5,24,7.6,85,34.0,24.0,54.1,1.0,20,ルートインホテルズブリリアントアリーズ,3,3,25,25,22,25,,97,142,66,5,46.5,16.50,16,7,2,43.8,5,1.25,96,7,9,22,10.7,71,23.0,23.0,48.6,6.0,19
ルートインホテルズブリリアントアリーズ,3,3,21,25,25,25,,96,158,52,9,32.9,13.00,15,2,4,13.3,12,3.00,95,6,4,19,10.3,74,34.0,21.0,60.1,5.0,26,大野石油広島オイラーズ,1,0,25,21,15,21,,82,200,56,12,28.0,14.00,1,0,0,0.0,5,1.25,83,3,9,16,5.7,90,44.0,22.0,61.1,5.0,18
大野石油広島オイラーズ,1,0,25,21,15,21,,82,200,56,12,28.0,14.00,1,0,0,0.0,5,1.25,83,3,9,16,5.7,90,44.0,22.0,61.1,5.0,18,ルートインホテルズブリリアントアリーズ,3,3,21,25,25,25,,96,158,52,9,32.9,13.00,15,2,4,13.3,12,3.00,95,6,4,19,10.3,74,34.0,21.0,60.1,5.0,26
プレステージ・インターナショナルアランマーレ,3,3,25,26,26,,,77,159,43,6,27.0,14.33,8,4,0,50.0,11,3.67,76,5,3,20,12.2,64,20.0,20.0,46.9,4.0,18,フォレストリーヴズ熊本,0,0,22,24,24,,,70,156,48,11,30.8,16.00,9,1,1,11.1,7,2.33,71,2,5,24,9.5,71,30.0,18.0,54.9,2.0,13
フォレストリーヴズ熊本,0,0,22,24,24,,,70,156,48,11,30.8,16.00,9,1,1,11.1,7,2.33,71,2,5,24,9.5,71,30.0,18.0,54.9,2.0,13,プレステージ・インターナショナルアランマーレ,3,3,25,26,26,,,77,159,43,6,27.0,14.33,8,4,0,50.0,11,3.67,76,5,3,20,12.2,64,20.0,20.0,46.9,4.0,18
プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75,138,54,7,39.1,18.00,10,5,1,50.0,8,2.67,74,2,3,25,10.1,61,31.0,6.0,55.7,5.0,11,大野石油広島オイラーズ,0,0,21,21,21,,,63,139,43,8,30.9,14.33,3,0,0,0.0,2,0.67,64,3,3,21,11.7,71,41.0,3.0,59.9,0.0,15
大野石油広島オイラーズ,0,0,21,21,21,,,63,139,43,8,30.9,14.33,3,0,0,0.0,2,0.67,64,3,3,21,11.7,71,41.0,3.0,59.9,0.0,15,プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75,138,54,7,39.1,18.00,10,5,1,50.0,8,2.67,74,2,3,25,10.1,61,31.0,6.0,55.7,5.0,11
GSS東京サンビームズ,0,0,22,23,10,,,55,118,36,11,30.5,12.00,2,1,0,50.0,8,2.67,56,0,3,8,2.2,72,29.0,18.0,52.8,1.0,11,群馬銀行グリーンウイングス,3,3,25,25,25,,,75,121,51,6,42.1,17.00,5,1,1,20.0,6,2.00,74,3,2,22,10.8,53,29.0,16.0,69.8,3.0,15
群馬銀行グリーンウイングス,3,3,25,25,25,,,75,121,51,6,42.1,17.00,5,1,1,20.0,6,2.00,74,3,2,22,10.8,53,29.0,16.0,69.8,3.0,15,GSS東京サンビームズ,0,0,22,23,10,,,55,118,36,11,30.5,12.00,2,1,0,50.0,8,2.67,56,0,3,8,2.2,72,29.0,18.0,52.8,1.0,11
GSS東京サンビームズ,1,0,21,29,23,15,,88,170,57,10,33.5,14.25,3,1,0,33.3,4,1.00,89,2,6,16,5.1,90,33.0,31.0,53.9,5.0,25,ルートインホテルズブリリアントアリーズ,3,3,25,27,25,25,,102,180,73,13,40.6,18.25,13,6,1,46.2,5,1.25,101,3,10,24,6.4,83,41.0,24.0,63.9,2.0,21
ルートインホテルズブリリアントアリーズ,3,3,25,27,25,25,,102,180,73,13,40.6,18.25,13,6,1,46.2,5,1.25,101,3,10,24,6.4,83,41.0,24.0,63.9,2.0,21,GSS東京サンビームズ,1,0,21,29,23,15,,88,170,57,10,33.5,14.25,3,1,0,33.3,4,1.00,89,2,6,16,5.1,90,33.0,31.0,53.9,5.0,25
JAぎふリオレーナ,3,2,25,25,20,22,17,109,241,79,15,32.8,15.80,30,9,4,30.0,6,1.20,109,5,14,42,11.0,105,48.0,25.0,57.6,4.0,19,千葉エンゼルクロス,2,1,23,22,25,25,15,110,237,70,8,29.5,14.00,1,0,0,0.0,7,1.40,110,0,5,32,6.1,94,35.0,13.0,44.1,6.0,33
千葉エンゼルクロス,2,1,23,22,25,25,15,110,237,70,8,29.5,14.00,1,0,0,0.0,7,1.40,110,0,5,32,6.1,94,35.0,13.0,44.1,6.0,33,JAぎふリオレーナ,3,2,25,25,20,22,17,109,241,79,15,32.8,15.80,30,9,4,30.0,6,1.20,109,5,14,42,11.0,105,48.0,25.0,57.6,4.0,19
JAぎふリオレーナ,1,0,18,22,34,22,,96,239,68,15,28.5,17.00,21,10,3,47.6,9,2.25,97,2,13,21,4.1,98,56.0,16.0,65.3,2.0,17,リガーレ仙台,3,3,25,25,32,25,,107,238,70,9,29.4,17.50,3,0,0,0.0,5,1.25,106,2,7,25,6.1,84,55.0,6.0,69.0,1.0,30
