,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
10,富澤結花,ルートインホテルズブリリアントアリーズ,1,3,15.0,2.0,5.0,13.3,0.67,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,2.0,1.0,-6.2,16.0,8.0,2.0,56.2,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,2.0,-20.0,
11,小林知加,群馬銀行グリーンウイングス,24,7,35.0,9.0,5.0,25.7,1.29,0.0,0.0,0.0,,1.0,0.14,18.0,1.0,2.0,4.0,8.3,22.0,9.0,2.0,45.5,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,11.0,11.4,
12,小茂田夏海,ルートインホテルズブリリアントアリーズ,3,4,22.0,3.0,2.0,13.6,0.75,0.0,0.0,0.0,,0.0,0.0,8.0,0.0,2.0,1.0,-3.1,1.0,1.0,0.0,100.0,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,3.0,4.5,
13,山村涼香,ルートインホテルズブリリアントアリーズ,2,4,13.0,2.0,1.0,15.4,0.5,0.0,0.0,0.0,,3.0,0.75,9.0,0.0,0.0,1.0,2.8,2.0,1.0,0.0,50.0,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,5.0,7.7,
14,岡村南奈,プレステージ・インターナショナルアランマーレ,13,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,0.0,,
15,岩本周加,ルートインホテルズブリリアントアリーズ,9,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,0.0,,
16,平原果歩,ルートインホテルズブリリアントアリーズ,11,3,29.0,9.0,0.0,31.0,3.0,0.0,0.0,0.0,,1.0,0.33,4.0,0.0,2.0,0.0,-12.5,5.0,2.0,0.0,40.0,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,10.0,31.0,
17,張瓈文,ルートインホテルズブリリアントアリーズ,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,0.0,0.0,
18,有村涼美,プレステージ・インターナショナルアランマーレ,17,3,45.0,20.0,2.0,44.4,6.67,5.0,2.0,0.0,40.0,0.0,0.0,12.0,0.0,2.0,7.0,10.4,11.0,8.0,0.0,72.7,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,20.0,40.0,40.0
19,有薗未也美,プレステージ・インターナショナルアランマーレ,19,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,19.0,4.0,70.0,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,0.0,,
20,木村友里,プレステージ・インターナショナルアランマーレ,3,5,34.0,14.0,3.0,41.2,2.8,0.0,0.0,0.0,,0.0,0.0,12.0,1.0,1.0,3.0,12.5,29.0,18.0,4.0,69.0,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,15.0,32.4,
21,村山美佳,ルートインホテルズブリリアントアリーズ,7,4,56.0,16.0,5.0,28.6,4.0,10.0,2.0,1.0,20.0,1.0,0.25,12.0,0.0,0.0,2.0,4.2,1.0,0.0,1.0,50.0,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,17.0,19.6,10.0
22,松尾奈津子,群馬銀行グリーンウイングス,30,7,2.0,1.0,0.0,50.0,0.14,0.0,0.0,0.0,,0.0,0.0,19.0,0.0,1.0,3.0,2.6,0.0,0.0,0.0,,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,1.0,50.0,
23,柳沢紫子,プレステージ・インターナショナルアランマーレ,10,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,0.0,,
24,栗栖留生,群馬銀行グリーンウイングス,10,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,22.0,6.0,80.6,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,0.0,,
25,横田実穂,ルートインホテルズブリリアントアリーズ,8,4,3.0,2.0,0.0,66.7,0.5,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,3.0,2.0,-4.2,0.0,0.0,0.0,,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,2.0,66.7,
26,清水愛,群馬銀行グリーンウイングス,26,9,33.0,10.0,0.0,30.3,1.11,0.0,0.0,0.0,,3.0,0.33,32.0,0.0,3.0,16.0,10.2,0.0,0.0,0.0,,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,13.0,30.3,
27,田中瑠奈,群馬銀行グリーンウイングス,2,4,29.0,6.0,3.0,20.7,1.5,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,15.0,27.0,12.0,2.0,48.1,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,7.0,10.3,0.0
28,田川紘美,ルートインホテルズブリリアントアリーズ,23,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,0.0,,
29,白岩蘭奈,群馬銀行グリーンウイングス,20,7,43.0,16.0,1.0,37.2,2.29,1.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,4.0,3.0,-1.2,40.0,19.0,3.0,51.2,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,16.0,34.9,-100.0
30,目黒愛梨,群馬銀行グリーンウイングス,18,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,1.0,4.2,0.0,0.0,0.0,,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,0.0,,
31,石盛めるも,プレステージ・インターナショナルアランマーレ,12,5,4.0,1.0,0.0,25.0,0.2,0.0,0.0,0.0,,0.0,0.0,18.0,0.0,2.0,7.0,6.9,0.0,0.0,0.0,,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,1.0,25.0,
32,神田さくら,ルートインホテルズブリリアントアリーズ,12,1,3.0,1.0,0.0,33.3,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,1.0,33.3,
33,草島華穂,プレステージ・インターナショナルアランマーレ,9,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,1.0,2.0,8.3,0.0,0.0,0.0,,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,0.0,,
34,菅原里奈,プレステージ・インターナショナルアランマーレ,4,5,12.0,4.0,0.0,33.3,0.8,0.0,0.0,0.0,,3.0,0.6,23.0,3.0,1.0,4.0,16.3,1.0,1.0,0.0,100.0,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,10.0,33.3,
35,菊地実結,群馬銀行グリーンウイングス,6,6,25.0,12.0,0.0,48.0,2.0,0.0,0.0,0.0,,0.0,0.0,15.0,1.0,0.0,8.0,20.0,0.0,0.0,0.0,,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,13.0,48.0,
36,藤井寧々,群馬銀行グリーンウイングス,14,6,47.0,17.0,2.0,36.2,2.83,2.0,1.0,0.0,50.0,0.0,0.0,17.0,1.0,2.0,3.0,7.4,21.0,10.0,3.0,54.8,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,18.0,31.9,50.0
37,藤原愛,群馬銀行グリーンウイングス,36,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,0.0,,
38,貝塚穂,ルートインホテルズブリリアントアリーズ,10,4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,29.0,13.0,6.0,55.2,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,0.0,,
39,道下ひなの,群馬銀行グリーンウイングス,8,7,27.0,10.0,1.0,37.0,1.43,0.0,0.0,0.0,,0.0,0.0,19.0,2.0,2.0,5.0,14.5,3.0,3.0,0.0,100.0,1503,802.0,0.0,0.0,46.0,49.0,39.0,43.0,50.0,35.0,43.0,35.0,12.0,15.0,190.0,177.0,58,45,51,47,19.0,5,4,0.0,9.0,12.0,33.3,
40,長尾のどか,プレステージ・インターナショナルアランマーレ,14,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,,752,428.0,0.0,0.0,24.0,26.0,25.0,14.0,17.0,25.0,25.0,18.0,15.0,12.0,106.0,95.0,28,20,25,28,19.0,3,2,5.0,0.0,0.0,0.0,
41,黒鳥南,ルートインホテルズブリリアントアリーズ,18,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,751,374.0,0.0,0.0,25.0,20.0,18.0,25.0,18.0,25.0,10.0,25.0,0.0,0.0,71.0,95.0,30,25,26,19,0.0,1,3,4.0,0.0,0.0,,
