,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout,challange
0,20230408,埼玉上尾,久光,0,0,*,*,サーブ,2,岩崎,0,1,3359,,,,,,,
1,20230408,埼玉上尾,久光,0,0,*,a,レシーブ成功(優),6,石井,1,1,3359,,,,,,,
2,20230408,埼玉上尾,久光,0,0,*,a,アタック,7,ファンヘッケ,1,1,3359,,,,,,,
3,20230408,埼玉上尾,久光,0,0,*,*,アタック,24,ロゾ,2,1,3359,,,,,,,
4,20230408,埼玉上尾,久光,0,0,*,a,アタック,7,ファンヘッケ,3,1,3359,,,,,,,
5,20230408,埼玉上尾,久光,0,0,*,*,アタック,24,ロゾ,4,1,3359,,,,,,,
6,20230408,埼玉上尾,久光,0,0,*,a,アタック成功,21,中島,5,1,3359,,,,,,,
7,20230408,埼玉上尾,久光,0,1,a,a,,,,5,1,3359,得点,,,,,,
8,20230408,埼玉上尾,久光,0,1,a,a,サービスエース,21,中島,0,1,3359,,,,,,,
9,20230408,埼玉上尾,久光,0,1,a,*,レシーブ失敗,24,ロゾ,0,1,3359,,,,,,,
10,20230408,埼玉上尾,久光,0,2,a,a,,,,0,1,3359,得点,,,,,,
11,20230408,埼玉上尾,久光,0,2,a,a,サーブ,21,中島,0,1,3359,,,,,,,
12,20230408,埼玉上尾,久光,0,2,a,*,レシーブ成功(優),7,山岸,1,1,3359,,,,,,,
13,20230408,埼玉上尾,久光,0,2,a,*,アタック成功,24,ロゾ,1,1,3359,,,,,,,
14,20230408,埼玉上尾,久光,1,2,*,*,,,,1,1,3359,得点,,,,,,
15,20230408,埼玉上尾,久光,1,2,*,*,サーブ,24,ロゾ,0,1,3359,,,,,,,
16,20230408,埼玉上尾,久光,1,2,*,a,レシーブ成功(良),6,石井,1,1,3359,,,,,,,
17,20230408,埼玉上尾,久光,1,2,*,a,アタック成功,7,ファンヘッケ,1,1,3359,,,,,,,
18,20230408,埼玉上尾,久光,1,3,a,a,,,,1,1,3359,得点,,,,,,
19,20230408,埼玉上尾,久光,1,3,a,a,サーブ,20,荒木,0,1,3359,,,,,,,
20,20230408,埼玉上尾,久光,1,3,a,*,レシーブ成功(優),10,佐藤,1,1,3359,,,,,,,
21,20230408,埼玉上尾,久光,1,3,a,*,アタック成功,3,サンティアゴ,1,1,3359,,,,,,,
22,20230408,埼玉上尾,久光,2,3,*,*,,,,1,1,3359,得点,,,,,,
23,20230408,埼玉上尾,久光,2,3,*,*,サービスエース,3,サンティアゴ,0,1,3359,,,,,,,
24,20230408,埼玉上尾,久光,2,3,*,a,レシーブ失敗,6,石井,0,1,3359,,,,,,,
25,20230408,埼玉上尾,久光,3,3,*,*,,,,0,1,3359,得点,,,,,,
26,20230408,埼玉上尾,久光,3,3,*,*,サーブミス,3,サンティアゴ,0,1,3359,,,,,,,
27,20230408,埼玉上尾,久光,3,4,a,a,,,,0,1,3359,得点,,,,,,
28,20230408,埼玉上尾,久光,3,4,a,a,サーブ,7,ファンヘッケ,0,1,3359,,,,,,,
29,20230408,埼玉上尾,久光,3,4,a,*,レシーブ失敗,7,山岸,1,1,3359,,,,,,,
30,20230408,埼玉上尾,久光,3,4,a,a,アタック成功,6,石井,1,1,3359,,,,,,,
31,20230408,埼玉上尾,久光,3,5,a,a,,,,1,1,3359,得点,,,,,,
32,20230408,埼玉上尾,久光,3,5,a,a,サーブ,7,ファンヘッケ,0,1,3359,,,,,,,
33,20230408,埼玉上尾,久光,3,5,a,*,レシーブ成功(優),9,内瀬戸,1,1,3359,,,,,,,
34,20230408,埼玉上尾,久光,3,5,a,*,アタック成功,11,青柳,1,1,3359,,,,,,,
35,20230408,埼玉上尾,久光,4,5,*,*,,,,1,1,3359,得点,,,,,,
36,20230408,埼玉上尾,久光,4,5,*,*,サーブ,9,内瀬戸,0,1,3359,,,,,,,
37,20230408,埼玉上尾,久光,4,5,*,a,レシーブ成功(優),6,石井,1,1,3359,,,,,,,
38,20230408,埼玉上尾,久光,4,5,*,a,アタック成功,6,石井,1,1,3359,,,,,,,
39,20230408,埼玉上尾,久光,4,6,a,a,,,,1,1,3359,得点,,,,,,
40,20230408,埼玉上尾,久光,4,6,a,a,サーブ,6,石井,0,1,3359,,,,,,,
41,20230408,埼玉上尾,久光,4,6,a,*,レシーブ失敗,10,佐藤,1,1,3359,,,,,,,
42,20230408,埼玉上尾,久光,4,6,a,*,アタック成功,10,佐藤,1,1,3359,,,,,,,
43,20230408,埼玉上尾,久光,5,6,*,*,,,,1,1,3359,得点,,,,,,
44,20230408,埼玉上尾,久光,5,6,*,*,サーブ,10,佐藤,0,1,3359,,,,,,,
