,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout,challange
0,20230408,東レ,NEC,0,0,*,*,サーブ,10,石川,0,1,3358,,,,,,,
1,20230408,東レ,NEC,0,0,*,a,レシーブ成功(優),2,古賀,1,1,3358,,,,,,,
2,20230408,東レ,NEC,0,0,*,a,アタック成功,2,古賀,1,1,3358,,,,,,,
3,20230408,東レ,NEC,0,1,a,a,,,,1,1,3358,得点,,,,,,
4,20230408,東レ,NEC,0,1,a,a,サーブ,6,上野,0,1,3358,,,,,,,
5,20230408,東レ,NEC,0,1,a,*,レシーブ成功(良),10,石川,1,1,3358,,,,,,,
6,20230408,東レ,NEC,0,1,a,*,アタック,11,野呂,1,1,3358,,,,,,,
7,20230408,東レ,NEC,0,1,a,a,アタック成功,2,古賀,2,1,3358,,,,,,,
8,20230408,東レ,NEC,0,2,a,a,,,,2,1,3358,得点,,,,,,
9,20230408,東レ,NEC,0,2,a,a,サーブ,6,上野,0,1,3358,,,,,,,
10,20230408,東レ,NEC,0,2,a,*,レシーブ失敗,11,野呂,1,1,3358,,,,,,,
11,20230408,東レ,NEC,0,2,a,*,アタック,7,クラン,1,1,3358,,,,,,,
12,20230408,東レ,NEC,0,2,a,a,アタック,2,古賀,2,1,3358,,,,,,,
13,20230408,東レ,NEC,0,2,a,*,アタック,7,クラン,3,1,3358,,,,,,,
14,20230408,東レ,NEC,0,2,a,*,アタック成功,12,大崎,4,1,3358,,,,,,,
15,20230408,東レ,NEC,1,2,*,*,,,,4,1,3358,得点,,,,,,
16,20230408,東レ,NEC,1,2,*,*,サーブ,12,大崎,0,1,3358,,,,,,,
17,20230408,東レ,NEC,1,2,*,a,レシーブ成功(良),2,古賀,1,1,3358,,,,,,,
18,20230408,東レ,NEC,1,2,*,a,アタック,12,山内,1,1,3358,,,,,,,
19,20230408,東レ,NEC,1,2,*,*,アタック,7,クラン,2,1,3358,,,,,,,
20,20230408,東レ,NEC,1,2,*,a,アタック,1,島村,3,1,3358,,,,,,,
21,20230408,東レ,NEC,1,2,*,*,アタック,7,クラン,4,1,3358,,,,,,,
22,20230408,東レ,NEC,1,2,*,a,アタック,12,山内,5,1,3358,,,,,,,
23,20230408,東レ,NEC,1,2,*,*,アタック,10,石川,6,1,3358,,,,,,,
24,20230408,東レ,NEC,1,2,*,*,アタック,11,野呂,7,1,3358,,,,,,,
25,20230408,東レ,NEC,1,2,*,*,アタック,7,クラン,8,1,3358,,,,,,,
26,20230408,東レ,NEC,1,2,*,*,アタック,11,野呂,9,1,3358,,,,,,,
27,20230408,東レ,NEC,1,2,*,*,アタック,11,野呂,10,1,3358,,,,,,,
28,20230408,東レ,NEC,1,2,*,a,アタック成功,2,古賀,11,1,3358,,,,,,,
29,20230408,東レ,NEC,1,3,a,a,,,,11,1,3358,得点,,,,,,
30,20230408,東レ,NEC,1,3,a,a,サーブ,12,山内,0,1,3358,,,,,,,
31,20230408,東レ,NEC,1,3,a,*,レシーブ失敗,9,水杉,1,1,3358,,,,,,,
32,20230408,東レ,NEC,1,3,a,*,アタック,7,クラン,1,1,3358,,,,,,,
33,20230408,東レ,NEC,1,3,a,a,ブロック成功,2,古賀,2,1,3358,,,,,,,
34,20230408,東レ,NEC,1,4,a,a,,,,2,1,3358,得点,,,,,,
35,20230408,東レ,NEC,1,4,a,a,サーブ,12,山内,0,1,3358,,,,,,,
36,20230408,東レ,NEC,1,4,a,*,レシーブ成功(良),9,水杉,1,1,3358,,,,,,,
37,20230408,東レ,NEC,1,4,a,*,アタック失敗,11,野呂,1,1,3358,,,,,,,
38,20230408,東レ,NEC,1,5,a,a,,,,1,1,3358,得点,,,,,,
39,20230408,東レ,NEC,1,5,a,a,サーブ,12,山内,0,1,3358,,,,,,,
40,20230408,東レ,NEC,1,5,a,*,レシーブ成功(優),10,石川,1,1,3358,,,,,,,
41,20230408,東レ,NEC,1,5,a,*,アタック成功,4,小川,1,1,3358,,,,,,,
42,20230408,東レ,NEC,2,5,*,*,,,,1,1,3358,得点,,,,,,
43,20230408,東レ,NEC,2,5,*,*,サーブ,11,野呂,0,1,3358,,,,,,,
44,20230408,東レ,NEC,2,5,*,a,レシーブ成功(良),2,古賀,1,1,3358,,,,,,,
45,20230408,東レ,NEC,2,5,*,a,アタック成功,18,ウィルハイト,1,1,3358,,,,,,,
46,20230408,東レ,NEC,2,6,a,a,,,,1,1,3358,得点,,,,,,
47,20230408,東レ,NEC,2,6,a,a,サーブ,2,古賀,0,1,3358,,,,,,,
48,20230408,東レ,NEC,2,6,a,*,レシーブ失敗,11,野呂,1,1,3358,,,,,,,
49,20230408,東レ,NEC,2,6,a,*,アタック成功,7,クラン,1,1,3358,,,,,,,
50,20230408,東レ,NEC,3,6,*,*,,,,1,1,3358,得点,,,,,,
51,20230408,東レ,NEC,3,6,*,*,サーブ,7,クラン,0,1,3358,,,,,,,
52,20230408,東レ,NEC,3,6,*,a,レシーブ失敗,16,小島,1,1,3358,,,,,,,
53,20230408,東レ,NEC,3,6,*,*,ブロック成功,4,小川,1,1,3358,,,,,,,
54,20230408,東レ,NEC,4,6,*,*,,,,1,1,3358,得点,,,,,,
55,20230408,東レ,NEC,4,6,*,*,サーブ,7,クラン,0,1,3358,,,,,,,
56,20230408,東レ,NEC,4,6,*,a,レシーブ成功(優),2,古賀,1,1,3358,,,,,,,
57,20230408,東レ,NEC,4,6,*,a,アタック成功,18,ウィルハイト,1,1,3358,,,,,,,
58,20230408,東レ,NEC,4,7,a,a,,,,1,1,3358,得点,,,,,,
59,20230408,東レ,NEC,4,7,a,a,サーブ,1,島村,0,1,3358,,,,,,,
60,20230408,東レ,NEC,4,7,a,*,レシーブ成功(優),4,小川,1,1,3358,,,,,,,
61,20230408,東レ,NEC,4,7,a,*,アタック成功,4,小川,1,1,3358,,,,,,,
